;I_mag;V_gen;X;Y;R;theta;Points
0;5.0;5.0;3.04283e-05;4.69388e-07;3.0432e-05;0.888;12.0
1;5.0;5.0;3.0432e-05;4.69388e-07;3.0432e-05;0.888;12.0
2;5.0;5.0;3.0432e-05;4.69388e-07;3.0432e-05;0.888;12.0
3;5.0;5.0;3.0432e-05;4.65663e-07;3.0432e-05;0.876;12.0
4;5.0;5.0;3.0432e-05;4.65663e-07;3.0432e-05;0.876;12.0
5;5.0;5.0;3.0432e-05;4.65663e-07;3.04357e-05;0.876;12.0
6;5.0;5.0;3.0432e-05;4.65663e-07;3.04357e-05;0.876;12.0
7;5.0;5.0;3.0432e-05;4.65663e-07;3.04357e-05;0.876;12.0
8;5.0;5.0;3.0432e-05;4.65663e-07;3.04357e-05;0.876;12.0
9;5.0;5.0;3.0432e-05;4.65663e-07;3.04357e-05;0.876;12.0
10;5.0;5.0;3.0432e-05;4.65663e-07;3.04357e-05;0.876;12.0
11;5.0;5.0;3.0432e-05;4.65663e-07;3.04357e-05;0.876;12.0
12;5.0;5.0;3.04357e-05;4.65663e-07;3.04395e-05;0.876;12.0
13;5.0;5.0;3.04357e-05;4.65663e-07;3.04395e-05;0.876;12.0
14;5.0;5.0;3.04357e-05;4.65663e-07;3.04395e-05;0.876;12.0
15;5.0;5.0;3.04357e-05;4.65663e-07;3.04395e-05;0.87;12.0
16;5.0;5.0;3.04357e-05;4.61938e-07;3.04395e-05;0.87;12.0
17;5.0;5.0;3.04357e-05;4.61938e-07;3.04395e-05;0.87;12.0
18;5.0;5.0;3.04395e-05;4.61938e-07;3.04432e-05;0.87;12.0
19;5.0;5.0;3.04395e-05;4.61938e-07;3.04432e-05;0.87;12.0
20;5.0;5.0;3.04395e-05;4.61938e-07;3.04432e-05;0.864;12.0
21;5.0;5.0;3.04395e-05;4.58213e-07;3.04432e-05;0.864;12.0
22;5.0;5.0;3.04395e-05;4.58213e-07;3.04432e-05;0.864;12.0
23;5.0;5.0;3.04395e-05;4.58213e-07;3.04432e-05;0.864;12.0
