;I_mag;V_gen;X;Y;R;theta;Points
0;7.0;5.0;2.86625e-05;4.2096e-07;2.86588e-05;0.846;12.0
1;7.0;5.0;2.86513e-05;4.2096e-07;2.86513e-05;0.846;12.0
2;7.0;5.0;2.86401e-05;4.2096e-07;2.86401e-05;0.846;12.0
3;7.0;5.0;2.8629e-05;4.2096e-07;2.86252e-05;0.846;12.0
4;7.0;5.0;2.86178e-05;4.2096e-07;2.86178e-05;0.846;12.0
5;7.0;5.0;2.86066e-05;4.2096e-07;2.86029e-05;0.846;12.0
6;7.0;5.0;2.85954e-05;4.17234e-07;2.85954e-05;0.84;12.0
7;7.0;5.0;2.85843e-05;4.17234e-07;2.85843e-05;0.84;12.0
8;7.0;5.0;2.85731e-05;4.17234e-07;2.85731e-05;0.84;12.0
9;7.0;5.0;2.85619e-05;4.17234e-07;2.85619e-05;0.846;12.0
10;7.0;5.0;2.85507e-05;4.17234e-07;2.85507e-05;0.846;12.0
11;7.0;5.0;2.85396e-05;4.17234e-07;2.85396e-05;0.846;12.0
12;7.0;5.0;2.85321e-05;4.17234e-07;2.85321e-05;0.846;12.0
13;7.0;5.0;2.85209e-05;4.17234e-07;2.85209e-05;0.846;12.0
14;7.0;5.0;2.85098e-05;4.17234e-07;2.85098e-05;0.84;12.0
15;7.0;5.0;2.84986e-05;4.13509e-07;2.84986e-05;0.84;12.0
16;7.0;5.0;2.84949e-05;4.13509e-07;2.84911e-05;0.84;12.0
17;7.0;5.0;2.84837e-05;4.13509e-07;2.848e-05;0.84;12.0
18;7.0;5.0;2.84725e-05;4.13509e-07;2.84725e-05;0.84;12.0
19;7.0;5.0;2.84651e-05;4.13509e-07;2.84651e-05;0.84;12.0
20;7.0;5.0;2.84539e-05;4.13509e-07;2.84539e-05;0.84;12.0
21;7.0;5.0;2.84464e-05;4.13509e-07;2.84464e-05;0.84;12.0
22;7.0;5.0;2.8439e-05;4.13509e-07;2.8439e-05;0.84;12.0
23;7.0;5.0;2.84315e-05;4.13509e-07;2.84315e-05;0.84;12.0
24;7.0;5.0;2.84241e-05;4.13509e-07;2.84241e-05;0.84;12.0
25;7.0;5.0;2.84166e-05;4.13509e-07;2.84166e-05;0.84;12.0
26;7.0;5.0;2.84092e-05;4.13509e-07;2.84092e-05;0.84;12.0
27;7.0;5.0;2.84055e-05;4.13509e-07;2.84055e-05;0.84;12.0
28;7.0;5.0;2.83943e-05;4.13509e-07;2.8398e-05;0.846;12.0
29;7.0;5.0;2.83906e-05;4.17234e-07;2.83906e-05;0.846;12.0
30;7.0;5.0;2.83831e-05;4.17234e-07;2.83831e-05;0.846;12.0
31;7.0;5.0;2.83757e-05;4.17234e-07;2.83757e-05;0.846;12.0
32;7.0;5.0;2.83719e-05;4.17234e-07;2.83719e-05;0.846;12.0
33;7.0;5.0;2.83645e-05;4.17234e-07;2.83682e-05;0.846;12.0
34;7.0;5.0;2.83608e-05;4.17234e-07;2.83608e-05;0.852;12.0
35;7.0;5.0;2.83533e-05;4.17234e-07;2.83533e-05;0.852;12.0
36;7.0;5.0;2.83459e-05;4.17234e-07;2.83459e-05;0.852;12.0
37;7.0;5.0;2.83421e-05;4.17234e-07;2.83421e-05;0.852;12.0
38;7.0;5.0;2.83384e-05;4.17234e-07;2.83384e-05;0.852;12.0
39;7.0;5.0;2.83309e-05;4.17234e-07;2.83347e-05;0.852;12.0
40;7.0;5.0;2.83272e-05;4.17234e-07;2.83272e-05;0.852;12.0
41;7.0;5.0;2.83198e-05;4.17234e-07;2.83235e-05;0.858;12.0
42;7.0;5.0;2.8316e-05;4.2096e-07;2.8316e-05;0.858;12.0
43;7.0;5.0;2.83123e-05;4.2096e-07;2.83123e-05;0.858;12.0
44;7.0;5.0;2.83086e-05;4.2096e-07;2.83086e-05;0.858;12.0
45;7.0;5.0;2.83049e-05;4.24685e-07;2.83049e-05;0.864;12.0
46;7.0;5.0;2.82974e-05;4.24685e-07;2.83011e-05;0.864;12.0
47;7.0;5.0;2.82937e-05;4.24685e-07;2.82974e-05;0.864;12.0
48;7.0;5.0;2.829e-05;4.24685e-07;2.829e-05;0.87;12.0
49;7.0;5.0;2.82862e-05;4.2841e-07;2.82862e-05;0.87;12.0
