;I_mag;V_gen;X;Y;R;theta;Points
40;17.0;5.0;2.83719e-05;4.88017e-07;2.83719e-05;0.99;12.0
41;17.0;5.0;2.83719e-05;4.88017e-07;2.83719e-05;0.99;12.0
42;17.0;5.0;2.83682e-05;4.88017e-07;2.83719e-05;0.99;12.0
43;17.0;5.0;2.83682e-05;4.88017e-07;2.83719e-05;0.99;12.0
44;17.0;5.0;2.83682e-05;4.88017e-07;2.83719e-05;0.99;12.0
45;17.0;5.0;2.83682e-05;4.88017e-07;2.83719e-05;0.99;12.0
46;17.0;5.0;2.83682e-05;4.88017e-07;2.83682e-05;0.99;12.0
47;17.0;5.0;2.83645e-05;4.88017e-07;2.83682e-05;0.99;12.0
48;17.0;5.0;2.83645e-05;4.88017e-07;2.83682e-05;0.99;12.0
49;17.0;5.0;2.83645e-05;4.88017e-07;2.83682e-05;0.99;12.0
50;17.0;5.0;2.83645e-05;4.88017e-07;2.83682e-05;0.99;12.0
51;17.0;5.0;2.83645e-05;4.84291e-07;2.83682e-05;0.984;12.0
52;17.0;5.0;2.83645e-05;4.84291e-07;2.83682e-05;0.984;12.0
53;17.0;5.0;2.83645e-05;4.84291e-07;2.83682e-05;0.984;12.0
54;17.0;5.0;2.83645e-05;4.84291e-07;2.83645e-05;0.984;12.0
55;17.0;5.0;2.83608e-05;4.84291e-07;2.83645e-05;0.984;12.0
56;17.0;5.0;2.83608e-05;4.84291e-07;2.83645e-05;0.984;12.0
57;17.0;5.0;2.83608e-05;4.84291e-07;2.83645e-05;0.984;12.0
58;17.0;5.0;2.83608e-05;4.84291e-07;2.83608e-05;0.984;12.0
59;17.0;5.0;2.8357e-05;4.84291e-07;2.83608e-05;0.984;12.0
60;17.0;5.0;2.8357e-05;4.84291e-07;2.83608e-05;0.984;12.0
61;17.0;5.0;2.8357e-05;4.84291e-07;2.83608e-05;0.984;12.0
62;17.0;5.0;2.8357e-05;4.84291e-07;2.83608e-05;0.984;12.0
63;17.0;5.0;2.83533e-05;4.84291e-07;2.8357e-05;0.984;12.0
64;17.0;5.0;2.83533e-05;4.84291e-07;2.8357e-05;0.984;12.0
65;17.0;5.0;2.83533e-05;4.80566e-07;2.8357e-05;0.978;12.0
66;17.0;5.0;2.83533e-05;4.80566e-07;2.8357e-05;0.978;12.0
67;17.0;5.0;2.83533e-05;4.80566e-07;2.8357e-05;0.978;12.0
68;17.0;5.0;2.83533e-05;4.80566e-07;2.8357e-05;0.978;12.0
69;17.0;5.0;2.83496e-05;4.80566e-07;2.83533e-05;0.972;12.0
70;17.0;5.0;2.83496e-05;4.76841e-07;2.83533e-05;0.972;12.0
71;17.0;5.0;2.83496e-05;4.76841e-07;2.83533e-05;0.972;12.0
72;17.0;5.0;2.83496e-05;4.76841e-07;2.83533e-05;0.972;12.0
73;17.0;5.0;2.83459e-05;4.76841e-07;2.83496e-05;0.972;12.0
74;17.0;5.0;2.83459e-05;4.76841e-07;2.83496e-05;0.972;12.0
75;17.0;5.0;2.83459e-05;4.73114e-07;2.83496e-05;0.966;12.0
76;17.0;5.0;2.83459e-05;4.73114e-07;2.83496e-05;0.966;12.0
77;17.0;5.0;2.83459e-05;4.73114e-07;2.83459e-05;0.966;12.0
78;17.0;5.0;2.83421e-05;4.73114e-07;2.83459e-05;0.966;12.0
79;17.0;5.0;2.83421e-05;4.73114e-07;2.83459e-05;0.954;12.0
80;17.0;5.0;2.83421e-05;4.73114e-07;2.83421e-05;0.954;12.0
81;17.0;5.0;2.83421e-05;4.73114e-07;2.83421e-05;0.954;12.0
82;17.0;5.0;2.83421e-05;4.73114e-07;2.83421e-05;0.954;12.0
83;17.0;5.0;2.83421e-05;4.73114e-07;2.83421e-05;0.96;12.0
84;17.0;5.0;2.83384e-05;4.73114e-07;2.83421e-05;0.96;12.0
85;17.0;5.0;2.83384e-05;4.73114e-07;2.83421e-05;0.96;12.0
86;17.0;5.0;2.83347e-05;4.73114e-07;2.83384e-05;0.96;12.0
87;17.0;5.0;2.83347e-05;4.73114e-07;2.83384e-05;0.96;12.0
88;17.0;5.0;2.83347e-05;4.73114e-07;2.83384e-05;0.96;12.0
89;17.0;5.0;2.83347e-05;4.73114e-07;2.83347e-05;0.96;12.0
90;17.0;5.0;2.83309e-05;4.73114e-07;2.83347e-05;0.96;12.0
