;I_mag;V_gen;X;Y;R;theta;Points
0;8.0;5.0;2.80888e-05;4.17234e-07;2.80963e-05;0.858;12.0
1;8.0;5.0;2.80888e-05;4.17234e-07;2.80963e-05;0.858;12.0
2;8.0;5.0;2.80888e-05;4.17234e-07;2.80963e-05;0.858;12.0
3;8.0;5.0;2.80888e-05;4.17234e-07;2.80925e-05;0.858;12.0
4;8.0;5.0;2.80925e-05;4.17234e-07;2.80925e-05;0.864;12.0
5;8.0;5.0;2.80925e-05;4.2096e-07;2.80925e-05;0.864;12.0
6;8.0;5.0;2.80925e-05;4.2096e-07;2.80925e-05;0.864;12.0
7;8.0;5.0;2.80925e-05;4.2096e-07;2.80925e-05;0.87;12.0
8;8.0;5.0;2.80925e-05;4.24685e-07;2.80925e-05;0.87;12.0
9;8.0;5.0;2.80925e-05;4.24685e-07;2.80925e-05;0.87;12.0
10;8.0;5.0;2.80925e-05;4.24685e-07;2.80925e-05;0.876;12.0
11;8.0;5.0;2.80888e-05;4.2841e-07;2.80925e-05;0.876;12.0
12;8.0;5.0;2.80888e-05;4.2841e-07;2.80925e-05;0.882;12.0
13;8.0;5.0;2.80888e-05;4.32135e-07;2.80925e-05;0.882;12.0
14;8.0;5.0;2.80888e-05;4.32135e-07;2.80925e-05;0.882;12.0
15;8.0;5.0;2.80888e-05;4.35861e-07;2.80925e-05;0.894;12.0
16;8.0;5.0;2.80888e-05;4.35861e-07;2.80925e-05;0.894;12.0
17;8.0;5.0;2.80888e-05;4.39586e-07;2.80925e-05;0.9;12.0
18;8.0;5.0;2.80888e-05;4.39586e-07;2.80925e-05;0.9;12.0
19;8.0;5.0;2.80888e-05;4.39586e-07;2.80925e-05;0.906;12.0
20;8.0;5.0;2.80888e-05;4.43311e-07;2.80925e-05;0.906;12.0
21;8.0;5.0;2.80888e-05;4.43311e-07;2.80925e-05;0.906;12.0
22;8.0;5.0;2.80888e-05;4.43311e-07;2.80925e-05;0.912;12.0
23;8.0;5.0;2.80888e-05;4.43311e-07;2.80925e-05;0.912;12.0
24;8.0;5.0;2.80888e-05;4.47037e-07;2.80925e-05;0.918;12.0
25;8.0;5.0;2.80888e-05;4.47037e-07;2.80925e-05;0.918;12.0
26;8.0;5.0;2.80888e-05;4.47037e-07;2.80925e-05;0.918;12.0
27;8.0;5.0;2.80888e-05;4.47037e-07;2.80925e-05;0.924;12.0
28;8.0;5.0;2.80888e-05;4.50762e-07;2.80925e-05;0.924;12.0
29;8.0;5.0;2.80888e-05;4.50762e-07;2.80925e-05;0.924;12.0
30;8.0;5.0;2.80888e-05;4.54487e-07;2.80925e-05;0.93;12.0
31;8.0;5.0;2.80888e-05;4.54487e-07;2.80925e-05;0.93;12.0
32;8.0;5.0;2.80888e-05;4.54487e-07;2.80925e-05;0.93;12.0
33;8.0;5.0;2.80888e-05;4.54487e-07;2.80925e-05;0.936;12.0
34;8.0;5.0;2.80888e-05;4.58213e-07;2.80925e-05;0.936;12.0
35;8.0;5.0;2.80888e-05;4.58213e-07;2.80925e-05;0.936;12.0
36;8.0;5.0;2.80888e-05;4.58213e-07;2.80925e-05;0.948;12.0
37;8.0;5.0;2.80888e-05;4.61938e-07;2.80925e-05;0.948;12.0
38;8.0;5.0;2.80888e-05;4.61938e-07;2.80925e-05;0.948;12.0
39;8.0;5.0;2.80888e-05;4.61938e-07;2.80925e-05;0.948;12.0
40;8.0;5.0;2.80888e-05;4.61938e-07;2.80925e-05;0.948;12.0
41;8.0;5.0;2.80888e-05;4.65663e-07;2.80925e-05;0.954;12.0
42;8.0;5.0;2.80888e-05;4.65663e-07;2.80925e-05;0.954;12.0
