;I_mag;V_gen;X;Y;R;theta;Points
0;14.0;5.0;2.7828e-05;3.87432e-07;2.78318e-05;0.804;12.0
1;14.0;5.0;2.7828e-05;3.87432e-07;2.78318e-05;0.804;12.0
2;14.0;5.0;2.7828e-05;3.87432e-07;2.78318e-05;0.804;12.0
3;14.0;5.0;2.7828e-05;3.87432e-07;2.78318e-05;0.804;12.0
4;14.0;5.0;2.7828e-05;3.87432e-07;2.78318e-05;0.804;12.0
5;14.0;5.0;2.7828e-05;3.87432e-07;2.78318e-05;0.804;12.0
6;14.0;5.0;2.7828e-05;3.87432e-07;2.78318e-05;0.804;12.0
7;14.0;5.0;2.7828e-05;3.87432e-07;2.78318e-05;0.804;12.0
8;14.0;5.0;2.7828e-05;3.87432e-07;2.78318e-05;0.804;12.0
9;14.0;5.0;2.7828e-05;3.87432e-07;2.78318e-05;0.804;12.0
10;14.0;5.0;2.7828e-05;3.87432e-07;2.78318e-05;0.804;12.0
11;14.0;5.0;2.7828e-05;3.87432e-07;2.78318e-05;0.804;12.0
12;14.0;5.0;2.7828e-05;3.87432e-07;2.78318e-05;0.804;12.0
13;14.0;5.0;2.7828e-05;3.87432e-07;2.78318e-05;0.804;12.0
14;14.0;5.0;2.7828e-05;3.87432e-07;2.78318e-05;0.804;12.0
15;14.0;5.0;2.7828e-05;3.87432e-07;2.78318e-05;0.804;12.0
16;14.0;5.0;2.7828e-05;3.87432e-07;2.78318e-05;0.804;12.0
17;14.0;5.0;2.7828e-05;3.87432e-07;2.78318e-05;0.804;12.0
18;14.0;5.0;2.7828e-05;3.87432e-07;2.78318e-05;0.804;12.0
19;14.0;5.0;2.78243e-05;3.87432e-07;2.7828e-05;0.804;12.0
20;14.0;5.0;2.78243e-05;3.87432e-07;2.7828e-05;0.804;12.0
21;14.0;5.0;2.78243e-05;3.87432e-07;2.7828e-05;0.804;12.0
22;14.0;5.0;2.78243e-05;3.87432e-07;2.7828e-05;0.804;12.0
23;14.0;5.0;2.78243e-05;3.87432e-07;2.7828e-05;0.804;12.0
24;14.0;5.0;2.78243e-05;3.87432e-07;2.7828e-05;0.804;12.0
25;14.0;5.0;2.78243e-05;3.87432e-07;2.7828e-05;0.804;12.0
26;14.0;5.0;2.78243e-05;3.87432e-07;2.78243e-05;0.804;12.0
27;14.0;5.0;2.78206e-05;3.87432e-07;2.78243e-05;0.804;12.0
28;14.0;5.0;2.78206e-05;3.87432e-07;2.78243e-05;0.804;12.0
29;14.0;5.0;2.78206e-05;3.87432e-07;2.78243e-05;0.804;12.0
30;14.0;5.0;2.78206e-05;3.87432e-07;2.78243e-05;0.804;12.0
31;14.0;5.0;2.78206e-05;3.87432e-07;2.78243e-05;0.804;12.0
32;14.0;5.0;2.78169e-05;3.87432e-07;2.78206e-05;0.804;12.0
33;14.0;5.0;2.78169e-05;3.87432e-07;2.78206e-05;0.804;12.0
34;14.0;5.0;2.78169e-05;3.87432e-07;2.78206e-05;0.804;12.0
35;14.0;5.0;2.78169e-05;3.87432e-07;2.78206e-05;0.804;12.0
36;14.0;5.0;2.78169e-05;3.87432e-07;2.78206e-05;0.804;12.0
37;14.0;5.0;2.78169e-05;3.87432e-07;2.78206e-05;0.804;12.0
38;14.0;5.0;2.78169e-05;3.91157e-07;2.78206e-05;0.81;12.0
39;14.0;5.0;2.78169e-05;3.91157e-07;2.78206e-05;0.81;12.0
40;14.0;5.0;2.78169e-05;3.91157e-07;2.78206e-05;0.81;12.0
41;14.0;5.0;2.78169e-05;3.91157e-07;2.78206e-05;0.81;12.0
42;14.0;5.0;2.78169e-05;3.91157e-07;2.78206e-05;0.81;12.0
43;14.0;5.0;2.78169e-05;3.91157e-07;2.78206e-05;0.81;12.0
44;14.0;5.0;2.78169e-05;3.91157e-07;2.78206e-05;0.816;12.0
45;14.0;5.0;2.78169e-05;3.94883e-07;2.78206e-05;0.816;12.0
46;14.0;5.0;2.78169e-05;3.94883e-07;2.78169e-05;0.816;12.0
47;14.0;5.0;2.78131e-05;3.94883e-07;2.78169e-05;0.822;12.0
48;14.0;5.0;2.78131e-05;3.98608e-07;2.78169e-05;0.822;12.0
49;14.0;5.0;2.78131e-05;3.98608e-07;2.78169e-05;0.822;12.0
