;I_mag;V_gen;X;Y;R;theta;Points
0;3.0;5.0;3.06892e-05;4.76841e-07;3.06929e-05;0.894;12.0
1;3.0;5.0;3.06892e-05;4.76841e-07;3.06929e-05;0.894;12.0
2;3.0;5.0;3.06892e-05;4.76841e-07;3.06929e-05;0.888;12.0
3;3.0;5.0;3.06892e-05;4.73114e-07;3.06892e-05;0.888;12.0
4;3.0;5.0;3.06854e-05;4.73114e-07;3.06892e-05;0.888;12.0
5;3.0;5.0;3.06854e-05;4.73114e-07;3.06892e-05;0.882;12.0
6;3.0;5.0;3.06854e-05;4.73114e-07;3.06892e-05;0.882;12.0
7;3.0;5.0;3.06854e-05;4.73114e-07;3.06892e-05;0.882;12.0
8;3.0;5.0;3.06854e-05;4.69388e-07;3.06892e-05;0.876;12.0
9;3.0;5.0;3.06854e-05;4.69388e-07;3.06892e-05;0.876;12.0
10;3.0;5.0;3.06854e-05;4.69388e-07;3.06892e-05;0.876;12.0
11;3.0;5.0;3.06854e-05;4.65663e-07;3.06892e-05;0.87;12.0
12;3.0;5.0;3.06854e-05;4.65663e-07;3.06892e-05;0.87;12.0
13;3.0;5.0;3.06854e-05;4.65663e-07;3.06854e-05;0.87;12.0
14;3.0;5.0;3.06854e-05;4.65663e-07;3.06854e-05;0.864;12.0
15;3.0;5.0;3.06854e-05;4.61938e-07;3.06854e-05;0.864;12.0
16;3.0;5.0;3.06854e-05;4.61938e-07;3.06854e-05;0.864;12.0
17;3.0;5.0;3.06854e-05;4.61938e-07;3.06854e-05;0.858;12.0
18;3.0;5.0;3.06854e-05;4.58213e-07;3.06854e-05;0.858;12.0
19;3.0;5.0;3.06854e-05;4.58213e-07;3.06854e-05;0.858;12.0
20;3.0;5.0;3.06854e-05;4.58213e-07;3.06854e-05;0.852;12.0
21;3.0;5.0;3.06854e-05;4.54487e-07;3.06854e-05;0.852;12.0
22;3.0;5.0;3.06817e-05;4.54487e-07;3.06854e-05;0.852;12.0
23;3.0;5.0;3.06817e-05;4.54487e-07;3.06854e-05;0.846;12.0
24;3.0;5.0;3.06817e-05;4.50762e-07;3.06854e-05;0.846;12.0
25;3.0;5.0;3.06817e-05;4.50762e-07;3.06854e-05;0.846;12.0
26;3.0;5.0;3.06817e-05;4.50762e-07;3.06854e-05;0.84;12.0
27;3.0;5.0;3.06817e-05;4.47037e-07;3.06854e-05;0.84;12.0
28;3.0;5.0;3.06817e-05;4.47037e-07;3.06854e-05;0.834;12.0
29;3.0;5.0;3.06817e-05;4.43311e-07;3.06854e-05;0.834;12.0
30;3.0;5.0;3.06817e-05;4.43311e-07;3.06854e-05;0.834;12.0
31;3.0;5.0;3.06817e-05;4.43311e-07;3.06854e-05;0.828;12.0
32;3.0;5.0;3.06817e-05;4.43311e-07;3.06854e-05;0.828;12.0
33;3.0;5.0;3.06817e-05;4.43311e-07;3.06854e-05;0.828;12.0
34;3.0;5.0;3.06817e-05;4.43311e-07;3.06854e-05;0.822;12.0
35;3.0;5.0;3.06854e-05;4.39586e-07;3.06854e-05;0.822;12.0
36;3.0;5.0;3.06854e-05;4.39586e-07;3.06854e-05;0.822;12.0
37;3.0;5.0;3.06854e-05;4.39586e-07;3.06854e-05;0.822;12.0
38;3.0;5.0;3.06854e-05;4.39586e-07;3.06854e-05;0.816;12.0
39;3.0;5.0;3.06854e-05;4.35861e-07;3.06854e-05;0.816;12.0
40;3.0;5.0;3.06854e-05;4.35861e-07;3.06854e-05;0.816;12.0
41;3.0;5.0;3.06854e-05;4.35861e-07;3.06854e-05;0.816;12.0
42;3.0;5.0;3.06854e-05;4.35861e-07;3.06854e-05;0.816;12.0
43;3.0;5.0;3.06854e-05;4.35861e-07;3.06854e-05;0.81;12.0
44;3.0;5.0;3.06854e-05;4.32135e-07;3.06854e-05;0.81;12.0
45;3.0;5.0;3.06854e-05;4.32135e-07;3.06854e-05;0.81;12.0
46;3.0;5.0;3.06854e-05;4.32135e-07;3.06854e-05;0.81;12.0
47;3.0;5.0;3.06854e-05;4.32135e-07;3.06854e-05;0.81;12.0
48;3.0;5.0;3.06854e-05;4.2841e-07;3.06854e-05;0.804;12.0
49;3.0;5.0;3.06854e-05;4.2841e-07;3.06854e-05;0.804;12.0
50;3.0;5.0;3.06854e-05;4.2841e-07;3.06854e-05;0.804;12.0
51;3.0;5.0;3.06854e-05;4.2841e-07;3.06854e-05;0.804;12.0
52;3.0;5.0;3.06854e-05;4.2841e-07;3.06854e-05;0.804;12.0
53;3.0;5.0;3.06854e-05;4.2841e-07;3.06854e-05;0.804;12.0
54;3.0;5.0;3.06854e-05;4.2841e-07;3.06854e-05;0.804;12.0
55;3.0;5.0;3.06854e-05;4.2841e-07;3.06854e-05;0.804;12.0
56;3.0;5.0;3.06854e-05;4.2841e-07;3.06854e-05;0.804;12.0
57;3.0;5.0;3.06854e-05;4.2841e-07;3.06854e-05;0.804;12.0
58;3.0;5.0;3.06854e-05;4.2841e-07;3.06854e-05;0.804;12.0
59;3.0;5.0;3.06854e-05;4.2841e-07;3.06854e-05;0.804;12.0
60;3.0;5.0;3.06854e-05;4.2841e-07;3.06854e-05;0.804;12.0
61;3.0;5.0;3.06854e-05;4.2841e-07;3.06854e-05;0.804;12.0
62;3.0;5.0;3.06817e-05;4.2841e-07;3.06854e-05;0.81;12.0
63;3.0;5.0;3.06817e-05;4.32135e-07;3.06854e-05;0.81;12.0
64;3.0;5.0;3.06817e-05;4.32135e-07;3.06854e-05;0.81;12.0
65;3.0;5.0;3.06817e-05;4.32135e-07;3.06854e-05;0.81;12.0
66;3.0;5.0;3.06817e-05;4.32135e-07;3.06854e-05;0.81;12.0
67;3.0;5.0;3.06817e-05;4.32135e-07;3.06854e-05;0.81;12.0
68;3.0;5.0;3.06817e-05;4.32135e-07;3.06854e-05;0.81;12.0
69;3.0;5.0;3.06817e-05;4.32135e-07;3.06854e-05;0.81;12.0
