;I_mag;V_gen;X;Y;R;theta;Points
0;16.0;5.0;2.82825e-05;4.24685e-07;2.82862e-05;0.864;12.0
1;16.0;5.0;2.82825e-05;4.24685e-07;2.82862e-05;0.864;12.0
2;16.0;5.0;2.82825e-05;4.24685e-07;2.82862e-05;0.864;12.0
3;16.0;5.0;2.82825e-05;4.24685e-07;2.82862e-05;0.864;12.0
4;16.0;5.0;2.82825e-05;4.24685e-07;2.82862e-05;0.864;12.0
5;16.0;5.0;2.82825e-05;4.24685e-07;2.82862e-05;0.864;12.0
6;16.0;5.0;2.82825e-05;4.24685e-07;2.82862e-05;0.864;12.0
7;16.0;5.0;2.82825e-05;4.24685e-07;2.82862e-05;0.864;12.0
8;16.0;5.0;2.82825e-05;4.24685e-07;2.82862e-05;0.864;12.0
9;16.0;5.0;2.82825e-05;4.24685e-07;2.82862e-05;0.864;12.0
10;16.0;5.0;2.82825e-05;4.24685e-07;2.82862e-05;0.864;12.0
11;16.0;5.0;2.82825e-05;4.24685e-07;2.82862e-05;0.864;12.0
12;16.0;5.0;2.82825e-05;4.24685e-07;2.82862e-05;0.864;12.0
13;16.0;5.0;2.82825e-05;4.24685e-07;2.82862e-05;0.864;12.0
14;16.0;5.0;2.82825e-05;4.2841e-07;2.82862e-05;0.87;12.0
15;16.0;5.0;2.82825e-05;4.2841e-07;2.82862e-05;0.87;12.0
16;16.0;5.0;2.82825e-05;4.2841e-07;2.82862e-05;0.87;12.0
17;16.0;5.0;2.82825e-05;4.2841e-07;2.82862e-05;0.87;12.0
18;16.0;5.0;2.82825e-05;4.2841e-07;2.82862e-05;0.87;12.0
19;16.0;5.0;2.82825e-05;4.2841e-07;2.82862e-05;0.87;12.0
20;16.0;5.0;2.82825e-05;4.2841e-07;2.82862e-05;0.87;12.0
21;16.0;5.0;2.82825e-05;4.32135e-07;2.82862e-05;0.876;12.0
22;16.0;5.0;2.82825e-05;4.32135e-07;2.82862e-05;0.876;12.0
