;I_mag;V_gen;X;Y;R;theta;Points
0;13.0;5.0;2.77312e-05;4.35861e-07;2.77349e-05;0.9;12.0
1;13.0;5.0;2.77312e-05;4.35861e-07;2.77349e-05;0.9;12.0
2;13.0;5.0;2.77312e-05;4.35861e-07;2.77349e-05;0.9;12.0
3;13.0;5.0;2.77275e-05;4.35861e-07;2.77312e-05;0.9;12.0
4;13.0;5.0;2.77275e-05;4.35861e-07;2.77312e-05;0.9;12.0
5;13.0;5.0;2.77275e-05;4.35861e-07;2.77312e-05;0.9;12.0
6;13.0;5.0;2.77275e-05;4.35861e-07;2.77312e-05;0.9;12.0
7;13.0;5.0;2.77275e-05;4.35861e-07;2.77275e-05;0.9;12.0
8;13.0;5.0;2.77237e-05;4.35861e-07;2.77275e-05;0.9;12.0
9;13.0;5.0;2.77237e-05;4.35861e-07;2.77275e-05;0.9;12.0
10;13.0;5.0;2.77237e-05;4.35861e-07;2.77237e-05;0.9;12.0
11;13.0;5.0;2.772e-05;4.32135e-07;2.77237e-05;0.894;12.0
12;13.0;5.0;2.772e-05;4.32135e-07;2.77237e-05;0.894;12.0
13;13.0;5.0;2.772e-05;4.32135e-07;2.772e-05;0.894;12.0
14;13.0;5.0;2.77163e-05;4.32135e-07;2.772e-05;0.894;12.0
15;13.0;5.0;2.77163e-05;4.32135e-07;2.772e-05;0.894;12.0
16;13.0;5.0;2.77126e-05;4.2841e-07;2.77163e-05;0.888;12.0
17;13.0;5.0;2.77126e-05;4.2841e-07;2.77163e-05;0.888;12.0
18;13.0;5.0;2.77126e-05;4.2841e-07;2.77163e-05;0.888;12.0
19;13.0;5.0;2.77088e-05;4.2841e-07;2.77126e-05;0.888;12.0
20;13.0;5.0;2.77088e-05;4.2841e-07;2.77126e-05;0.888;12.0
21;13.0;5.0;2.77088e-05;4.24685e-07;2.77088e-05;0.882;12.0
22;13.0;5.0;2.77088e-05;4.24685e-07;2.77088e-05;0.882;12.0
23;13.0;5.0;2.77088e-05;4.24685e-07;2.77088e-05;0.882;12.0
24;13.0;5.0;2.77051e-05;4.24685e-07;2.77088e-05;0.882;12.0
25;13.0;5.0;2.77051e-05;4.24685e-07;2.77088e-05;0.876;12.0
26;13.0;5.0;2.77014e-05;4.2096e-07;2.77051e-05;0.876;12.0
27;13.0;5.0;2.77014e-05;4.2096e-07;2.77051e-05;0.876;12.0
28;13.0;5.0;2.77014e-05;4.2096e-07;2.77051e-05;0.876;12.0
29;13.0;5.0;2.76976e-05;4.2096e-07;2.77014e-05;0.876;12.0
30;13.0;5.0;2.76976e-05;4.2096e-07;2.77014e-05;0.876;12.0
31;13.0;5.0;2.76976e-05;4.2096e-07;2.77014e-05;0.876;12.0
32;13.0;5.0;2.76976e-05;4.2096e-07;2.77014e-05;0.876;12.0
33;13.0;5.0;2.76976e-05;4.2096e-07;2.77014e-05;0.876;12.0
34;13.0;5.0;2.76976e-05;4.17234e-07;2.77014e-05;0.87;12.0
35;13.0;5.0;2.76976e-05;4.17234e-07;2.77014e-05;0.87;12.0
36;13.0;5.0;2.76976e-05;4.17234e-07;2.77014e-05;0.87;12.0
37;13.0;5.0;2.76976e-05;4.17234e-07;2.77014e-05;0.87;12.0
38;13.0;5.0;2.76976e-05;4.17234e-07;2.76976e-05;0.87;12.0
39;13.0;5.0;2.76939e-05;4.17234e-07;2.76976e-05;0.87;12.0
40;13.0;5.0;2.76939e-05;4.13509e-07;2.76976e-05;0.864;12.0
41;13.0;5.0;2.76939e-05;4.13509e-07;2.76976e-05;0.864;12.0
42;13.0;5.0;2.76939e-05;4.13509e-07;2.76976e-05;0.864;12.0
