0	0	0	0
1	0	2	0
0	0	0	0
0	0	0	0
0	0	2	0
1	0	6	0
0	0	2	0
0	0	2	0
0	0	0	0
0	0	0	0
1	0	2	0
1	0	2	0
0	0	2	0
0	0	2	0
1	0	2	0
1	0	2	0
0	0	2	0
0	0	2	0
0	0	2	0
0	0	2	0
0	0	6	0
0	0	2	0
0	0	2	0
0	0	2	0
0	0	0	0
0	0	0	0
0	0	2	0
0	0	2	0
0	0	6	0
0	0	2	0
0	0	2	0
0	0	2	0
1	0	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	2	0
0	0	2	0
0	0	2	0
1	0	6	0
1	0	6	0
0	0	2	0
0	0	2	0
0	0	0	0
0	0	0	0
0	0	2	0
0	0	2	0
1	0	2	0
1	0	6	0
0	0	2	0
0	0	2	0
0	0	0	0
0	0	2	0
1	0	6	0
1	0	6	0
1	0	2	0
1	0	0	0
0	0	2	0
0	0	2	0
1	0	2	0
1	0	2	0
0	0	2	0
0	0	2	0
1	0	2	0
0	0	2	0
1	0	2	0
1	0	2	0
1	0	6	0
0	0	6	0
0	0	2	0
0	0	2	0
0	0	2	0
1	0	2	0
0	0	6	0
0	0	6	0
0	0	2	0
0	0	0	0
0	0	2	0
0	0	2	0
1	0	0	0
1	0	2	0
0	0	2	0
0	0	2	0
1	0	6	0
1	0	6	0
1	0	2	0
1	0	2	0
4	0	2	1
1	0	6	0
1	0	2	0
1	0	2	0
1	0	2	0
4	0	2	1
1	0	6	0
1	0	6	0
4	0	2	1
1	0	2	0
4	0	2	1
4	0	2	1
1	0	2	0
1	0	2	0
4	0	2	1
4	0	2	1
4	0	2	1
4	0	2	1
4	0	2	1
4	0	2	1
4	0	0	1
4	0	2	1
4	0	2	1
4	0	2	1
4	0	2	1
4	0	2	1
4	0	2	1
4	0	2	1
4	0	2	1
4	0	2	1
4	0	2	1
4	0	2	1
4	0	2	1
4	0	0	1
4	0	2	1
4	0	2	1
4	0	2	1
7	0	2	2
4	0	2	1
4	0	2	1
4	0	2	1
4	0	2	1
4	0	2	1
4	0	2	1
4	0	2	1
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
9	0	0	2
12	0	0	3
9	0	0	2
12	0	0	3
12	0	0	3
15	0	0	4
12	0	0	3
15	0	0	4
15	0	0	4
15	0	0	4
15	0	0	4
12	0	0	3
15	0	0	4
19	0	0	5
19	0	0	5
19	0	0	5
15	0	0	4
15	0	0	4
15	0	0	4
19	0	0	5
19	0	0	5
20	0	0	5
20	0	0	5
20	0	0	5
20	0	0	5
20	0	0	5
20	0	0	5
20	0	0	5
20	0	0	5
15	0	0	4
20	0	0	5
19	0	0	5
20	0	0	5
19	0	0	5
19	0	0	5
20	0	0	5
20	0	0	5
20	0	0	5
20	0	0	5
19	0	0	5
19	0	0	5
19	0	0	5
19	0	0	5
20	0	0	5
20	0	0	5
19	0	0	5
15	0	0	4
15	0	0	4
15	0	0	4
23	0	0	6
24	0	0	7
27	2	0	9
19	0	0	5
19	0	0	5
19	0	0	5
19	0	0	5
20	5	0	8
20	5	0	8
20	5	0	8
24	9	0	12
24	9	0	12
20	5	0	8
28	14	0	16
24	9	0	12
20	5	0	8
21	12	0	13
21	11	0	12
21	11	0	12
21	11	0	12
25	15	0	16
25	15	0	16
23	15	0	15
23	15	0	15
23	16	0	16
25	18	0	18
32	25	1	24
29	28	0	25
22	20	0	18
31	24	0	23
28	27	0	24
31	24	0	23
28	26	0	23
28	26	0	23
28	26	0	23
28	26	0	23
26	30	2	25
26	31	0	25
26	30	0	25
30	29	0	25
26	30	0	25
27	31	0	26
31	35	0	29
26	31	0	25
26	30	0	25
30	35	0	29
30	35	0	29
30	35	0	29
29	35	0	29
26	37	4	29
29	35	4	29
29	35	4	29
31	37	2	31
31	37	2	31
31	37	2	31
31	38	0	31
28	39	2	31
32	43	6	35
28	39	2	31
32	43	10	35
30	46	7	36
32	43	6	35
32	43	6	35
33	45	3	36
30	46	11	37
29	45	10	36
29	45	6	35
34	51	7	40
28	47	3	36
28	47	3	36
28	47	3	36
30	47	3	36
28	48	1	36
29	48	4	37
28	47	3	36
32	52	5	40
28	47	3	36
25	48	7	36
26	51	2	37
26	51	2	37
29	54	5	40
26	56	5	41
29	54	5	40
29	53	7	40
29	53	7	40
29	59	8	44
29	54	5	40
29	54	5	40
29	59	8	44
29	59	8	44
29	59	8	44
29	59	8	44
26	61	9	44
22	56	7	40
21	57	7	40
24	60	10	43
21	63	8	44
26	61	9	44
21	68	12	47
25	67	8	47
22	63	11	44
22	64	9	45
22	64	5	44
22	64	9	45
17	63	10	43
17	63	10	43
17	63	10	43
16	64	10	43
21	68	12	47
21	68	8	47
22	64	9	45
22	64	9	45
22	63	11	44
21	68	12	47
17	71	12	48
17	71	12	48
20	74	15	51
17	71	12	48
17	71	12	48
17	71	12	48
20	73	17	50
20	74	11	50
23	72	11	50
25	74	13	52
21	68	8	47
23	72	15	50
20	74	15	51
17	71	12	48
20	69	12	47
20	69	12	47
20	73	17	50
17	70	14	47
13	72	12	47
13	72	12	47
