0	0	2	0
0	0	0	0
4	0	2	1
4	0	2	1
1	0	0	0
0	0	0	0
1	0	0	0
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	2	0
0	0	2	0
1	0	2	0
1	0	2	0
1	0	0	0
4	0	2	1
0	0	0	0
0	0	0	0
4	0	2	1
4	0	2	1
0	0	2	0
0	0	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	2	0
0	0	2	0
1	0	0	0
4	0	2	1
1	0	6	0
1	0	6	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0
4	0	2	1
1	0	0	0
1	0	0	0
4	0	2	1
1	0	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0
1	0	0	0
0	0	2	0
1	0	2	0
0	0	0	0
0	0	0	0
1	0	2	0
0	0	2	0
0	0	0	0
0	0	0	0
0	0	2	0
0	0	0	0
1	0	2	0
1	0	2	0
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	2	0
1	0	2	0
0	0	2	0
0	0	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	2	0
4	0	2	1
1	0	0	0
1	0	0	0
0	0	2	0
1	0	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	2	0
1	0	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	2	0
1	0	2	0
4	0	2	1
1	0	2	0
1	0	2	0
1	0	2	0
1	0	0	0
1	0	2	0
1	0	6	0
1	0	6	0
4	0	2	1
1	0	2	0
1	0	2	0
1	0	2	0
1	0	2	0
1	0	2	0
4	0	0	1
4	0	0	1
7	0	2	2
7	0	2	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
9	0	0	2
9	0	0	2
9	0	0	2
9	0	0	2
9	0	0	2
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
15	0	0	4
15	0	0	4
15	0	0	4
15	0	0	4
15	0	0	4
15	0	0	4
19	0	0	5
15	0	0	4
19	0	0	5
19	0	0	5
23	0	0	6
23	0	0	6
19	0	0	5
19	0	0	5
23	0	0	6
23	0	0	6
27	0	0	8
27	0	0	8
28	0	0	8
28	0	0	8
28	0	0	8
28	0	0	8
28	0	0	8
28	0	0	8
31	0	0	9
31	0	0	9
35	0	0	10
35	0	0	10
35	0	0	10
31	0	0	9
31	0	0	9
35	0	0	10
35	0	0	10
35	0	0	10
38	0	0	11
38	0	0	11
35	0	0	10
38	0	0	11
39	0	0	11
43	0	0	12
46	0	0	13
43	0	0	12
46	0	0	13
46	0	0	13
46	0	0	13
46	0	0	13
46	0	0	13
47	0	0	14
47	0	0	14
47	0	0	14
47	0	0	14
51	0	0	15
51	0	0	15
51	0	0	15
51	0	0	15
51	0	0	15
58	0	0	17
59	0	0	17
54	0	0	16
55	0	0	16
59	0	0	17
62	0	0	18
63	0	0	18
59	0	0	17
59	0	0	17
67	0	0	20
67	0	0	20
72	0	0	21
67	0	0	20
66	0	0	19
62	0	0	18
59	0	0	17
57	3	0	18
61	2	0	19
57	3	0	18
57	3	0	18
62	9	0	23
62	10	0	24
62	10	0	24
62	10	0	24
62	10	0	24
63	11	0	25
62	10	0	24
60	13	0	25
53	16	0	25
54	17	0	26
58	21	0	29
63	22	0	31
59	24	2	31
59	25	0	32
60	31	3	36
63	30	0	36
55	26	0	31
59	31	0	35
57	34	1	37
56	35	1	37
49	37	3	36
52	35	3	36
47	41	2	38
50	39	2	38
45	41	2	37
47	40	4	37
45	45	7	40
42	42	4	37
42	47	7	40
45	51	8	44
44	51	8	44
45	52	9	45
40	52	10	43
40	53	8	43
33	58	9	44
33	58	5	44
33	63	12	48
26	61	9	44
30	72	17	53
30	72	13	52
28	70	11	50
26	73	13	52
23	77	14	53
17	82	11	54
20	79	19	54
20	79	15	54
22	88	12	59
21	88	16	59
17	88	20	59
17	89	16	59
17	97	16	63
18	94	24	63
17	88	20	59
15	91	21	60
18	89	21	60
17	88	24	59
14	89	26	59
13	91	24	60
14	89	26	59
13	90	26	59
12	82	21	54
14	89	26	59
12	90	23	59
13	91	24	60
12	89	25	58
12	89	25	58
12	89	25	58
12	89	25	58
12	89	25	58
8	91	25	58
8	82	24	53
8	91	25	58
8	82	28	53
8	82	28	53
8	82	28	53
8	82	28	53
8	82	28	53
8	81	30	53
10	78	29	52
10	79	27	52
8	75	31	49
5	72	28	46
9	71	28	47
5	72	28	46
9	71	28	47
9	71	28	47
9	71	28	47
9	71	32	48
9	70	36	47
6	67	33	44
6	60	29	40
6	60	29	40
6	64	34	43
3	61	31	40
6	59	31	39
6	59	31	39
7	55	28	37
7	55	28	37
6	59	31	39
3	56	28	36
6	54	31	37
6	54	31	37
6	54	31	37
6	54	31	37
6	54	31	37
5	53	30	36
9	51	35	36
4	46	30	31
5	45	30	31
9	49	34	35
9	44	30	31
11	52	32	37
16	47	30	35
17	48	31	36
