;I_mag;V_gen;X;Y;R;theta;Points
0;-16.0;5.0;8.90164e-06;6.33303e-07;8.92585e-06;4.08;12.0
1;-16.0;5.0;8.9035e-06;6.33303e-07;8.92772e-06;4.08;12.0
2;-16.0;5.0;8.9035e-06;6.33303e-07;8.92772e-06;4.08;12.0
3;-16.0;5.0;8.90536e-06;6.33303e-07;8.92958e-06;4.08;12.0
4;-16.0;5.0;8.90536e-06;6.33303e-07;8.92958e-06;4.08;12.0
5;-16.0;5.0;8.90723e-06;6.33303e-07;8.92958e-06;4.08;12.0
6;-16.0;5.0;8.90723e-06;6.33303e-07;8.93144e-06;4.074;12.0
7;-16.0;5.0;8.90909e-06;6.33303e-07;8.93144e-06;4.086;12.0
8;-16.0;5.0;8.90909e-06;6.35166e-07;8.9333e-06;4.086;12.0
9;-16.0;5.0;8.91095e-06;6.35166e-07;8.9333e-06;4.086;12.0
10;-16.0;5.0;8.91095e-06;6.35166e-07;8.9333e-06;4.086;12.0
11;-16.0;5.0;8.91282e-06;6.35166e-07;8.93517e-06;4.086;12.0
12;-16.0;5.0;8.91282e-06;6.35166e-07;8.93517e-06;4.086;12.0
13;-16.0;5.0;8.91282e-06;6.35166e-07;8.93517e-06;4.086;12.0
14;-16.0;5.0;8.91282e-06;6.35166e-07;8.93703e-06;4.086;12.0
15;-16.0;5.0;8.91282e-06;6.35166e-07;8.93703e-06;4.086;12.0
16;-16.0;5.0;8.91282e-06;6.35166e-07;8.93703e-06;4.086;12.0
17;-16.0;5.0;8.91282e-06;6.35166e-07;8.93703e-06;4.086;12.0
18;-16.0;5.0;8.91282e-06;6.35166e-07;8.93703e-06;4.086;12.0
19;-16.0;5.0;8.91282e-06;6.35166e-07;8.93703e-06;4.086;12.0
20;-16.0;5.0;8.91282e-06;6.35166e-07;8.93703e-06;4.086;12.0
21;-16.0;5.0;8.91468e-06;6.33303e-07;8.93889e-06;4.074;12.0
22;-16.0;5.0;8.91468e-06;6.33303e-07;8.93889e-06;4.074;12.0
23;-16.0;5.0;8.91468e-06;6.33303e-07;8.93889e-06;4.074;12.0
24;-16.0;5.0;8.91468e-06;6.33303e-07;8.93889e-06;4.074;12.0
25;-16.0;5.0;8.91468e-06;6.33303e-07;8.93889e-06;4.074;12.0
26;-16.0;5.0;8.91468e-06;6.33303e-07;8.93703e-06;4.062;12.0
27;-16.0;5.0;8.91468e-06;6.33303e-07;8.93703e-06;4.062;12.0
28;-16.0;5.0;8.91468e-06;6.33303e-07;8.93889e-06;4.062;12.0
29;-16.0;5.0;8.91654e-06;6.3144e-07;8.93889e-06;4.05;12.0
30;-16.0;5.0;8.91654e-06;6.3144e-07;8.93889e-06;4.05;12.0
31;-16.0;5.0;8.91654e-06;6.3144e-07;8.93889e-06;4.05;12.0
32;-16.0;5.0;8.91654e-06;6.29578e-07;8.93889e-06;4.038;12.0
33;-16.0;5.0;8.91654e-06;6.29578e-07;8.93889e-06;4.038;12.0
34;-16.0;5.0;8.91654e-06;6.29578e-07;8.93889e-06;4.032;12.0
35;-16.0;5.0;8.91654e-06;6.27715e-07;8.93889e-06;4.032;12.0
