;I_mag;V_gen;X;Y;R;theta;Points
0;-13.0;5.0;8.65763e-06;6.66831e-07;8.68185e-06;4.416;12.0
1;-13.0;5.0;8.65763e-06;6.66831e-07;8.68185e-06;4.416;12.0
2;-13.0;5.0;8.65763e-06;6.66831e-07;8.68185e-06;4.416;12.0
3;-13.0;5.0;8.65763e-06;6.66831e-07;8.68185e-06;4.416;12.0
4;-13.0;5.0;8.65763e-06;6.66831e-07;8.68185e-06;4.416;12.0
5;-13.0;5.0;8.65763e-06;6.66831e-07;8.68185e-06;4.416;12.0
6;-13.0;5.0;8.65763e-06;6.66831e-07;8.68185e-06;4.416;12.0
7;-13.0;5.0;8.65763e-06;6.64968e-07;8.68185e-06;4.404;12.0
8;-13.0;5.0;8.65763e-06;6.64968e-07;8.68185e-06;4.404;12.0
9;-13.0;5.0;8.6595e-06;6.64968e-07;8.68371e-06;4.404;12.0
10;-13.0;5.0;8.6595e-06;6.64968e-07;8.68371e-06;4.404;12.0
11;-13.0;5.0;8.6595e-06;6.64968e-07;8.68371e-06;4.392;12.0
12;-13.0;5.0;8.6595e-06;6.64968e-07;8.68371e-06;4.392;12.0
13;-13.0;5.0;8.6595e-06;6.64968e-07;8.68371e-06;4.392;12.0
14;-13.0;5.0;8.6595e-06;6.64968e-07;8.68371e-06;4.392;12.0
15;-13.0;5.0;8.6595e-06;6.64968e-07;8.68371e-06;4.392;12.0
16;-13.0;5.0;8.6595e-06;6.64968e-07;8.68557e-06;4.392;12.0
17;-13.0;5.0;8.6595e-06;6.64968e-07;8.68557e-06;4.392;12.0
18;-13.0;5.0;8.6595e-06;6.64968e-07;8.68557e-06;4.38;12.0
19;-13.0;5.0;8.6595e-06;6.63105e-07;8.68557e-06;4.38;12.0
20;-13.0;5.0;8.6595e-06;6.63105e-07;8.68557e-06;4.38;12.0
21;-13.0;5.0;8.6595e-06;6.63105e-07;8.68744e-06;4.38;12.0
22;-13.0;5.0;8.66136e-06;6.63105e-07;8.68744e-06;4.38;12.0
23;-13.0;5.0;8.66136e-06;6.63105e-07;8.68744e-06;4.38;12.0
24;-13.0;5.0;8.66136e-06;6.63105e-07;8.6893e-06;4.38;12.0
25;-13.0;5.0;8.66322e-06;6.63105e-07;8.6893e-06;4.38;12.0
26;-13.0;5.0;8.66322e-06;6.61243e-07;8.6893e-06;4.368;12.0
27;-13.0;5.0;8.66322e-06;6.61243e-07;8.69116e-06;4.368;12.0
28;-13.0;5.0;8.66508e-06;6.61243e-07;8.69116e-06;4.368;12.0
29;-13.0;5.0;8.66508e-06;6.61243e-07;8.69116e-06;4.368;12.0
30;-13.0;5.0;8.66695e-06;6.5938e-07;8.69116e-06;4.356;12.0
31;-13.0;5.0;8.66695e-06;6.5938e-07;8.69116e-06;4.356;12.0
32;-13.0;5.0;8.66881e-06;6.5938e-07;8.69302e-06;4.356;12.0
33;-13.0;5.0;8.66881e-06;6.5938e-07;8.69302e-06;4.356;12.0
34;-13.0;5.0;8.66881e-06;6.5938e-07;8.69489e-06;4.35;12.0
35;-13.0;5.0;8.67067e-06;6.5938e-07;8.69489e-06;4.35;12.0
