;I_mag;V_gen;X;Y;R;theta;Points
0;-17.0;5.0;8.98918e-06;6.01638e-07;9.00967e-06;3.84;12.0
1;-17.0;5.0;8.99105e-06;6.01638e-07;9.00967e-06;3.84;12.0
2;-17.0;5.0;8.99105e-06;6.01638e-07;9.00967e-06;3.84;12.0
3;-17.0;5.0;8.99291e-06;6.01638e-07;9.01154e-06;3.84;12.0
4;-17.0;5.0;8.99291e-06;6.01638e-07;9.01154e-06;3.84;12.0
5;-17.0;5.0;8.99291e-06;6.01638e-07;9.0134e-06;3.84;12.0
6;-17.0;5.0;8.99291e-06;6.01638e-07;9.0134e-06;3.84;12.0
7;-17.0;5.0;8.99291e-06;6.03501e-07;9.0134e-06;3.846;12.0
8;-17.0;5.0;8.99291e-06;6.03501e-07;9.0134e-06;3.846;12.0
9;-17.0;5.0;8.99291e-06;6.03501e-07;9.01526e-06;3.846;12.0
10;-17.0;5.0;8.99477e-06;6.03501e-07;9.01526e-06;3.846;12.0
11;-17.0;5.0;8.99477e-06;6.03501e-07;9.01526e-06;3.846;12.0
12;-17.0;5.0;8.99477e-06;6.03501e-07;9.01526e-06;3.846;12.0
13;-17.0;5.0;8.99477e-06;6.03501e-07;9.01712e-06;3.846;12.0
14;-17.0;5.0;8.99663e-06;6.03501e-07;9.01712e-06;3.846;12.0
15;-17.0;5.0;8.99663e-06;6.03501e-07;9.01712e-06;3.846;12.0
16;-17.0;5.0;8.99663e-06;6.03501e-07;9.01712e-06;3.846;12.0
17;-17.0;5.0;8.99663e-06;6.03501e-07;9.01712e-06;3.846;12.0
18;-17.0;5.0;8.99663e-06;6.03501e-07;9.01712e-06;3.846;12.0
19;-17.0;5.0;8.99663e-06;6.03501e-07;9.01712e-06;3.846;12.0
20;-17.0;5.0;8.99663e-06;6.03501e-07;9.01712e-06;3.846;12.0
21;-17.0;5.0;8.9985e-06;6.03501e-07;9.01899e-06;3.846;12.0
22;-17.0;5.0;8.9985e-06;6.03501e-07;9.01899e-06;3.846;12.0
23;-17.0;5.0;8.9985e-06;6.03501e-07;9.01899e-06;3.846;12.0
24;-17.0;5.0;8.9985e-06;6.03501e-07;9.01899e-06;3.846;12.0
25;-17.0;5.0;8.9985e-06;6.03501e-07;9.01899e-06;3.846;12.0
26;-17.0;5.0;8.9985e-06;6.03501e-07;9.01899e-06;3.858;12.0
27;-17.0;5.0;8.9985e-06;6.05363e-07;9.01899e-06;3.858;12.0
28;-17.0;5.0;8.9985e-06;6.05363e-07;9.01899e-06;3.858;12.0
29;-17.0;5.0;9.00036e-06;6.05363e-07;9.02085e-06;3.858;12.0
30;-17.0;5.0;9.00036e-06;6.05363e-07;9.02085e-06;3.858;12.0
31;-17.0;5.0;9.00036e-06;6.05363e-07;9.02085e-06;3.858;12.0
32;-17.0;5.0;9.00036e-06;6.05363e-07;9.02085e-06;3.858;12.0
33;-17.0;5.0;9.00036e-06;6.05363e-07;9.02085e-06;3.858;12.0
34;-17.0;5.0;9.00036e-06;6.07226e-07;9.02085e-06;3.864;12.0
35;-17.0;5.0;9.00036e-06;6.07226e-07;9.02085e-06;3.864;12.0
