;I_mag;V_gen;X;Y;R;theta;Points
0;-11.0;5.0;8.4546e-06;6.3144e-07;8.47696e-06;4.272;12.0
1;-11.0;5.0;8.4546e-06;6.3144e-07;8.47696e-06;4.272;12.0
2;-11.0;5.0;8.4546e-06;6.3144e-07;8.47696e-06;4.272;12.0
3;-11.0;5.0;8.4546e-06;6.3144e-07;8.47696e-06;4.272;12.0
4;-11.0;5.0;8.4546e-06;6.3144e-07;8.47696e-06;4.272;12.0
5;-11.0;5.0;8.4546e-06;6.3144e-07;8.47696e-06;4.272;12.0
6;-11.0;5.0;8.4546e-06;6.3144e-07;8.47696e-06;4.272;12.0
7;-11.0;5.0;8.4546e-06;6.3144e-07;8.47696e-06;4.272;12.0
8;-11.0;5.0;8.45274e-06;6.3144e-07;8.47509e-06;4.272;12.0
9;-11.0;5.0;8.45274e-06;6.3144e-07;8.47509e-06;4.272;12.0
10;-11.0;5.0;8.45274e-06;6.3144e-07;8.47509e-06;4.272;12.0
11;-11.0;5.0;8.45274e-06;6.29578e-07;8.47509e-06;4.26;12.0
12;-11.0;5.0;8.45274e-06;6.29578e-07;8.47509e-06;4.26;12.0
13;-11.0;5.0;8.45274e-06;6.29578e-07;8.47509e-06;4.26;12.0
14;-11.0;5.0;8.45274e-06;6.29578e-07;8.47509e-06;4.26;12.0
15;-11.0;5.0;8.45274e-06;6.29578e-07;8.47323e-06;4.26;12.0
16;-11.0;5.0;8.45274e-06;6.29578e-07;8.47509e-06;4.26;12.0
17;-11.0;5.0;8.45274e-06;6.29578e-07;8.47509e-06;4.26;12.0
18;-11.0;5.0;8.45274e-06;6.29578e-07;8.47509e-06;4.26;12.0
19;-11.0;5.0;8.45274e-06;6.29578e-07;8.47509e-06;4.26;12.0
20;-11.0;5.0;8.45274e-06;6.29578e-07;8.47509e-06;4.272;12.0
21;-11.0;5.0;8.45274e-06;6.3144e-07;8.47509e-06;4.272;12.0
22;-11.0;5.0;8.45274e-06;6.3144e-07;8.47509e-06;4.272;12.0
23;-11.0;5.0;8.45274e-06;6.3144e-07;8.47509e-06;4.272;12.0
24;-11.0;5.0;8.45274e-06;6.3144e-07;8.47509e-06;4.272;12.0
25;-11.0;5.0;8.45274e-06;6.3144e-07;8.47509e-06;4.272;12.0
26;-11.0;5.0;8.4546e-06;6.3144e-07;8.47696e-06;4.272;12.0
27;-11.0;5.0;8.4546e-06;6.3144e-07;8.47696e-06;4.272;12.0
28;-11.0;5.0;8.4546e-06;6.3144e-07;8.47696e-06;4.272;12.0
29;-11.0;5.0;8.4546e-06;6.3144e-07;8.47882e-06;4.272;12.0
30;-11.0;5.0;8.4546e-06;6.3144e-07;8.47882e-06;4.272;12.0
31;-11.0;5.0;8.4546e-06;6.3144e-07;8.47882e-06;4.272;12.0
32;-11.0;5.0;8.4546e-06;6.3144e-07;8.47882e-06;4.272;12.0
33;-11.0;5.0;8.4546e-06;6.3144e-07;8.47882e-06;4.272;12.0
34;-11.0;5.0;8.4546e-06;6.3144e-07;8.47882e-06;4.272;12.0
