;I_mag;V_gen;X;Y;R;theta;Points
0;-9.0;5.0;8.35402e-06;6.72419e-07;8.3801e-06;4.608;12.0
1;-9.0;5.0;8.35402e-06;6.72419e-07;8.3801e-06;4.608;12.0
2;-9.0;5.0;8.35402e-06;6.70556e-07;8.38196e-06;4.596;12.0
3;-9.0;5.0;8.35588e-06;6.70556e-07;8.38196e-06;4.596;12.0
4;-9.0;5.0;8.35588e-06;6.70556e-07;8.38196e-06;4.584;12.0
5;-9.0;5.0;8.35588e-06;6.68693e-07;8.38196e-06;4.584;12.0
6;-9.0;5.0;8.35588e-06;6.68693e-07;8.38382e-06;4.584;12.0
7;-9.0;5.0;8.35775e-06;6.66831e-07;8.38382e-06;4.572;12.0
8;-9.0;5.0;8.35775e-06;6.66831e-07;8.38382e-06;4.572;12.0
9;-9.0;5.0;8.35775e-06;6.66831e-07;8.38382e-06;4.572;12.0
10;-9.0;5.0;8.35775e-06;6.66831e-07;8.38382e-06;4.572;12.0
11;-9.0;5.0;8.35775e-06;6.64968e-07;8.38382e-06;4.56;12.0
12;-9.0;5.0;8.35775e-06;6.64968e-07;8.38382e-06;4.56;12.0
13;-9.0;5.0;8.35775e-06;6.64968e-07;8.38382e-06;4.56;12.0
14;-9.0;5.0;8.35775e-06;6.64968e-07;8.38382e-06;4.56;12.0
15;-9.0;5.0;8.35775e-06;6.64968e-07;8.38382e-06;4.56;12.0
16;-9.0;5.0;8.35775e-06;6.64968e-07;8.38382e-06;4.548;12.0
17;-9.0;5.0;8.35775e-06;6.64968e-07;8.38382e-06;4.548;12.0
18;-9.0;5.0;8.35775e-06;6.64968e-07;8.38382e-06;4.548;12.0
19;-9.0;5.0;8.35775e-06;6.64968e-07;8.38382e-06;4.548;12.0
20;-9.0;5.0;8.35775e-06;6.64968e-07;8.38382e-06;4.548;12.0
21;-9.0;5.0;8.35775e-06;6.64968e-07;8.38382e-06;4.548;12.0
22;-9.0;5.0;8.35775e-06;6.64968e-07;8.38382e-06;4.548;12.0
23;-9.0;5.0;8.35775e-06;6.64968e-07;8.38382e-06;4.548;12.0
24;-9.0;5.0;8.35775e-06;6.64968e-07;8.38382e-06;4.548;12.0
25;-9.0;5.0;8.35775e-06;6.64968e-07;8.38382e-06;4.548;12.0
26;-9.0;5.0;8.35775e-06;6.63105e-07;8.38382e-06;4.536;12.0
27;-9.0;5.0;8.35775e-06;6.63105e-07;8.38382e-06;4.536;12.0
28;-9.0;5.0;8.35775e-06;6.63105e-07;8.38382e-06;4.536;12.0
29;-9.0;5.0;8.35775e-06;6.63105e-07;8.38382e-06;4.536;12.0
30;-9.0;5.0;8.35775e-06;6.63105e-07;8.38382e-06;4.524;12.0
31;-9.0;5.0;8.35775e-06;6.61243e-07;8.38382e-06;4.524;12.0
32;-9.0;5.0;8.35775e-06;6.61243e-07;8.38382e-06;4.524;12.0
33;-9.0;5.0;8.35775e-06;6.5938e-07;8.38382e-06;4.512;12.0
34;-9.0;5.0;8.35775e-06;6.5938e-07;8.38382e-06;4.512;12.0
35;-9.0;5.0;8.35775e-06;6.5938e-07;8.38382e-06;4.512;12.0
