;I_mag;V_gen;X;Y;R;theta;Points
0;-1.0;5.0;7.72258e-06;6.46342e-07;7.74866e-06;4.788;12.0
1;-1.0;5.0;7.72445e-06;6.46342e-07;7.75052e-06;4.782;12.0
2;-1.0;5.0;7.72445e-06;6.46342e-07;7.75052e-06;4.782;12.0
3;-1.0;5.0;7.72445e-06;6.46342e-07;7.75052e-06;4.782;12.0
4;-1.0;5.0;7.72445e-06;6.46342e-07;7.75052e-06;4.782;12.0
5;-1.0;5.0;7.72631e-06;6.46342e-07;7.75239e-06;4.782;12.0
6;-1.0;5.0;7.72631e-06;6.46342e-07;7.75239e-06;4.782;12.0
7;-1.0;5.0;7.72631e-06;6.46342e-07;7.75425e-06;4.77;12.0
8;-1.0;5.0;7.72631e-06;6.44479e-07;7.75425e-06;4.77;12.0
9;-1.0;5.0;7.72631e-06;6.44479e-07;7.75425e-06;4.77;12.0
10;-1.0;5.0;7.72817e-06;6.44479e-07;7.75611e-06;4.77;12.0
11;-1.0;5.0;7.72817e-06;6.44479e-07;7.75611e-06;4.77;12.0
12;-1.0;5.0;7.72817e-06;6.44479e-07;7.75798e-06;4.77;12.0
13;-1.0;5.0;7.73004e-06;6.44479e-07;7.75798e-06;4.77;12.0
14;-1.0;5.0;7.73004e-06;6.44479e-07;7.75798e-06;4.77;12.0
15;-1.0;5.0;7.73004e-06;6.44479e-07;7.75798e-06;4.77;12.0
16;-1.0;5.0;7.7319e-06;6.44479e-07;7.75798e-06;4.77;12.0
17;-1.0;5.0;7.7319e-06;6.44479e-07;7.75798e-06;4.77;12.0
18;-1.0;5.0;7.7319e-06;6.42616e-07;7.75798e-06;4.752;12.0
19;-1.0;5.0;7.7319e-06;6.42616e-07;7.75798e-06;4.752;12.0
20;-1.0;5.0;7.7319e-06;6.42616e-07;7.75798e-06;4.752;12.0
21;-1.0;5.0;7.7319e-06;6.42616e-07;7.75984e-06;4.752;12.0
22;-1.0;5.0;7.73376e-06;6.40754e-07;7.75984e-06;4.74;12.0
23;-1.0;5.0;7.73376e-06;6.40754e-07;7.75984e-06;4.74;12.0
24;-1.0;5.0;7.73376e-06;6.40754e-07;7.75984e-06;4.74;12.0
25;-1.0;5.0;7.73376e-06;6.40754e-07;7.75984e-06;4.74;12.0
26;-1.0;5.0;7.73376e-06;6.38891e-07;7.75984e-06;4.728;12.0
27;-1.0;5.0;7.73376e-06;6.38891e-07;7.75984e-06;4.728;12.0
28;-1.0;5.0;7.73376e-06;6.38891e-07;7.75798e-06;4.728;12.0
29;-1.0;5.0;7.7319e-06;6.38891e-07;7.75798e-06;4.728;12.0
30;-1.0;5.0;7.7319e-06;6.37028e-07;7.75798e-06;4.716;12.0
31;-1.0;5.0;7.7319e-06;6.37028e-07;7.75798e-06;4.716;12.0
32;-1.0;5.0;7.7319e-06;6.37028e-07;7.75798e-06;4.716;12.0
33;-1.0;5.0;7.73004e-06;6.37028e-07;7.75798e-06;4.722;12.0
34;-1.0;5.0;7.73004e-06;6.37028e-07;7.75798e-06;4.722;12.0
35;-1.0;5.0;7.73004e-06;6.37028e-07;7.75798e-06;4.722;12.0
