;I_mag;V_gen;X;Y;R;theta;Points
0;-14.0;5.0;8.73959e-06;5.97913e-07;8.75822e-06;3.918;12.0
1;-14.0;5.0;8.73959e-06;5.97913e-07;8.75822e-06;3.918;12.0
2;-14.0;5.0;8.73959e-06;5.97913e-07;8.75822e-06;3.918;12.0
3;-14.0;5.0;8.73959e-06;5.97913e-07;8.75822e-06;3.918;12.0
4;-14.0;5.0;8.73959e-06;5.97913e-07;8.75822e-06;3.918;12.0
5;-14.0;5.0;8.73959e-06;5.97913e-07;8.75822e-06;3.918;12.0
6;-14.0;5.0;8.73959e-06;5.97913e-07;8.75822e-06;3.918;12.0
7;-14.0;5.0;8.73959e-06;5.97913e-07;8.75822e-06;3.918;12.0
8;-14.0;5.0;8.73959e-06;5.97913e-07;8.75822e-06;3.918;12.0
9;-14.0;5.0;8.73959e-06;5.97913e-07;8.75822e-06;3.918;12.0
10;-14.0;5.0;8.73959e-06;5.97913e-07;8.75822e-06;3.918;12.0
11;-14.0;5.0;8.73959e-06;5.97913e-07;8.75635e-06;3.93;12.0
12;-14.0;5.0;8.73773e-06;5.99775e-07;8.75635e-06;3.93;12.0
13;-14.0;5.0;8.73773e-06;5.99775e-07;8.75635e-06;3.93;12.0
14;-14.0;5.0;8.73773e-06;5.99775e-07;8.75635e-06;3.93;12.0
15;-14.0;5.0;8.73773e-06;5.99775e-07;8.75449e-06;3.93;12.0
16;-14.0;5.0;8.73586e-06;6.01638e-07;8.75449e-06;3.936;12.0
17;-14.0;5.0;8.73586e-06;6.01638e-07;8.75449e-06;3.936;12.0
18;-14.0;5.0;8.73586e-06;6.01638e-07;8.75449e-06;3.936;12.0
19;-14.0;5.0;8.734e-06;6.01638e-07;8.75449e-06;3.942;12.0
20;-14.0;5.0;8.734e-06;6.01638e-07;8.75449e-06;3.954;12.0
21;-14.0;5.0;8.734e-06;6.01638e-07;8.75449e-06;3.954;12.0
22;-14.0;5.0;8.734e-06;6.01638e-07;8.75449e-06;3.954;12.0
23;-14.0;5.0;8.734e-06;6.01638e-07;8.75449e-06;3.954;12.0
24;-14.0;5.0;8.734e-06;6.03501e-07;8.75449e-06;3.96;12.0
25;-14.0;5.0;8.734e-06;6.03501e-07;8.75449e-06;3.96;12.0
26;-14.0;5.0;8.734e-06;6.03501e-07;8.75449e-06;3.96;12.0
27;-14.0;5.0;8.73214e-06;6.03501e-07;8.75449e-06;3.96;12.0
28;-14.0;5.0;8.73214e-06;6.05363e-07;8.75449e-06;3.972;12.0
29;-14.0;5.0;8.73214e-06;6.05363e-07;8.75449e-06;3.972;12.0
30;-14.0;5.0;8.73214e-06;6.05363e-07;8.75449e-06;3.972;12.0
31;-14.0;5.0;8.73214e-06;6.05363e-07;8.75449e-06;3.984;12.0
32;-14.0;5.0;8.73214e-06;6.07226e-07;8.75449e-06;3.984;12.0
33;-14.0;5.0;8.73214e-06;6.07226e-07;8.75449e-06;3.984;12.0
34;-14.0;5.0;8.73214e-06;6.09089e-07;8.75449e-06;3.996;12.0
