;I_mag;V_gen;X;Y;R;theta;Points
0;-12.0;5.0;8.57754e-06;6.76144e-07;8.60362e-06;4.512;12.0
1;-12.0;5.0;8.57754e-06;6.76144e-07;8.60362e-06;4.512;12.0
2;-12.0;5.0;8.57568e-06;6.76144e-07;8.60175e-06;4.512;12.0
3;-12.0;5.0;8.57568e-06;6.76144e-07;8.60175e-06;4.512;12.0
4;-12.0;5.0;8.57568e-06;6.76144e-07;8.60175e-06;4.512;12.0
5;-12.0;5.0;8.57568e-06;6.76144e-07;8.60175e-06;4.512;12.0
6;-12.0;5.0;8.57381e-06;6.76144e-07;8.59989e-06;4.512;12.0
7;-12.0;5.0;8.57381e-06;6.76144e-07;8.59989e-06;4.512;12.0
8;-12.0;5.0;8.57381e-06;6.76144e-07;8.59803e-06;4.512;12.0
9;-12.0;5.0;8.57195e-06;6.76144e-07;8.59803e-06;4.512;12.0
10;-12.0;5.0;8.57195e-06;6.76144e-07;8.59803e-06;4.512;12.0
11;-12.0;5.0;8.57195e-06;6.76144e-07;8.59803e-06;4.512;12.0
12;-12.0;5.0;8.57009e-06;6.76144e-07;8.59617e-06;4.512;12.0
13;-12.0;5.0;8.57009e-06;6.76144e-07;8.59617e-06;4.512;12.0
14;-12.0;5.0;8.57009e-06;6.76144e-07;8.59617e-06;4.512;12.0
15;-12.0;5.0;8.56823e-06;6.76144e-07;8.59617e-06;4.512;12.0
16;-12.0;5.0;8.56823e-06;6.76144e-07;8.5943e-06;4.518;12.0
17;-12.0;5.0;8.56636e-06;6.76144e-07;8.5943e-06;4.518;12.0
18;-12.0;5.0;8.56636e-06;6.76144e-07;8.5943e-06;4.518;12.0
19;-12.0;5.0;8.5645e-06;6.76144e-07;8.59244e-06;4.518;12.0
20;-12.0;5.0;8.5645e-06;6.76144e-07;8.59244e-06;4.518;12.0
21;-12.0;5.0;8.5645e-06;6.76144e-07;8.59058e-06;4.518;12.0
22;-12.0;5.0;8.5645e-06;6.76144e-07;8.59058e-06;4.518;12.0
23;-12.0;5.0;8.5645e-06;6.76144e-07;8.59058e-06;4.518;12.0
24;-12.0;5.0;8.5645e-06;6.76144e-07;8.59058e-06;4.518;12.0
25;-12.0;5.0;8.5645e-06;6.76144e-07;8.58871e-06;4.518;12.0
26;-12.0;5.0;8.56264e-06;6.76144e-07;8.58871e-06;4.518;12.0
27;-12.0;5.0;8.56264e-06;6.76144e-07;8.58871e-06;4.518;12.0
28;-12.0;5.0;8.56264e-06;6.76144e-07;8.58871e-06;4.518;12.0
29;-12.0;5.0;8.56264e-06;6.76144e-07;8.58871e-06;4.518;12.0
30;-12.0;5.0;8.56078e-06;6.76144e-07;8.58685e-06;4.518;12.0
31;-12.0;5.0;8.56078e-06;6.76144e-07;8.58685e-06;4.518;12.0
32;-12.0;5.0;8.56078e-06;6.76144e-07;8.58685e-06;4.518;12.0
33;-12.0;5.0;8.56078e-06;6.76144e-07;8.58685e-06;4.518;12.0
34;-12.0;5.0;8.56078e-06;6.76144e-07;8.58871e-06;4.506;12.0
35;-12.0;5.0;8.56264e-06;6.74281e-07;8.58871e-06;4.506;12.0
