7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	2	2
7	0	2	2
9	0	0	2
7	0	2	2
7	0	0	2
7	0	0	2
7	0	2	2
7	0	0	2
7	0	2	2
7	0	2	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	2	2
7	0	0	2
7	0	2	2
7	0	2	2
7	0	0	2
7	0	0	2
9	0	0	2
9	0	0	2
9	0	0	2
7	0	0	2
7	0	2	2
7	0	2	2
7	0	0	2
7	0	0	2
9	0	2	2
9	0	2	2
7	0	2	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	2	2
7	0	2	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
7	0	0	2
9	0	0	2
7	0	0	2
9	0	0	2
9	0	0	2
9	0	0	2
9	0	0	2
9	0	0	2
9	0	0	2
9	0	0	2
7	0	0	2
7	0	2	2
7	0	2	2
9	0	0	2
12	0	0	3
12	0	0	3
12	0	0	3
9	0	2	2
7	0	2	2
7	0	0	2
7	0	0	2
9	0	0	2
12	0	0	3
9	0	0	2
9	0	0	2
9	0	0	2
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	2	3
12	0	2	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	2	3
9	0	6	3
9	0	6	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
12	0	0	3
9	0	0	2
9	0	0	2
12	0	0	3
12	0	0	3
15	0	0	4
15	0	0	4
12	0	0	3
15	0	0	4
15	0	0	4
15	0	0	4
15	0	2	4
15	0	2	4
15	0	0	4
15	0	0	4
19	0	0	5
19	0	0	5
19	0	0	5
19	0	0	5
20	0	0	5
20	0	0	5
23	0	0	6
23	0	0	6
20	0	0	5
20	0	0	5
20	0	0	5
20	0	0	5
27	0	0	8
27	0	0	8
27	0	0	8
27	0	0	8
27	0	0	8
27	0	0	8
27	0	0	8
27	0	0	8
28	0	0	8
28	0	0	8
28	0	0	8
28	0	0	8
28	0	0	8
28	0	0	8
31	0	0	9
31	0	0	9
35	0	0	10
38	0	0	11
38	0	0	11
35	0	0	10
38	0	0	11
38	0	0	11
38	0	0	11
38	0	0	11
38	0	0	11
38	0	0	11
43	0	0	12
43	0	0	12
47	0	0	14
38	0	0	11
43	0	0	12
47	0	0	14
51	0	0	15
50	0	0	14
50	0	0	14
42	0	0	12
54	0	0	16
55	0	0	16
55	0	0	16
55	0	0	16
59	0	0	17
59	0	0	17
59	0	0	17
63	0	0	18
63	0	0	18
67	0	0	20
63	0	0	18
63	0	0	18
62	0	0	18
65	0	0	19
64	0	0	19
64	0	0	19
64	0	0	19
75	3	0	24
75	2	0	23
71	7	0	25
71	7	0	25
68	9	0	25
71	7	0	25
72	9	0	26
77	12	0	30
76	12	0	29
73	15	0	30
79	20	6	36
80	21	7	37
79	22	0	36
83	21	1	37
77	25	2	37
77	25	0	37
81	24	0	38
77	25	2	37
77	25	0	37
73	28	2	38
66	31	2	38
79	34	4	44
79	34	4	44
75	35	4	43
79	39	8	47
76	37	1	44
79	46	3	50
76	43	0	47
76	41	8	47
75	42	8	47
75	42	8	47
71	49	7	50
71	49	7	50
80	49	5	53
80	48	9	53
74	47	7	50
73	51	9	52
73	51	9	52
73	51	9	52
69	54	10	53
74	60	9	58
71	62	11	58
71	62	11	58
64	60	7	55
67	58	7	54
64	59	11	55
64	60	7	55
64	60	7	55
68	66	11	60
71	69	14	63
75	75	8	67
70	75	6	65
70	74	12	65
72	77	10	67
69	78	14	68
68	77	18	67
64	72	20	63
68	77	18	67
69	79	15	68
70	79	15	69
70	79	15	69
70	82	13	70
67	84	13	70
70	80	11	69
72	89	16	75
72	95	15	79
76	94	16	79
72	89	16	75
72	89	16	75
72	95	15	79
76	94	16	79
73	96	16	80
72	94	19	78
70	94	19	78
74	99	19	82
68	98	16	79
74	99	19	82
69	104	20	83
64	104	19	82
71	101	19	82
68	103	19	82
71	101	19	82
68	102	23	82
66	109	18	85
61	114	20	87
68	112	16	87
69	113	17	88
62	115	21	88
67	116	18	90
69	112	21	88
63	115	26	89
62	114	25	88
62	116	26	89
62	113	29	88
62	116	26	89
64	124	27	95
62	117	22	89
59	117	30	89
64	123	31	94
59	118	26	89
59	117	30	89
63	121	34	93
64	123	31	94
64	122	35	94
59	118	26	89
56	127	31	94
56	127	31	94
55	125	36	93
52	127	35	94
52	134	30	97
51	134	34	97
59	135	38	101
59	130	34	97
53	136	36	99
53	137	32	99
53	137	32	99
46	139	36	99
52	133	34	97
54	136	32	99
53	136	36	99
49	138	36	99
52	141	39	102
52	133	34	97
52	132	38	97
54	134	40	99
49	138	36	99
49	139	32	99
49	138	36	99
51	140	38	101
49	138	36	99
49	138	36	99
49	142	39	102
49	142	39	102
48	141	38	101
48	140	42	101
48	140	42	101
49	141	43	102
49	142	39	102
50	143	40	103
46	143	45	102
47	144	46	103
46	143	45	102
44	144	45	102
47	144	44	103
50	147	47	106
53	140	50	103
