Wed Jun 09 19:27:35 2021

21.06.02-03_008.top image. S02

Comment: Graphite ni

Us modulation: OFF; Frq(Hz): 1333; Amp(mV): 2.00;
Us base(mV): -50; It setpoint(nA): 0.5;
Us Start(mV): -500; End(mV): 498; Step(mV): 5.98;
Us sweep rate(mV/s): 70.0; sweep delay(ms): 10;
Ccomp modulation: OFF; Amp(mV): 0.0; Phase(deg): 0.0
Lock-in input params
      Sensitivity(mV): ; Phase(deg): ;
      LPF - freq(Hz):      0; slope(dB/oct): 0;
      HPF - freq(Hz):      0; slope(dB/oct): 0;
Lock-in output params
      Time constant(ms): 0; Gain: ;
      LPF - freq(Hz):      0; slope(dB/oct): 0;
dIt scale coeff(nA/V): 

Number of STS scans: 5
Position(A) relatively to left-bottom corner: (14.8,6.5)

   Usamp    It01F    It02F    It03F    It04F    It05F    It01B    It02B    It03B    It04B    It05B    dI01F    dI02F    dI03F    dI04F    dI05F    dI01B    dI02B    dI03B    dI04B    dI05B   
   265.4     2.776    6.252    3.181    2.294    3.115    2.144    6.285    1.839    1.664    1.646   45.749   45.742   45.741   45.748   45.749   45.748   45.742   45.744   45.745   45.749  
   271.4     3.040    6.702    3.126    2.314    3.200    2.292    6.674    1.952    1.651    1.734   45.752   45.744   45.743   45.748   45.752   45.752   45.744   45.746   45.747   45.750  
   277.4     3.365    6.553    3.090    2.405    3.395    2.446    6.914    2.001    1.941    1.883   45.751   45.746   45.741   45.746   45.751   45.752   45.742   45.745   45.748   45.750  
   283.4     3.572    6.990    3.030    2.556    3.470    2.675    7.304    2.070    2.039    1.992   45.751   45.746   45.744   45.748   45.753   45.753   45.746   45.745   45.746   45.752  
   289.4     3.707    7.144    3.394    2.459    3.649    2.845    7.385    2.129    2.047    2.004   45.753   45.749   45.743   45.750   45.753   45.748   45.746   45.747   45.744   45.753  
   295.3     3.607    8.433    3.677    2.509    3.843    2.639    7.893    2.308    2.104    2.057   45.751   45.747   45.742   45.746   45.753   45.751   45.745   45.747   45.745   45.752  
   301.3     3.895    8.784    3.480    2.764    4.143    2.728    8.586    2.428    2.309    2.095   45.754   45.749   45.742   45.744   45.751   45.749   45.747   45.749   45.747   45.752  
   307.3     4.167    9.133    3.139    2.780    4.078    3.236    9.049    2.620    2.487    2.126   45.753   45.750   45.742   45.745   45.754   45.749   45.748   45.750   45.749   45.750  
   313.3     4.512    8.671    3.100    2.969    4.256    3.455    9.004    2.719    2.431    2.202   45.753   45.750   45.743   45.746   45.754   45.753   45.745   45.749   45.748   45.752  
   319.3     4.514    8.275    3.488    3.087    4.253    3.636    9.005    3.160    2.640    2.279   45.753   45.749   45.744   45.746   45.750   45.751   45.745   45.747   45.750   45.750  
   325.2     5.306    8.972    3.847    2.916    4.393    3.523    9.113    3.284    2.725    2.450   45.752   45.751   45.747   45.744   45.753   45.754   45.746   45.748   45.749   45.751  
   331.2     5.587    9.116    3.941    2.927    4.588    3.848    9.675    3.410    2.635    2.555   45.752   45.750   45.746   45.744   45.755   45.755   45.749   45.746   45.749   45.753  
   337.2     5.839    9.949    4.406    3.313    4.597    3.589   10.631    3.502    2.799    2.808   45.746   45.748   45.742   45.743   45.751   45.751   45.757   45.744   45.743   45.747  
   343.2     5.992    8.709    4.583    3.394    4.456    3.788   10.365    3.651    3.016    2.913   45.747   45.743   45.740   45.740   45.747   45.749   45.748   45.742   45.743   45.744  
   349.2     5.357    9.094    4.675    3.547    4.566    4.017    9.775    3.758    3.073    2.987   45.748   45.744   45.741   45.739   45.748   45.746   45.744   45.743   45.744   45.744  
   355.1     5.515   10.076    4.766    3.589    4.828    4.041    9.899    3.849    3.112    3.227   45.749   45.750   45.745   45.742   45.754   45.749   45.747   45.742   45.745   45.747  
   361.1     6.122   10.660    4.997    3.718    4.709    4.142   10.519    3.420    3.238    3.449   45.745   45.759   45.743   45.741   45.751   45.747   45.751   45.742   45.742   45.746  
   367.1     7.028   10.542    5.001    3.679    4.729    4.131   10.635    3.892    3.390    3.430   45.748   45.755   45.741   45.744   45.753   45.748   45.758   45.745   45.745   45.749  
   373.1     6.782   10.603    5.388    4.017    5.003    4.300   10.684    4.189    3.368    3.473   45.746   45.763   45.743   45.745   45.752   45.748   45.758   45.744   45.745   45.747  
   379.1     6.662   10.698    5.921    3.775    5.174    4.367   10.699    4.415    3.565    3.663   45.749   45.760   45.743   45.746   45.752   45.751   45.759   45.744   45.747   45.748  
   385.0     6.515   10.699    5.165    4.130    5.470    4.389   10.700    4.797    3.821    3.893   45.751   45.760   45.743   45.746   45.749   45.751   45.759   45.742   45.743   45.749  
   391.0     6.082   10.700    5.805    4.267    5.778    4.839   10.699    5.254    3.863    4.150   45.749   45.759   45.741   45.742   45.747   45.753   45.759   45.745   45.746   45.748  
   397.0     6.301   10.700    6.216    4.318    5.835    5.353   10.700    5.639    3.869    4.389   45.750   45.762   45.744   45.745   45.750   45.751   45.759   45.744   45.746   45.749  
   403.0     6.890   10.699    6.089    4.759    5.615    4.961   10.700    5.827    4.250    4.436   45.752   45.764   45.740   45.746   45.748   45.752   45.757   45.745   45.745   45.748  
   409.0     7.543   10.700    6.480    4.863    5.729    5.036   10.700    5.996    4.158    4.465   45.754   45.765   45.744   45.749   45.749   45.753   45.756   45.745   45.745   45.749  
   414.9     7.442   10.700    6.734    5.086    5.767    5.364   10.700    6.137    4.422    4.830   45.755   45.763   45.747   45.748   45.749   45.755   45.757   45.745   45.746   45.750  
   420.9     7.038   10.700    6.079    4.906    5.833    5.602   10.700    6.158    4.508    5.103   45.754   45.761   45.742   45.749   45.750   45.750   45.754   45.744   45.746   45.749  
   426.9     6.841   10.700    5.955    5.148    6.236    5.563   10.700    6.172    4.548    5.330   45.751   45.757   45.740   45.746   45.748   45.751   45.752   45.743   45.745   45.747  
   432.9     7.179   10.700    6.009    5.363    6.327    5.759   10.700    6.132    4.561    5.883   45.751   45.756   45.745   45.746   45.747   45.754   45.756   45.744   45.746   45.746  
   438.9     7.814   10.700    5.114    5.417    6.374    6.245   10.700    6.309    4.709    5.825   45.753   45.756   45.747   45.745   45.748   45.754   45.757   45.746   45.751   45.746  
   444.8     7.761   10.700    5.726    5.325    6.609    6.484   10.700    7.010    4.914    6.293   45.753   45.757   45.742   45.746   45.747   45.757   45.755   45.745   45.749   45.748  
   450.8     7.808   10.700    6.810    5.554    6.754    6.452   10.700    7.344    5.071    6.405   45.755   45.756   45.746   45.743   45.751   45.759   45.755   45.746   45.751   45.750  
   456.8     7.942   10.700    7.056    5.685    6.876    7.128   10.700    6.986    5.233    6.921   45.755   45.757   45.745   45.746   45.752   45.757   45.755   45.744   45.748   45.750  
   462.8     8.338   10.700    7.106    5.715    7.385    7.358   10.700    7.220    5.331    6.844   45.753   45.758   45.747   45.747   45.752   45.756   45.756   45.746   45.746   45.753  
   468.8     8.031   10.700    6.813    5.630    7.798    7.212   10.700    7.366    5.480    6.857   45.752   45.758   45.742   45.743   45.749   45.754   45.752   45.744   45.747   45.752  
   474.7     7.816   10.700    7.041    5.674    7.634    8.325   10.700    7.496    5.709    7.233   45.759   45.755   45.747   45.746   45.752   45.756   45.752   45.745   45.747   45.751  
   480.7     7.839   10.700    7.134    6.358    7.457    9.139   10.700    8.712    5.876    7.748   45.762   45.756   45.748   45.748   45.753   45.759   45.757   45.747   45.745   45.752  
   486.7     7.402   10.700    7.868    6.624    8.240    8.338   10.700    8.795    5.760    7.915   45.758   45.759   45.748   45.750   45.751   45.758   45.756   45.748   45.747   45.753  
   492.7     8.106   10.700    7.615    6.422    8.640    8.247   10.700    7.722    6.205    8.224   45.762   45.758   45.749   45.750   45.754   45.759   45.759   45.748   45.749   45.755  
