x-axis,1,2
second,Volt,Volt
-49.40000E-03,,
-49.35000E-03,-12.58480E-03,-30.07224E-03
-49.30000E-03,-81.12751E-03,-30.07224E-03
-49.25000E-03,-162.23304E-03,-30.07224E-03
-49.20000E-03,-251.88129E-03,-30.07224E-03
-49.15000E-03,-339.01696E-03,-30.07224E-03
-49.10000E-03,-417.81093E-03,-30.07224E-03
-49.05000E-03,-502.03203E-03,-30.07224E-03
-49.00000E-03,-574.29334E-03,-30.07224E-03
-48.95000E-03,-666.75566E-03,-30.07224E-03
-48.90000E-03,-751.98179E-03,-30.07224E-03
-48.85000E-03,-830.47425E-03,-28.36369E-03
-48.80000E-03,-912.18280E-03,-29.67022E-03
-48.75000E-03,-999.92149E-03,-30.07223E-03
-48.70000E-03,-1.07077575E+00,-27.55967E-03
-48.65000E-03,-1.15680591E+00,-28.36369E-03
-48.60000E-03,-1.24152953E+00,-28.86621E-03
-48.55000E-03,-1.31871546E+00,-27.55967E-03
-48.50000E-03,-1.40092653E+00,-27.55967E-03
-48.45000E-03,-1.47570039E+00,-27.55967E-03
-48.40000E-03,-1.55399183E+00,-27.55967E-03
-48.35000E-03,-1.63218281E+00,-27.55967E-03
-48.30000E-03,-1.70293656E+00,-27.55967E-03
-48.25000E-03,-1.78032349E+00,-29.06721E-03
-48.20000E-03,-1.84886623E+00,-29.46922E-03
-48.15000E-03,-1.92534861E+00,-27.55967E-03
-48.10000E-03,-1.99871545E+00,-27.55967E-03
-48.05000E-03,-2.06595162E+00,-27.55967E-03
-48.00000E-03,-2.12554962E+00,-27.55967E-03
-47.95000E-03,-2.19439386E+00,-27.55967E-03
-47.90000E-03,-2.27660489E+00,-27.55967E-03
-47.85000E-03,-2.33559987E+00,-27.55967E-03
-47.80000E-03,-2.40092653E+00,-27.55967E-03
-47.75000E-03,-2.47278582E+00,-27.55967E-03
-47.70000E-03,-2.53610241E+00,-27.55967E-03
-47.65000E-03,-2.58494662E+00,-26.25315E-03
-47.60000E-03,-2.64705718E+00,-27.55967E-03
-47.55000E-03,-2.70112756E+00,-27.55967E-03
-47.50000E-03,-2.75620294E+00,-27.55967E-03
-47.45000E-03,-2.81911747E+00,-27.55967E-03
-47.40000E-03,-2.87389138E+00,-25.04711E-03
-47.35000E-03,-2.92886624E+00,-26.25313E-03
-47.30000E-03,-2.98142898E+00,-27.55967E-03
-47.25000E-03,-3.04163001E+00,-27.55967E-03
-47.20000E-03,-3.08092651E+00,-25.04711E-03
-47.15000E-03,-3.13539890E+00,-25.04711E-03
