x-axis,1,2
second,Volt,Volt
-49.40000E-03,,
-49.35000E-03,-15.09736E-03,-32.38379E-03
-49.30000E-03,-83.64008E-03,-32.58480E-03
-49.25000E-03,-164.74561E-03,-31.57977E-03
-49.20000E-03,-254.39385E-03,-31.47927E-03
-49.15000E-03,-337.91143E-03,-30.77575E-03
-49.10000E-03,-420.02199E-03,-32.28329E-03
-49.05000E-03,-502.03203E-03,-30.07224E-03
-49.00000E-03,-573.79083E-03,-30.07224E-03
-48.95000E-03,-665.85114E-03,-30.07224E-03
-48.90000E-03,-751.98179E-03,-30.07224E-03
-48.85000E-03,-828.76571E-03,-30.07224E-03
-48.80000E-03,-912.18280E-03,-30.07224E-03
-48.75000E-03,-997.40893E-03,-30.07224E-03
-48.70000E-03,-1.06866520E+00,-30.07224E-03
-48.65000E-03,-1.15509737E+00,-30.07224E-03
-48.60000E-03,-1.24163004E+00,-30.07224E-03
-48.55000E-03,-1.31710742E+00,-30.07224E-03
-48.50000E-03,-1.39640392E+00,-29.56972E-03
-48.45000E-03,-1.47811244E+00,-30.07224E-03
-48.40000E-03,-1.55429333E+00,-27.86118E-03
-48.35000E-03,-1.63399186E+00,-28.26319E-03
-48.30000E-03,-1.70434359E+00,-30.07224E-03
-48.25000E-03,-1.78132852E+00,-30.07224E-03
-48.20000E-03,-1.84695669E+00,-28.16269E-03
-48.15000E-03,-1.92303706E+00,-30.07224E-03
-48.10000E-03,-1.99620289E+00,-27.76067E-03
-48.05000E-03,-2.06595162E+00,-29.46922E-03
-48.00000E-03,-2.12554962E+00,-27.55967E-03
-47.95000E-03,-2.19580090E+00,-27.55967E-03
-47.90000E-03,-2.27409233E+00,-27.55967E-03
-47.85000E-03,-2.33781092E+00,-27.55967E-03
-47.80000E-03,-2.40092653E+00,-30.07224E-03
-47.75000E-03,-2.47479588E+00,-27.55967E-03
-47.70000E-03,-2.53539888E+00,-27.55967E-03
-47.65000E-03,-2.58374059E+00,-27.55967E-03
-47.60000E-03,-2.64876571E+00,-27.55967E-03
-47.55000E-03,-2.70454462E+00,-27.55967E-03
-47.50000E-03,-2.75871549E+00,-27.55967E-03
-47.45000E-03,-2.82454460E+00,-25.44911E-03
-47.40000E-03,-2.88142907E+00,-27.55967E-03
-47.35000E-03,-2.93640393E+00,-27.55967E-03
-47.30000E-03,-2.98484607E+00,-27.55967E-03
-47.25000E-03,-3.04414258E+00,-27.05715E-03
-47.20000E-03,-3.08333857E+00,-27.55967E-03
-47.15000E-03,-3.13570040E+00,-27.55967E-03
