x-axis,1,2
second,Volt,Volt
-49.60000E-03,,
-49.55000E-03,,
-49.50000E-03,-4.18930585E+00,-1.19024810E+00
-49.45000E-03,-4.23674304E+00,-1.22954459E+00
-49.40000E-03,-4.27684354E+00,-1.26482097E+00
-49.35000E-03,-4.32297419E+00,-1.30130338E+00
-49.30000E-03,-4.37392897E+00,-1.34281092E+00
-49.25000E-03,-4.41141641E+00,-1.37366519E+00
-49.20000E-03,-4.45111490E+00,-1.40683102E+00
-49.15000E-03,-4.49704455E+00,-1.44522298E+00
-49.10000E-03,-4.53965761E+00,-1.47999685E+00
-49.05000E-03,-4.57875309E+00,-1.51195665E+00
-49.00000E-03,-4.60940635E+00,-1.54049935E+00
-48.95000E-03,-4.65121540E+00,-1.57838881E+00
-48.90000E-03,-4.68809984E+00,-1.60622801E+00
-48.85000E-03,-4.72076314E+00,-1.63547423E+00
-48.80000E-03,-4.75634103E+00,-1.66431846E+00
-48.75000E-03,-4.78528575E+00,-1.68823805E+00
-48.70000E-03,-4.82096415E+00,-1.71929333E+00
-48.65000E-03,-4.85392896E+00,-1.74853955E+00
-48.60000E-03,-4.87965761E+00,-1.77004710E+00
-48.55000E-03,-4.91453199E+00,-1.79738379E+00
-48.50000E-03,-4.94106464E+00,-1.82190639E+00
-48.45000E-03,-4.96377821E+00,-1.84150438E+00
-48.40000E-03,-4.98629077E+00,-1.85939382E+00
-48.35000E-03,-5.00820032E+00,-1.88100187E+00
-48.30000E-03,-5.03292394E+00,-1.90070036E+00
-48.25000E-03,-5.05412997E+00,-1.91838880E+00
-48.20000E-03,-5.07674303E+00,-1.93698176E+00
-48.15000E-03,-5.09935610E+00,-1.95708227E+00
-48.10000E-03,-5.11443147E+00,-1.96713252E+00
-48.05000E-03,-5.12016013E+00,-1.97346418E+00
-48.00000E-03,-5.13704454E+00,-1.98723302E+00
-47.95000E-03,-5.15965760E+00,-2.00622799E+00
-47.90000E-03,-5.16960739E+00,-2.01587626E+00
-47.85000E-03,-5.18227067E+00,-2.02522297E+00
-47.80000E-03,-5.17985860E+00,-2.02492146E+00
-47.75000E-03,-5.20287368E+00,-2.04250940E+00
-47.70000E-03,-5.20327569E+00,-2.04250940E+00
-47.65000E-03,-5.20850184E+00,-2.04612751E+00
-47.60000E-03,-5.22498424E+00,-2.06180588E+00
-47.55000E-03,-5.22709478E+00,-2.06220789E+00
-47.50000E-03,-5.22498424E+00,-2.06009735E+00
-47.45000E-03,-5.22498424E+00,-2.06009734E+00
-47.40000E-03,-5.22418022E+00,-2.06180589E+00
