x-axis,1,2
second,Volt,Volt
-36.10000E-03,+1.00470129E+00,+732.13852E-03
-36.05000E-03,+944.39987E-03,+675.55565E-03
-36.00000E-03,+892.54065E-03,+623.69644E-03
-35.95000E-03,+840.88216E-03,+572.13848E-03
-35.90000E-03,+781.08324E-03,+517.26415E-03
-35.85000E-03,+729.72654E-03,+468.42001E-03
-35.80000E-03,+679.77667E-03,+418.47014E-03
-35.75000E-03,+618.16875E-03,+361.88735E-03
-35.70000E-03,+562.28952E-03,+308.52068E-03
-35.65000E-03,+506.40992E-03,+257.86725E-03
-35.60000E-03,+446.40983E-03,+205.00284E-03
-35.55000E-03,+394.45020E-03,+155.75674E-03
-35.50000E-03,+335.75673E-03,+104.60096E-03
-35.45000E-03,+278.77168E-03,+59.87730E-03
-35.40000E-03,+218.77168E-03,+14.85221E-03
-35.35000E-03,+144.29941E-03,-20.32354E-03
-35.30000E-03,+66.30928E-03,-30.07224E-03
-35.25000E-03,-10.97689E-03,-30.07224E-03
-35.20000E-03,-89.77112E-03,-30.97671E-03
-35.15000E-03,-176.40446E-03,-30.07224E-03
-35.10000E-03,-266.85646E-03,-30.07224E-03
-35.05000E-03,-344.44440E-03,-30.07224E-03
-35.00000E-03,-429.57016E-03,-30.07224E-03
-34.95000E-03,-517.30899E-03,-30.07224E-03
-34.90000E-03,-585.54988E-03,-30.07224E-03
-34.85000E-03,-675.80087E-03,-30.07224E-03
-34.80000E-03,-760.92686E-03,-28.46424E-03
-34.75000E-03,-846.15304E-03,-30.07224E-03
-34.70000E-03,-930.17300E-03,-30.07224E-03
-34.65000E-03,-1.00504746E+00,-30.07224E-03
-34.60000E-03,-1.08303769E+00,-28.26315E-03
-34.55000E-03,-1.16132869E+00,-28.96675E-03
-34.50000E-03,-1.24514801E+00,-28.56474E-03
-34.45000E-03,-1.33127881E+00,-28.16273E-03
-34.40000E-03,-1.41509749E+00,-27.55967E-03
-34.35000E-03,-1.48555002E+00,-29.87128E-03
-34.30000E-03,-1.56474582E+00,-27.55967E-03
-34.25000E-03,-1.63811265E+00,-27.55967E-03
-34.20000E-03,-1.71841435E+00,-27.55967E-03
-34.15000E-03,-1.78293715E+00,-27.55967E-03
-34.10000E-03,-1.86002248E+00,-27.55967E-03
-34.05000E-03,-1.93117817E+00,-29.97178E-03
-34.00000E-03,-2.00293673E+00,-27.55967E-03
-33.95000E-03,-2.07650471E+00,-27.55967E-03
-33.90000E-03,-2.13509782E+00,-27.55967E-03
-33.85000E-03,-2.20404240E+00,-27.55967E-03
-33.80000E-03,-2.27921799E+00,-27.55967E-03
-33.75000E-03,-2.34414300E+00,-27.55967E-03
-33.70000E-03,-2.40414290E+00,-27.15771E-03
-33.65000E-03,-2.47479583E+00,-25.04711E-03
-33.60000E-03,-2.54142904E+00,-25.04711E-03
-33.55000E-03,-2.59308743E+00,-26.65510E-03
-33.50000E-03,-2.66072547E+00,-25.04711E-03
-33.45000E-03,-2.72112753E+00,-27.55967E-03
-33.40000E-03,-2.77610280E+00,-25.04711E-03
-33.35000E-03,-2.83238406E+00,-27.55967E-03
-33.30000E-03,-2.88243421E+00,-25.04711E-03
-33.25000E-03,-2.94062527E+00,-26.55460E-03
-33.20000E-03,-2.98645466E+00,-27.55967E-03
-33.15000E-03,-3.04534864E+00,-27.35862E-03
-33.10000E-03,-3.08956989E+00,-25.04711E-03
-33.05000E-03,-3.13750944E+00,-26.95671E-03
-33.00000E-03,-3.17881627E+00,-26.05208E-03
-32.95000E-03,-3.23328838E+00,-26.15269E-03
-32.90000E-03,-3.27268537E+00,-25.04711E-03
-32.85000E-03,-3.31640427E+00,-25.04711E-03
-32.80000E-03,-3.35328874E+00,-25.04711E-03
-32.75000E-03,-3.39539899E+00,-25.04711E-03
-32.70000E-03,-3.42615265E+00,-25.04711E-03
-32.65000E-03,-3.45720788E+00,-26.25319E-03
-32.60000E-03,-3.48987119E+00,-25.04711E-03
-32.55000E-03,-3.52544913E+00,-25.04711E-03
-32.50000E-03,-3.55268532E+00,-25.04711E-03
-32.45000E-03,-3.58575054E+00,-22.93651E-03
-32.40000E-03,-3.60876561E+00,-25.04711E-03
