x-axis,1,2
second,Volt,Volt
-49.60000E-03,,
-49.55000E-03,,
-49.50000E-03,-4.38629078E+00,-808.33856E-03
-49.45000E-03,-4.43583852E+00,-842.60992E-03
-49.40000E-03,-4.48036113E+00,-872.66017E-03
-49.35000E-03,-4.52649178E+00,-904.31846E-03
-49.30000E-03,-4.57804957E+00,-940.80087E-03
-49.25000E-03,-4.61493399E+00,-967.63504E-03
-49.20000E-03,-4.65855208E+00,-997.28328E-03
-49.15000E-03,-4.70488374E+00,-1.03245916E+00
-49.10000E-03,-4.74820032E+00,-1.06291142E+00
-49.05000E-03,-4.78739631E+00,-1.09245916E+00
-49.00000E-03,-4.82297419E+00,-1.11788630E+00
-48.95000E-03,-4.86799932E+00,-1.15125313E+00
-48.90000E-03,-4.90669280E+00,-1.17657978E+00
-48.85000E-03,-4.94106464E+00,-1.20331343E+00
-48.80000E-03,-4.97744656E+00,-1.22924308E+00
-48.75000E-03,-5.00639128E+00,-1.24853956E+00
-48.70000E-03,-5.04377822E+00,-1.27708228E+00
-48.65000E-03,-5.07925559E+00,-1.30301192E+00
-48.60000E-03,-5.10830083E+00,-1.32532349E+00
-48.55000E-03,-5.14317520E+00,-1.35175565E+00
-48.50000E-03,-5.16769781E+00,-1.36964509E+00
-48.45000E-03,-5.19473298E+00,-1.38924308E+00
-48.40000E-03,-5.21744655E+00,-1.40934358E+00
-48.35000E-03,-5.24076313E+00,-1.42693152E+00
-48.30000E-03,-5.26548675E+00,-1.44341393E+00
-48.25000E-03,-5.28930584E+00,-1.46210740E+00
-48.20000E-03,-5.31292393E+00,-1.47969534E+00
-48.15000E-03,-5.33302443E+00,-1.49708227E+00
-48.10000E-03,-5.34809981E+00,-1.50984609E+00
-48.05000E-03,-5.35634103E+00,-1.51557475E+00
-48.00000E-03,-5.37071288E+00,-1.52743403E+00
-47.95000E-03,-5.39332594E+00,-1.54502197E+00
-47.90000E-03,-5.40578829E+00,-1.55607727E+00
-47.85000E-03,-5.41593901E+00,-1.56291142E+00
-47.80000E-03,-5.41593901E+00,-1.56512247E+00
-47.75000E-03,-5.43704452E+00,-1.58271041E+00
-47.70000E-03,-5.43855207E+00,-1.58271041E+00
-47.65000E-03,-5.44327572E+00,-1.58632852E+00
-47.60000E-03,-5.46206965E+00,-1.60200689E+00
-47.55000E-03,-5.46327568E+00,-1.60281091E+00
-47.50000E-03,-5.46116514E+00,-1.60281091E+00
-47.45000E-03,-5.46116514E+00,-1.60281091E+00
-47.40000E-03,-5.45945659E+00,-1.60281091E+00
