x-axis,1,2
second,Volt,Volt
-49.40000E-03,,
-49.35000E-03,-12.38379E-03,-30.07224E-03
-49.30000E-03,-80.52450E-03,-30.07224E-03
-49.25000E-03,-161.22802E-03,-30.07224E-03
-49.20000E-03,-244.34360E-03,-30.07224E-03
-49.15000E-03,-332.88631E-03,-30.07224E-03
-49.10000E-03,-413.08732E-03,-30.07224E-03
-49.05000E-03,-494.69535E-03,-30.07224E-03
-49.00000E-03,-571.27827E-03,-30.07224E-03
-48.95000E-03,-665.85114E-03,-30.07224E-03
-48.90000E-03,-750.77576E-03,-30.07224E-03
-48.85000E-03,-828.76571E-03,-30.07224E-03
-48.80000E-03,-907.15768E-03,-30.07224E-03
-48.75000E-03,-994.89636E-03,-27.55967E-03
-48.70000E-03,-1.06655464E+00,-27.96168E-03
-48.65000E-03,-1.15178078E+00,-27.55967E-03
-48.60000E-03,-1.23650440E+00,-28.86621E-03
-48.55000E-03,-1.31369033E+00,-27.55967E-03
-48.50000E-03,-1.39389135E+00,-29.56972E-03
-48.45000E-03,-1.47539887E+00,-27.55967E-03
-48.40000E-03,-1.55369033E+00,-27.55967E-03
-48.35000E-03,-1.63147930E+00,-27.55967E-03
-48.30000E-03,-1.70072551E+00,-27.55967E-03
-48.25000E-03,-1.77881595E+00,-27.55967E-03
-48.20000E-03,-1.84695669E+00,-27.55967E-03
-48.15000E-03,-1.92323807E+00,-27.55967E-03
-48.10000E-03,-1.99369033E+00,-25.24811E-03
-48.05000E-03,-2.06223304E+00,-27.55967E-03
-48.00000E-03,-2.12454460E+00,-27.55967E-03
-47.95000E-03,-2.19328833E+00,-26.15264E-03
-47.90000E-03,-2.27228329E+00,-27.55967E-03
-47.85000E-03,-2.33308731E+00,-27.55967E-03
-47.80000E-03,-2.39841397E+00,-25.14761E-03
-47.75000E-03,-2.47027326E+00,-25.04711E-03
-47.70000E-03,-2.53358985E+00,-25.04711E-03
-47.65000E-03,-2.58122802E+00,-25.04711E-03
-47.60000E-03,-2.64454461E+00,-25.85114E-03
-47.55000E-03,-2.70032353E+00,-25.04711E-03
-47.50000E-03,-2.75871549E+00,-27.55967E-03
-47.45000E-03,-2.81951947E+00,-25.04711E-03
-47.40000E-03,-2.87640394E+00,-26.75566E-03
-47.35000E-03,-2.93137881E+00,-25.04711E-03
-47.30000E-03,-2.98323804E+00,-25.04711E-03
-47.25000E-03,-3.03961997E+00,-25.04711E-03
-47.20000E-03,-3.07841395E+00,-22.63506E-03
-47.15000E-03,-3.13318784E+00,-25.04711E-03
