x-axis,1,2
second,Volt,Volt
-49.60000E-03,,
-49.55000E-03,,
-49.50000E-03,-4.26568776E+00,-1.04200690E+00
-49.45000E-03,-4.31272294E+00,-1.08130338E+00
-49.40000E-03,-4.35744656E+00,-1.11426821E+00
-49.35000E-03,-4.40337620E+00,-1.15054961E+00
-49.30000E-03,-4.45684354E+00,-1.18954459E+00
-49.25000E-03,-4.49081339E+00,-1.21637876E+00
-49.20000E-03,-4.53513500E+00,-1.24964509E+00
-49.15000E-03,-4.58066264E+00,-1.28512248E+00
-49.10000E-03,-4.62005962E+00,-1.31698177E+00
-49.05000E-03,-4.65925560E+00,-1.34864007E+00
-49.00000E-03,-4.69684354E+00,-1.37869031E+00
-48.95000E-03,-4.73895410E+00,-1.41165514E+00
-48.90000E-03,-4.77352697E+00,-1.44039887E+00
-48.85000E-03,-4.80789881E+00,-1.46793654E+00
-48.80000E-03,-4.84217018E+00,-1.49386620E+00
-48.75000E-03,-4.87071289E+00,-1.51989634E+00
-48.70000E-03,-4.90598928E+00,-1.54803706E+00
-48.65000E-03,-4.94277319E+00,-1.57688127E+00
-48.60000E-03,-4.96890385E+00,-1.59788630E+00
-48.55000E-03,-5.00156716E+00,-1.62401696E+00
-48.50000E-03,-5.02900434E+00,-1.64803704E+00
-48.45000E-03,-5.05644152E+00,-1.66803704E+00
-48.40000E-03,-5.08146665E+00,-1.68823805E+00
-48.35000E-03,-5.10116514E+00,-1.70512247E+00
-48.30000E-03,-5.12478324E+00,-1.72622800E+00
-48.25000E-03,-5.14558725E+00,-1.74451946E+00
-48.20000E-03,-5.16779831E+00,-1.76110237E+00
-48.15000E-03,-5.19252193E+00,-1.77889132E+00
-48.10000E-03,-5.20488373E+00,-1.79125312E+00
-48.05000E-03,-5.21191893E+00,-1.79698178E+00
-48.00000E-03,-5.22749680E+00,-1.80884106E+00
-47.95000E-03,-5.25010986E+00,-1.82783603E+00
-47.90000E-03,-5.26005965E+00,-1.83748430E+00
-47.85000E-03,-5.27272293E+00,-1.84874055E+00
-47.80000E-03,-5.27523549E+00,-1.84914256E+00
-47.75000E-03,-5.29734605E+00,-1.86914257E+00
-47.70000E-03,-5.29533599E+00,-1.86914257E+00
-47.65000E-03,-5.30136617E+00,-1.87396671E+00
-47.60000E-03,-5.31794906E+00,-1.88673051E+00
-47.55000E-03,-5.32005960E+00,-1.88884105E+00
-47.50000E-03,-5.31794906E+00,-1.88673051E+00
-47.45000E-03,-5.31583850E+00,-1.88673051E+00
-47.40000E-03,-5.31543650E+00,-1.88673051E+00
