;I_mag;V_gen;X;Y;R;theta;Points
0;4.0;5.0;7.64156e-06;7.03152e-07;7.67416e-06;5.262;12.0
1;4.0;5.0;7.64156e-06;7.03152e-07;7.67416e-06;5.268;12.0
2;4.0;5.0;7.64063e-06;7.04084e-07;7.67322e-06;5.268;12.0
3;4.0;5.0;7.64063e-06;7.05015e-07;7.67229e-06;5.274;12.0
4;4.0;5.0;7.6397e-06;7.05946e-07;7.67229e-06;5.28;12.0
5;4.0;5.0;7.63877e-06;7.05946e-07;7.67136e-06;5.286;12.0
6;4.0;5.0;7.63877e-06;7.05946e-07;7.67136e-06;5.292;12.0
7;4.0;5.0;7.63783e-06;7.06877e-07;7.67043e-06;5.292;12.0
8;4.0;5.0;7.6369e-06;7.07809e-07;7.6695e-06;5.298;12.0
9;4.0;5.0;7.6369e-06;7.07809e-07;7.6695e-06;5.304;12.0
10;4.0;5.0;7.6369e-06;7.07809e-07;7.66857e-06;5.31;12.0
11;4.0;5.0;7.63597e-06;7.0874e-07;7.66764e-06;5.31;12.0
12;4.0;5.0;7.63504e-06;7.09671e-07;7.66764e-06;5.316;12.0
13;4.0;5.0;7.63411e-06;7.10603e-07;7.66764e-06;5.316;12.0
14;4.0;5.0;7.63411e-06;7.10603e-07;7.66764e-06;5.322;12.0
15;4.0;5.0;7.63318e-06;7.10603e-07;7.66671e-06;5.322;12.0
16;4.0;5.0;7.63318e-06;7.11534e-07;7.66577e-06;5.328;12.0
17;4.0;5.0;7.63225e-06;7.11534e-07;7.66484e-06;5.334;12.0
18;4.0;5.0;7.63225e-06;7.12465e-07;7.66484e-06;5.334;12.0
19;4.0;5.0;7.63132e-06;7.12465e-07;7.66484e-06;5.334;12.0
20;4.0;5.0;7.63132e-06;7.12465e-07;7.66391e-06;5.34;12.0
21;4.0;5.0;7.63038e-06;7.12465e-07;7.66391e-06;5.34;12.0
22;4.0;5.0;7.62945e-06;7.12465e-07;7.66298e-06;5.34;12.0
23;4.0;5.0;7.62945e-06;7.13397e-07;7.66298e-06;5.346;12.0
24;4.0;5.0;7.62945e-06;7.13397e-07;7.66298e-06;5.346;12.0
25;4.0;5.0;7.62945e-06;7.13397e-07;7.66298e-06;5.346;12.0
26;4.0;5.0;7.62849e-06;7.13397e-07;7.66205e-06;5.346;12.0
27;4.0;5.0;7.62849e-06;7.13397e-07;7.66205e-06;5.346;12.0
28;4.0;5.0;7.62849e-06;7.13397e-07;7.66205e-06;5.346;12.0
29;4.0;5.0;7.62849e-06;7.13397e-07;7.66205e-06;5.346;12.0
30;4.0;5.0;7.62849e-06;7.13397e-07;7.66205e-06;5.346;12.0
31;4.0;5.0;7.62849e-06;7.12465e-07;7.66205e-06;5.34;12.0
32;4.0;5.0;7.62849e-06;7.12465e-07;7.66205e-06;5.34;12.0
33;4.0;5.0;7.62849e-06;7.12465e-07;7.66205e-06;5.34;12.0
34;4.0;5.0;7.62849e-06;7.12465e-07;7.66205e-06;5.334;12.0
35;4.0;5.0;7.62945e-06;7.11534e-07;7.66298e-06;5.334;12.0
