;I_mag;V_gen;X;Y;R;theta;Points
0;1.0;5.0;7.88277e-06;6.86388e-07;7.91351e-06;4.98;12.0
1;1.0;5.0;7.8837e-06;6.86388e-07;7.91351e-06;4.98;12.0
2;1.0;5.0;7.88464e-06;6.86388e-07;7.91537e-06;4.98;12.0
3;1.0;5.0;7.88557e-06;6.86388e-07;7.9163e-06;4.98;12.0
4;1.0;5.0;7.8865e-06;6.86388e-07;7.91723e-06;4.98;12.0
5;1.0;5.0;7.88743e-06;6.86388e-07;7.91816e-06;4.986;12.0
6;1.0;5.0;7.88836e-06;6.8732e-07;7.91909e-06;4.986;12.0
7;1.0;5.0;7.89022e-06;6.8732e-07;7.92096e-06;4.986;12.0
8;1.0;5.0;7.89022e-06;6.8732e-07;7.92096e-06;4.98;12.0
9;1.0;5.0;7.89115e-06;6.8732e-07;7.92189e-06;4.98;12.0
10;1.0;5.0;7.89209e-06;6.8732e-07;7.92282e-06;4.98;12.0
11;1.0;5.0;7.89302e-06;6.8732e-07;7.92282e-06;4.98;12.0
12;1.0;5.0;7.89395e-06;6.86388e-07;7.92375e-06;4.974;12.0
13;1.0;5.0;7.89488e-06;6.86388e-07;7.92468e-06;4.974;12.0
14;1.0;5.0;7.89488e-06;6.86388e-07;7.92561e-06;4.974;12.0
15;1.0;5.0;7.89581e-06;6.86388e-07;7.92561e-06;4.974;12.0
16;1.0;5.0;7.89674e-06;6.86388e-07;7.92654e-06;4.974;12.0
17;1.0;5.0;7.89674e-06;6.86388e-07;7.92748e-06;4.974;12.0
18;1.0;5.0;7.89767e-06;6.86388e-07;7.92748e-06;4.974;12.0
19;1.0;5.0;7.8986e-06;6.86388e-07;7.92841e-06;4.974;12.0
20;1.0;5.0;7.8986e-06;6.86388e-07;7.92841e-06;4.974;12.0
21;1.0;5.0;7.89954e-06;6.86388e-07;7.92934e-06;4.974;12.0
22;1.0;5.0;7.89954e-06;6.86388e-07;7.93027e-06;4.974;12.0
23;1.0;5.0;7.89954e-06;6.86388e-07;7.93027e-06;4.968;12.0
24;1.0;5.0;7.89954e-06;6.86388e-07;7.93027e-06;4.968;12.0
25;1.0;5.0;7.90047e-06;6.86388e-07;7.93027e-06;4.968;12.0
26;1.0;5.0;7.90047e-06;6.86388e-07;7.93027e-06;4.968;12.0
27;1.0;5.0;7.90047e-06;6.86388e-07;7.93027e-06;4.968;12.0
28;1.0;5.0;7.90047e-06;6.86388e-07;7.9312e-06;4.968;12.0
29;1.0;5.0;7.9014e-06;6.86388e-07;7.9312e-06;4.962;12.0
30;1.0;5.0;7.9014e-06;6.85457e-07;7.9312e-06;4.962;12.0
31;1.0;5.0;7.9014e-06;6.85457e-07;7.9312e-06;4.962;12.0
32;1.0;5.0;7.9014e-06;6.85457e-07;7.9312e-06;4.962;12.0
33;1.0;5.0;7.9014e-06;6.85457e-07;7.9312e-06;4.962;12.0
34;1.0;5.0;7.9014e-06;6.85457e-07;7.93213e-06;4.962;12.0
35;1.0;5.0;7.9014e-06;6.85457e-07;7.93213e-06;4.962;12.0
