;I_mag;V_gen;X;Y;R;theta;Points
0;14.0;5.0;6.95608e-06;6.91976e-07;6.99054e-06;5.688;12.0
1;14.0;5.0;6.95608e-06;6.92908e-07;6.99054e-06;5.694;12.0
2;14.0;5.0;6.95608e-06;6.92908e-07;6.99054e-06;5.694;12.0
3;14.0;5.0;6.95515e-06;6.92908e-07;6.98961e-06;5.694;12.0
4;14.0;5.0;6.95515e-06;6.92908e-07;6.98961e-06;5.7;12.0
5;14.0;5.0;6.95515e-06;6.93839e-07;6.98961e-06;5.7;12.0
6;14.0;5.0;6.95421e-06;6.93839e-07;6.98961e-06;5.7;12.0
7;14.0;5.0;6.95421e-06;6.93839e-07;6.98867e-06;5.706;12.0
8;14.0;5.0;6.95421e-06;6.93839e-07;6.98867e-06;5.706;12.0
9;14.0;5.0;6.95421e-06;6.93839e-07;6.98774e-06;5.706;12.0
10;14.0;5.0;6.95328e-06;6.9477e-07;6.98774e-06;5.712;12.0
11;14.0;5.0;6.95235e-06;6.9477e-07;6.98681e-06;5.712;12.0
12;14.0;5.0;6.95235e-06;6.9477e-07;6.98681e-06;5.712;12.0
13;14.0;5.0;6.95142e-06;6.95702e-07;6.98681e-06;5.718;12.0
14;14.0;5.0;6.95142e-06;6.95702e-07;6.98588e-06;5.718;12.0
15;14.0;5.0;6.95142e-06;6.96633e-07;6.98588e-06;5.724;12.0
16;14.0;5.0;6.95049e-06;6.96633e-07;6.98495e-06;5.724;12.0
17;14.0;5.0;6.95049e-06;6.96633e-07;6.98495e-06;5.73;12.0
18;14.0;5.0;6.94956e-06;6.96633e-07;6.98495e-06;5.73;12.0
19;14.0;5.0;6.94956e-06;6.96633e-07;6.98402e-06;5.736;12.0
20;14.0;5.0;6.94956e-06;6.97564e-07;6.98402e-06;5.736;12.0
21;14.0;5.0;6.94863e-06;6.97564e-07;6.98309e-06;5.736;12.0
22;14.0;5.0;6.94863e-06;6.98496e-07;6.98309e-06;5.742;12.0
23;14.0;5.0;6.9477e-06;6.98496e-07;6.98215e-06;5.748;12.0
24;14.0;5.0;6.94676e-06;6.98496e-07;6.98215e-06;5.748;12.0
25;14.0;5.0;6.94676e-06;6.98496e-07;6.98215e-06;5.754;12.0
26;14.0;5.0;6.94583e-06;6.99427e-07;6.98122e-06;5.754;12.0
27;14.0;5.0;6.9449e-06;6.99427e-07;6.98029e-06;5.76;12.0
28;14.0;5.0;6.9449e-06;7.00358e-07;6.98029e-06;5.76;12.0
29;14.0;5.0;6.94397e-06;7.0129e-07;6.97936e-06;5.766;12.0
30;14.0;5.0;6.94304e-06;7.0129e-07;6.97843e-06;5.766;12.0
31;14.0;5.0;6.94211e-06;7.0129e-07;6.9775e-06;5.772;12.0
32;14.0;5.0;6.94211e-06;7.0129e-07;6.9775e-06;5.778;12.0
33;14.0;5.0;6.94211e-06;7.02221e-07;6.97657e-06;5.778;12.0
34;14.0;5.0;6.94118e-06;7.02221e-07;6.97564e-06;5.784;12.0
35;14.0;5.0;6.94024e-06;7.03152e-07;6.97564e-06;5.784;12.0
