;I_mag;V_gen;X;Y;R;theta;Points
0;11.0;5.0;7.12744e-06;6.77075e-07;7.16004e-06;5.43;12.0
1;11.0;5.0;7.12837e-06;6.77075e-07;7.16097e-06;5.43;12.0
2;11.0;5.0;7.1293e-06;6.77075e-07;7.1619e-06;5.424;12.0
3;11.0;5.0;7.13023e-06;6.77075e-07;7.16283e-06;5.424;12.0
4;11.0;5.0;7.13023e-06;6.77075e-07;7.16283e-06;5.43;12.0
5;11.0;5.0;7.1321e-06;6.77075e-07;7.16376e-06;5.43;12.0
6;11.0;5.0;7.1321e-06;6.77075e-07;7.16469e-06;5.43;12.0
7;11.0;5.0;7.13303e-06;6.77075e-07;7.16562e-06;5.43;12.0
8;11.0;5.0;7.13396e-06;6.77075e-07;7.16656e-06;5.436;12.0
9;11.0;5.0;7.13489e-06;6.78006e-07;7.16749e-06;5.43;12.0
10;11.0;5.0;7.13582e-06;6.78006e-07;7.16842e-06;5.436;12.0
11;11.0;5.0;7.13675e-06;6.78938e-07;7.16935e-06;5.436;12.0
12;11.0;5.0;7.13769e-06;6.78938e-07;7.17028e-06;5.442;12.0
13;11.0;5.0;7.13862e-06;6.79869e-07;7.17121e-06;5.442;12.0
14;11.0;5.0;7.13955e-06;6.79869e-07;7.17214e-06;5.448;12.0
15;11.0;5.0;7.13955e-06;6.79869e-07;7.17308e-06;5.442;12.0
16;11.0;5.0;7.14141e-06;6.808e-07;7.17401e-06;5.448;12.0
17;11.0;5.0;7.14141e-06;6.808e-07;7.17494e-06;5.454;12.0
18;11.0;5.0;7.14234e-06;6.81732e-07;7.17494e-06;5.454;12.0
19;11.0;5.0;7.14327e-06;6.81732e-07;7.17587e-06;5.46;12.0
20;11.0;5.0;7.1442e-06;6.81732e-07;7.1768e-06;5.466;12.0
21;11.0;5.0;7.1442e-06;6.82663e-07;7.1768e-06;5.466;12.0
22;11.0;5.0;7.1442e-06;6.83594e-07;7.1768e-06;5.466;12.0
23;11.0;5.0;7.14514e-06;6.83594e-07;7.17773e-06;5.466;12.0
24;11.0;5.0;7.14514e-06;6.84526e-07;7.17773e-06;5.472;12.0
25;11.0;5.0;7.14607e-06;6.84526e-07;7.17866e-06;5.472;12.0
26;11.0;5.0;7.14607e-06;6.84526e-07;7.17866e-06;5.472;12.0
27;11.0;5.0;7.14607e-06;6.84526e-07;7.17959e-06;5.478;12.0
28;11.0;5.0;7.14607e-06;6.84526e-07;7.17959e-06;5.478;12.0
29;11.0;5.0;7.14607e-06;6.84526e-07;7.17959e-06;5.478;12.0
30;11.0;5.0;7.147e-06;6.84526e-07;7.17959e-06;5.484;12.0
31;11.0;5.0;7.147e-06;6.85457e-07;7.17959e-06;5.484;12.0
32;11.0;5.0;7.147e-06;6.84526e-07;7.17959e-06;5.478;12.0
33;11.0;5.0;7.147e-06;6.84526e-07;7.17959e-06;5.478;12.0
34;11.0;5.0;7.147e-06;6.84526e-07;7.17959e-06;5.478;12.0
35;11.0;5.0;7.147e-06;6.84526e-07;7.17959e-06;5.478;12.0
