;I_mag;V_gen;X;Y;R;theta;Points
0;16.0;5.0;6.85829e-06;6.56586e-07;6.88902e-06;5.466;12.0
1;16.0;5.0;6.85829e-06;6.56586e-07;6.88902e-06;5.466;12.0
2;16.0;5.0;6.85829e-06;6.55655e-07;6.88995e-06;5.466;12.0
3;16.0;5.0;6.85829e-06;6.55655e-07;6.88995e-06;5.466;12.0
4;16.0;5.0;6.85829e-06;6.55655e-07;6.88995e-06;5.466;12.0
5;16.0;5.0;6.85829e-06;6.54723e-07;6.88995e-06;5.46;12.0
6;16.0;5.0;6.85829e-06;6.54723e-07;6.88995e-06;5.46;12.0
7;16.0;5.0;6.85829e-06;6.54723e-07;6.88995e-06;5.454;12.0
8;16.0;5.0;6.85829e-06;6.53792e-07;6.88995e-06;5.454;12.0
9;16.0;5.0;6.85922e-06;6.53792e-07;6.89088e-06;5.454;12.0
10;16.0;5.0;6.85922e-06;6.53792e-07;6.89088e-06;5.448;12.0
11;16.0;5.0;6.85922e-06;6.53792e-07;6.89088e-06;5.448;12.0
12;16.0;5.0;6.85922e-06;6.53792e-07;6.89088e-06;5.442;12.0
13;16.0;5.0;6.85922e-06;6.52861e-07;6.89088e-06;5.442;12.0
14;16.0;5.0;6.85922e-06;6.52861e-07;6.88995e-06;5.436;12.0
15;16.0;5.0;6.85922e-06;6.51929e-07;6.88995e-06;5.436;12.0
16;16.0;5.0;6.85922e-06;6.51929e-07;6.88995e-06;5.436;12.0
17;16.0;5.0;6.85922e-06;6.51929e-07;6.88995e-06;5.43;12.0
18;16.0;5.0;6.85922e-06;6.51929e-07;6.88995e-06;5.43;12.0
19;16.0;5.0;6.85922e-06;6.51929e-07;6.88995e-06;5.43;12.0
20;16.0;5.0;6.85922e-06;6.51929e-07;6.88995e-06;5.424;12.0
21;16.0;5.0;6.85922e-06;6.50998e-07;6.88995e-06;5.424;12.0
22;16.0;5.0;6.85922e-06;6.50998e-07;6.88995e-06;5.424;12.0
23;16.0;5.0;6.85922e-06;6.50998e-07;6.88995e-06;5.424;12.0
24;16.0;5.0;6.85922e-06;6.50998e-07;6.88995e-06;5.424;12.0
25;16.0;5.0;6.85922e-06;6.50998e-07;6.88995e-06;5.424;12.0
26;16.0;5.0;6.85922e-06;6.50998e-07;6.88995e-06;5.424;12.0
27;16.0;5.0;6.85922e-06;6.50998e-07;6.88995e-06;5.424;12.0
28;16.0;5.0;6.85922e-06;6.50998e-07;6.88995e-06;5.424;12.0
29;16.0;5.0;6.85922e-06;6.50998e-07;6.88995e-06;5.424;12.0
30;16.0;5.0;6.85922e-06;6.50998e-07;6.88995e-06;5.424;12.0
31;16.0;5.0;6.85922e-06;6.50998e-07;6.88995e-06;5.424;12.0
32;16.0;5.0;6.85922e-06;6.50998e-07;6.88995e-06;5.424;12.0
33;16.0;5.0;6.85922e-06;6.50067e-07;6.88995e-06;5.424;12.0
34;16.0;5.0;6.85922e-06;6.50067e-07;6.88995e-06;5.424;12.0
35;16.0;5.0;6.85922e-06;6.50067e-07;6.88995e-06;5.418;12.0
