;I_mag;V_gen;X;Y;R;theta;Points
0;15.0;5.0;6.88623e-06;6.92908e-07;6.92069e-06;5.748;12.0
1;15.0;5.0;6.88623e-06;6.93839e-07;6.92162e-06;5.754;12.0
2;15.0;5.0;6.88716e-06;6.93839e-07;6.92162e-06;5.754;12.0
3;15.0;5.0;6.88809e-06;6.93839e-07;6.92255e-06;5.754;12.0
4;15.0;5.0;6.88809e-06;6.93839e-07;6.92348e-06;5.754;12.0
5;15.0;5.0;6.88902e-06;6.93839e-07;6.92348e-06;5.754;12.0
6;15.0;5.0;6.88995e-06;6.93839e-07;6.92534e-06;5.748;12.0
7;15.0;5.0;6.89088e-06;6.93839e-07;6.92628e-06;5.748;12.0
8;15.0;5.0;6.89088e-06;6.93839e-07;6.92628e-06;5.748;12.0
9;15.0;5.0;6.89182e-06;6.92908e-07;6.92721e-06;5.742;12.0
10;15.0;5.0;6.89275e-06;6.92908e-07;6.92814e-06;5.742;12.0
11;15.0;5.0;6.89275e-06;6.91976e-07;6.92814e-06;5.736;12.0
12;15.0;5.0;6.89368e-06;6.91976e-07;6.92907e-06;5.73;12.0
13;15.0;5.0;6.89461e-06;6.91045e-07;6.93e-06;5.724;12.0
14;15.0;5.0;6.89554e-06;6.91045e-07;6.93093e-06;5.718;12.0
15;15.0;5.0;6.89554e-06;6.90114e-07;6.93093e-06;5.718;12.0
16;15.0;5.0;6.89647e-06;6.89182e-07;6.93186e-06;5.712;12.0
17;15.0;5.0;6.8974e-06;6.89182e-07;6.93186e-06;5.706;12.0
18;15.0;5.0;6.8974e-06;6.88251e-07;6.93186e-06;5.7;12.0
19;15.0;5.0;6.89834e-06;6.8732e-07;6.93279e-06;5.694;12.0
20;15.0;5.0;6.89834e-06;6.86388e-07;6.93279e-06;5.688;12.0
21;15.0;5.0;6.89927e-06;6.86388e-07;6.93279e-06;5.682;12.0
22;15.0;5.0;6.9002e-06;6.86388e-07;6.93373e-06;5.676;12.0
23;15.0;5.0;6.9002e-06;6.85457e-07;6.93373e-06;5.67;12.0
24;15.0;5.0;6.9002e-06;6.84526e-07;6.93466e-06;5.664;12.0
25;15.0;5.0;6.9002e-06;6.84526e-07;6.93559e-06;5.664;12.0
26;15.0;5.0;6.90113e-06;6.83594e-07;6.93559e-06;5.658;12.0
27;15.0;5.0;6.90113e-06;6.82663e-07;6.93559e-06;5.652;12.0
28;15.0;5.0;6.90206e-06;6.81732e-07;6.93559e-06;5.646;12.0
29;15.0;5.0;6.90206e-06;6.81732e-07;6.93559e-06;5.64;12.0
30;15.0;5.0;6.90299e-06;6.81732e-07;6.93559e-06;5.64;12.0
31;15.0;5.0;6.90299e-06;6.808e-07;6.93652e-06;5.634;12.0
32;15.0;5.0;6.90299e-06;6.808e-07;6.93652e-06;5.628;12.0
33;15.0;5.0;6.90299e-06;6.79869e-07;6.93652e-06;5.628;12.0
34;15.0;5.0;6.90299e-06;6.79869e-07;6.93652e-06;5.622;12.0
35;15.0;5.0;6.90392e-06;6.79869e-07;6.93745e-06;5.622;12.0
