;I_mag;V_gen;X;Y;R;theta;Points
0;8.0;5.0;7.30625e-06;6.77075e-07;7.33792e-06;5.304;12.0
1;8.0;5.0;7.30719e-06;6.77075e-07;7.33885e-06;5.304;12.0
2;8.0;5.0;7.30812e-06;6.78006e-07;7.33978e-06;5.304;12.0
3;8.0;5.0;7.30812e-06;6.78938e-07;7.34071e-06;5.31;12.0
4;8.0;5.0;7.30905e-06;6.78938e-07;7.34071e-06;5.316;12.0
5;8.0;5.0;7.31091e-06;6.79869e-07;7.34164e-06;5.322;12.0
6;8.0;5.0;7.31091e-06;6.79869e-07;7.34258e-06;5.316;12.0
7;8.0;5.0;7.31184e-06;6.808e-07;7.34444e-06;5.322;12.0
8;8.0;5.0;7.31277e-06;6.81732e-07;7.34537e-06;5.328;12.0
9;8.0;5.0;7.31371e-06;6.81732e-07;7.3463e-06;5.334;12.0
10;8.0;5.0;7.31464e-06;6.81732e-07;7.34723e-06;5.334;12.0
11;8.0;5.0;7.31557e-06;6.81732e-07;7.34816e-06;5.334;12.0
12;8.0;5.0;7.31557e-06;6.82663e-07;7.34816e-06;5.334;12.0
13;8.0;5.0;7.31743e-06;6.83594e-07;7.3491e-06;5.34;12.0
14;8.0;5.0;7.31743e-06;6.83594e-07;7.35096e-06;5.34;12.0
15;8.0;5.0;7.31836e-06;6.83594e-07;7.35096e-06;5.34;12.0
16;8.0;5.0;7.32022e-06;6.84526e-07;7.35189e-06;5.346;12.0
17;8.0;5.0;7.32022e-06;6.84526e-07;7.35282e-06;5.34;12.0
18;8.0;5.0;7.32116e-06;6.84526e-07;7.35375e-06;5.34;12.0
19;8.0;5.0;7.32209e-06;6.84526e-07;7.35468e-06;5.34;12.0
20;8.0;5.0;7.32209e-06;6.84526e-07;7.35561e-06;5.34;12.0
21;8.0;5.0;7.32302e-06;6.84526e-07;7.35561e-06;5.34;12.0
22;8.0;5.0;7.32395e-06;6.84526e-07;7.35655e-06;5.34;12.0
23;8.0;5.0;7.32488e-06;6.83594e-07;7.35655e-06;5.334;12.0
24;8.0;5.0;7.32488e-06;6.83594e-07;7.35748e-06;5.334;12.0
25;8.0;5.0;7.32581e-06;6.83594e-07;7.35748e-06;5.328;12.0
26;8.0;5.0;7.32674e-06;6.82663e-07;7.35841e-06;5.328;12.0
27;8.0;5.0;7.32674e-06;6.82663e-07;7.35841e-06;5.328;12.0
28;8.0;5.0;7.32674e-06;6.82663e-07;7.35934e-06;5.322;12.0
29;8.0;5.0;7.32674e-06;6.81732e-07;7.35934e-06;5.322;12.0
30;8.0;5.0;7.32674e-06;6.81732e-07;7.35934e-06;5.316;12.0
31;8.0;5.0;7.32768e-06;6.81732e-07;7.35934e-06;5.316;12.0
32;8.0;5.0;7.32768e-06;6.808e-07;7.35934e-06;5.31;12.0
33;8.0;5.0;7.32768e-06;6.808e-07;7.35934e-06;5.31;12.0
34;8.0;5.0;7.32768e-06;6.79869e-07;7.35934e-06;5.31;12.0
35;8.0;5.0;7.32768e-06;6.79869e-07;7.35934e-06;5.31;12.0
