;I_mag;V_gen;X;Y;R;theta;Points
0;12.0;5.0;7.04828e-06;6.63105e-07;7.07901e-06;5.37;12.0
1;12.0;5.0;7.04828e-06;6.61243e-07;7.07994e-06;5.358;12.0
2;12.0;5.0;7.04828e-06;6.61243e-07;7.07901e-06;5.352;12.0
3;12.0;5.0;7.04828e-06;6.5938e-07;7.07994e-06;5.346;12.0
4;12.0;5.0;7.04921e-06;6.58449e-07;7.08087e-06;5.34;12.0
5;12.0;5.0;7.05014e-06;6.57517e-07;7.08087e-06;5.328;12.0
6;12.0;5.0;7.05014e-06;6.56586e-07;7.08087e-06;5.322;12.0
7;12.0;5.0;7.05014e-06;6.55655e-07;7.08181e-06;5.31;12.0
8;12.0;5.0;7.05107e-06;6.53792e-07;7.08181e-06;5.304;12.0
9;12.0;5.0;7.052e-06;6.53792e-07;7.08274e-06;5.292;12.0
10;12.0;5.0;7.05293e-06;6.51929e-07;7.08274e-06;5.286;12.0
11;12.0;5.0;7.05293e-06;6.51929e-07;7.08274e-06;5.274;12.0
12;12.0;5.0;7.05387e-06;6.50067e-07;7.0846e-06;5.262;12.0
13;12.0;5.0;7.0548e-06;6.49135e-07;7.08553e-06;5.256;12.0
14;12.0;5.0;7.0548e-06;6.48204e-07;7.08553e-06;5.25;12.0
15;12.0;5.0;7.05573e-06;6.47273e-07;7.08553e-06;5.244;12.0
16;12.0;5.0;7.05666e-06;6.46342e-07;7.08646e-06;5.238;12.0
17;12.0;5.0;7.05759e-06;6.4541e-07;7.08739e-06;5.226;12.0
18;12.0;5.0;7.05759e-06;6.44479e-07;7.08739e-06;5.22;12.0
19;12.0;5.0;7.05852e-06;6.43548e-07;7.08833e-06;5.214;12.0
20;12.0;5.0;7.05945e-06;6.42616e-07;7.08926e-06;5.202;12.0
21;12.0;5.0;7.05945e-06;6.42616e-07;7.09019e-06;5.196;12.0
22;12.0;5.0;7.06132e-06;6.40754e-07;7.09019e-06;5.19;12.0
23;12.0;5.0;7.06132e-06;6.40754e-07;7.09019e-06;5.184;12.0
24;12.0;5.0;7.06225e-06;6.39822e-07;7.09112e-06;5.178;12.0
25;12.0;5.0;7.06225e-06;6.38891e-07;7.09112e-06;5.172;12.0
26;12.0;5.0;7.06318e-06;6.3796e-07;7.09205e-06;5.166;12.0
27;12.0;5.0;7.06411e-06;6.3796e-07;7.09298e-06;5.16;12.0
28;12.0;5.0;7.06411e-06;6.37028e-07;7.09298e-06;5.154;12.0
29;12.0;5.0;7.06411e-06;6.36097e-07;7.09298e-06;5.148;12.0
30;12.0;5.0;7.06411e-06;6.36097e-07;7.09391e-06;5.142;12.0
31;12.0;5.0;7.06504e-06;6.35166e-07;7.09391e-06;5.136;12.0
32;12.0;5.0;7.06597e-06;6.35166e-07;7.09484e-06;5.136;12.0
33;12.0;5.0;7.06597e-06;6.34234e-07;7.09484e-06;5.13;12.0
34;12.0;5.0;7.0669e-06;6.34234e-07;7.09484e-06;5.124;12.0
