;I_mag;V_gen;X;Y;R;theta;Points
0;5.0;5.0;7.90699e-06;6.53792e-07;7.93493e-06;4.728;12.0
1;5.0;5.0;7.90792e-06;6.53792e-07;7.93493e-06;4.728;12.0
2;5.0;5.0;7.90792e-06;6.53792e-07;7.93493e-06;4.728;12.0
3;5.0;5.0;7.90792e-06;6.53792e-07;7.93493e-06;4.728;12.0
4;5.0;5.0;7.90792e-06;6.53792e-07;7.93493e-06;4.728;12.0
5;5.0;5.0;7.90792e-06;6.53792e-07;7.93493e-06;4.734;12.0
6;5.0;5.0;7.90792e-06;6.53792e-07;7.93493e-06;4.734;12.0
7;5.0;5.0;7.90792e-06;6.54723e-07;7.93586e-06;4.734;12.0
8;5.0;5.0;7.90885e-06;6.54723e-07;7.93586e-06;4.734;12.0
9;5.0;5.0;7.90885e-06;6.55655e-07;7.93586e-06;4.74;12.0
10;5.0;5.0;7.90885e-06;6.56586e-07;7.93679e-06;4.746;12.0
11;5.0;5.0;7.90885e-06;6.56586e-07;7.93679e-06;4.752;12.0
12;5.0;5.0;7.90978e-06;6.57517e-07;7.93679e-06;4.752;12.0
13;5.0;5.0;7.90978e-06;6.58449e-07;7.93679e-06;4.758;12.0
14;5.0;5.0;7.91071e-06;6.58449e-07;7.93772e-06;4.77;12.0
15;5.0;5.0;7.91071e-06;6.60311e-07;7.93772e-06;4.77;12.0
16;5.0;5.0;7.91071e-06;6.61243e-07;7.93865e-06;4.782;12.0
17;5.0;5.0;7.91071e-06;6.62174e-07;7.93958e-06;4.788;12.0
18;5.0;5.0;7.91164e-06;6.63105e-07;7.93958e-06;4.794;12.0
19;5.0;5.0;7.91257e-06;6.64037e-07;7.94051e-06;4.806;12.0
20;5.0;5.0;7.91257e-06;6.64968e-07;7.94051e-06;4.812;12.0
21;5.0;5.0;7.91351e-06;6.65899e-07;7.94145e-06;4.818;12.0
22;5.0;5.0;7.91351e-06;6.67762e-07;7.94145e-06;4.83;12.0
23;5.0;5.0;7.91351e-06;6.68693e-07;7.94145e-06;4.842;12.0
24;5.0;5.0;7.91351e-06;6.70556e-07;7.94238e-06;4.842;12.0
25;5.0;5.0;7.91351e-06;6.70556e-07;7.94238e-06;4.854;12.0
26;5.0;5.0;7.91351e-06;6.72419e-07;7.94331e-06;4.866;12.0
27;5.0;5.0;7.91444e-06;6.7335e-07;7.94331e-06;4.872;12.0
28;5.0;5.0;7.91444e-06;6.75213e-07;7.94331e-06;4.884;12.0
29;5.0;5.0;7.91444e-06;6.76144e-07;7.94331e-06;4.89;12.0
30;5.0;5.0;7.91444e-06;6.77075e-07;7.94331e-06;4.896;12.0
31;5.0;5.0;7.91444e-06;6.78006e-07;7.94424e-06;4.908;12.0
32;5.0;5.0;7.91444e-06;6.79869e-07;7.94424e-06;4.908;12.0
33;5.0;5.0;7.91444e-06;6.79869e-07;7.94424e-06;4.92;12.0
34;5.0;5.0;7.91444e-06;6.81732e-07;7.94424e-06;4.932;12.0
35;5.0;5.0;7.91444e-06;6.82663e-07;7.94424e-06;4.938;12.0
