;I_mag;V_gen;X;Y;R;theta;Points
0;6.0;5.0;7.4385e-06;7.06877e-07;7.47203e-06;5.424;12.0
1;6.0;5.0;7.4385e-06;7.05946e-07;7.47203e-06;5.424;12.0
2;6.0;5.0;7.4385e-06;7.05946e-07;7.47203e-06;5.424;12.0
3;6.0;5.0;7.4385e-06;7.05946e-07;7.47203e-06;5.424;12.0
4;6.0;5.0;7.4385e-06;7.05946e-07;7.47203e-06;5.424;12.0
5;6.0;5.0;7.43943e-06;7.05946e-07;7.47296e-06;5.424;12.0
6;6.0;5.0;7.43943e-06;7.05946e-07;7.47296e-06;5.424;12.0
7;6.0;5.0;7.43943e-06;7.05946e-07;7.47296e-06;5.424;12.0
8;6.0;5.0;7.43943e-06;7.05015e-07;7.47296e-06;5.418;12.0
9;6.0;5.0;7.43943e-06;7.05015e-07;7.47296e-06;5.418;12.0
10;6.0;5.0;7.43943e-06;7.05015e-07;7.47296e-06;5.412;12.0
11;6.0;5.0;7.43943e-06;7.04084e-07;7.47296e-06;5.412;12.0
12;6.0;5.0;7.43943e-06;7.04084e-07;7.47389e-06;5.406;12.0
13;6.0;5.0;7.44037e-06;7.03152e-07;7.47389e-06;5.406;12.0
14;6.0;5.0;7.44037e-06;7.03152e-07;7.47482e-06;5.406;12.0
15;6.0;5.0;7.4413e-06;7.03152e-07;7.47482e-06;5.4;12.0
16;6.0;5.0;7.4413e-06;7.03152e-07;7.47482e-06;5.4;12.0
17;6.0;5.0;7.44223e-06;7.03152e-07;7.47482e-06;5.394;12.0
18;6.0;5.0;7.44223e-06;7.02221e-07;7.47576e-06;5.394;12.0
19;6.0;5.0;7.44223e-06;7.02221e-07;7.47576e-06;5.388;12.0
20;6.0;5.0;7.44223e-06;7.0129e-07;7.47669e-06;5.388;12.0
21;6.0;5.0;7.44316e-06;7.0129e-07;7.47669e-06;5.382;12.0
22;6.0;5.0;7.44409e-06;7.0129e-07;7.47669e-06;5.382;12.0
23;6.0;5.0;7.44409e-06;7.00358e-07;7.47762e-06;5.376;12.0
24;6.0;5.0;7.44409e-06;7.00358e-07;7.47762e-06;5.376;12.0
25;6.0;5.0;7.44409e-06;6.99427e-07;7.47762e-06;5.37;12.0
26;6.0;5.0;7.44502e-06;6.99427e-07;7.47762e-06;5.37;12.0
27;6.0;5.0;7.44502e-06;6.98496e-07;7.47855e-06;5.364;12.0
28;6.0;5.0;7.44595e-06;6.98496e-07;7.47855e-06;5.364;12.0
29;6.0;5.0;7.44595e-06;6.98496e-07;7.47855e-06;5.364;12.0
30;6.0;5.0;7.44688e-06;6.98496e-07;7.47948e-06;5.358;12.0
31;6.0;5.0;7.44688e-06;6.98496e-07;7.47948e-06;5.358;12.0
32;6.0;5.0;7.44688e-06;6.98496e-07;7.47948e-06;5.358;12.0
33;6.0;5.0;7.44688e-06;6.98496e-07;7.47948e-06;5.358;12.0
34;6.0;5.0;7.44688e-06;6.98496e-07;7.47948e-06;5.358;12.0
35;6.0;5.0;7.44688e-06;6.98496e-07;7.47948e-06;5.358;12.0
