;I_mag;V_gen;X;Y;R;theta;Points
0;0.0;5.0;7.80268e-06;7.00358e-07;7.83341e-06;5.13;12.0
1;0.0;5.0;7.80268e-06;7.00358e-07;7.83341e-06;5.13;12.0
2;0.0;5.0;7.80268e-06;7.0129e-07;7.83341e-06;5.136;12.0
3;0.0;5.0;7.80175e-06;7.0129e-07;7.83341e-06;5.136;12.0
4;0.0;5.0;7.80175e-06;7.0129e-07;7.83341e-06;5.136;12.0
5;0.0;5.0;7.80175e-06;7.0129e-07;7.83248e-06;5.136;12.0
6;0.0;5.0;7.80082e-06;7.0129e-07;7.83248e-06;5.136;12.0
7;0.0;5.0;7.80082e-06;7.0129e-07;7.83248e-06;5.136;12.0
8;0.0;5.0;7.80082e-06;7.0129e-07;7.83155e-06;5.136;12.0
9;0.0;5.0;7.80082e-06;7.0129e-07;7.83155e-06;5.136;12.0
10;0.0;5.0;7.80082e-06;7.0129e-07;7.83155e-06;5.136;12.0
11;0.0;5.0;7.80082e-06;7.0129e-07;7.83155e-06;5.142;12.0
12;0.0;5.0;7.79988e-06;7.0129e-07;7.83155e-06;5.142;12.0
13;0.0;5.0;7.79988e-06;7.0129e-07;7.83155e-06;5.142;12.0
14;0.0;5.0;7.79895e-06;7.0129e-07;7.83062e-06;5.148;12.0
15;0.0;5.0;7.79895e-06;7.02221e-07;7.83062e-06;5.148;12.0
16;0.0;5.0;7.79895e-06;7.02221e-07;7.82969e-06;5.148;12.0
17;0.0;5.0;7.79895e-06;7.02221e-07;7.82969e-06;5.148;12.0
18;0.0;5.0;7.79895e-06;7.03152e-07;7.82969e-06;5.154;12.0
19;0.0;5.0;7.79895e-06;7.03152e-07;7.82969e-06;5.154;12.0
20;0.0;5.0;7.79895e-06;7.03152e-07;7.82969e-06;5.154;12.0
21;0.0;5.0;7.79895e-06;7.03152e-07;7.82969e-06;5.154;12.0
22;0.0;5.0;7.79802e-06;7.03152e-07;7.82876e-06;5.154;12.0
23;0.0;5.0;7.79802e-06;7.03152e-07;7.82876e-06;5.16;12.0
24;0.0;5.0;7.79802e-06;7.03152e-07;7.82969e-06;5.16;12.0
25;0.0;5.0;7.79802e-06;7.03152e-07;7.82969e-06;5.16;12.0
26;0.0;5.0;7.79802e-06;7.03152e-07;7.82969e-06;5.16;12.0
27;0.0;5.0;7.79802e-06;7.03152e-07;7.82969e-06;5.16;12.0
28;0.0;5.0;7.79802e-06;7.03152e-07;7.83062e-06;5.16;12.0
29;0.0;5.0;7.79895e-06;7.03152e-07;7.83062e-06;5.16;12.0
30;0.0;5.0;7.79895e-06;7.03152e-07;7.83062e-06;5.16;12.0
31;0.0;5.0;7.79895e-06;7.03152e-07;7.83155e-06;5.16;12.0
32;0.0;5.0;7.79895e-06;7.03152e-07;7.83155e-06;5.16;12.0
33;0.0;5.0;7.79895e-06;7.03152e-07;7.83155e-06;5.16;12.0
34;0.0;5.0;7.79988e-06;7.03152e-07;7.83155e-06;5.154;12.0
