;I_mag;V_gen;X;Y;R;theta;Points
0;15.0;5.0;1.76226e-05;5.99775e-07;1.76301e-05;1.95;23.0
1;15.0;5.0;1.76226e-05;5.99775e-07;1.76301e-05;1.95;23.0
2;15.0;5.0;1.76226e-05;5.99775e-07;1.76301e-05;1.95;23.0
3;15.0;5.0;1.76226e-05;5.99775e-07;1.76301e-05;1.95;23.0
4;15.0;5.0;1.76226e-05;5.99775e-07;1.76301e-05;1.95;23.0
5;15.0;5.0;1.76226e-05;5.99775e-07;1.76301e-05;1.944;23.0
6;15.0;5.0;1.76226e-05;5.97913e-07;1.76301e-05;1.944;23.0
7;15.0;5.0;1.76207e-05;5.97913e-07;1.76301e-05;1.944;23.0
8;15.0;5.0;1.76207e-05;5.97913e-07;1.76301e-05;1.944;23.0
9;15.0;5.0;1.76207e-05;5.97913e-07;1.76301e-05;1.944;23.0
10;15.0;5.0;1.76207e-05;5.97913e-07;1.76301e-05;1.944;23.0
11;15.0;5.0;1.76207e-05;5.97913e-07;1.76301e-05;1.944;23.0
12;15.0;5.0;1.76207e-05;5.97913e-07;1.76301e-05;1.944;23.0
13;15.0;5.0;1.76207e-05;5.97913e-07;1.76301e-05;1.938;23.0
14;15.0;5.0;1.76207e-05;5.9605e-07;1.76301e-05;1.938;23.0
15;15.0;5.0;1.76207e-05;5.9605e-07;1.76301e-05;1.938;23.0
16;15.0;5.0;1.76207e-05;5.9605e-07;1.76301e-05;1.938;23.0
17;15.0;5.0;1.76207e-05;5.9605e-07;1.76301e-05;1.938;23.0
18;15.0;5.0;1.76207e-05;5.9605e-07;1.76301e-05;1.938;23.0
19;15.0;5.0;1.76207e-05;5.9605e-07;1.76301e-05;1.938;23.0
20;15.0;5.0;1.76207e-05;5.9605e-07;1.76301e-05;1.938;23.0
21;15.0;5.0;1.76207e-05;5.9605e-07;1.76301e-05;1.938;23.0
22;15.0;5.0;1.76207e-05;5.9605e-07;1.76301e-05;1.938;23.0
23;15.0;5.0;1.76207e-05;5.9605e-07;1.76301e-05;1.938;23.0
24;15.0;5.0;1.76207e-05;5.9605e-07;1.76301e-05;1.938;23.0
25;15.0;5.0;1.76207e-05;5.9605e-07;1.76301e-05;1.938;23.0
26;15.0;5.0;1.76189e-05;5.9605e-07;1.76282e-05;1.938;23.0
27;15.0;5.0;1.76189e-05;5.9605e-07;1.76282e-05;1.938;23.0
28;15.0;5.0;1.76189e-05;5.9605e-07;1.76282e-05;1.938;23.0
29;15.0;5.0;1.76189e-05;5.9605e-07;1.76282e-05;1.938;23.0
30;15.0;5.0;1.7617e-05;5.9605e-07;1.76263e-05;1.938;23.0
31;15.0;5.0;1.7617e-05;5.9605e-07;1.76263e-05;1.938;23.0
32;15.0;5.0;1.7617e-05;5.9605e-07;1.76263e-05;1.938;23.0
33;15.0;5.0;1.7617e-05;5.9605e-07;1.76263e-05;1.938;23.0
34;15.0;5.0;1.7617e-05;5.9605e-07;1.76263e-05;1.938;23.0
35;15.0;5.0;1.7617e-05;5.9605e-07;1.76245e-05;1.938;23.0
36;15.0;5.0;1.76152e-05;5.9605e-07;1.76245e-05;1.938;23.0
