;I_mag;V_gen;X;Y;R;theta;Points
0;8.0;5.0;1.75984e-05;6.07226e-07;1.76077e-05;1.98;23.0
1;8.0;5.0;1.75984e-05;6.07226e-07;1.76096e-05;1.98;23.0
2;8.0;5.0;1.76003e-05;6.07226e-07;1.76096e-05;1.98;23.0
3;8.0;5.0;1.76003e-05;6.05363e-07;1.76096e-05;1.974;23.0
4;8.0;5.0;1.76003e-05;6.05363e-07;1.76096e-05;1.974;23.0
5;8.0;5.0;1.76003e-05;6.05363e-07;1.76096e-05;1.974;23.0
6;8.0;5.0;1.76003e-05;6.05363e-07;1.76096e-05;1.974;23.0
7;8.0;5.0;1.76003e-05;6.05363e-07;1.76096e-05;1.968;23.0
8;8.0;5.0;1.76003e-05;6.03501e-07;1.76096e-05;1.968;23.0
9;8.0;5.0;1.76003e-05;6.03501e-07;1.76096e-05;1.968;23.0
10;8.0;5.0;1.76003e-05;6.03501e-07;1.76096e-05;1.968;23.0
11;8.0;5.0;1.76003e-05;6.03501e-07;1.76096e-05;1.962;23.0
12;8.0;5.0;1.76003e-05;6.01638e-07;1.76096e-05;1.962;23.0
13;8.0;5.0;1.76003e-05;6.01638e-07;1.76096e-05;1.962;23.0
14;8.0;5.0;1.76003e-05;6.01638e-07;1.76096e-05;1.962;23.0
15;8.0;5.0;1.76003e-05;6.01638e-07;1.76096e-05;1.956;23.0
16;8.0;5.0;1.76003e-05;6.01638e-07;1.76096e-05;1.956;23.0
17;8.0;5.0;1.76003e-05;6.01638e-07;1.76096e-05;1.956;23.0
18;8.0;5.0;1.76003e-05;6.01638e-07;1.76096e-05;1.956;23.0
19;8.0;5.0;1.76003e-05;5.99775e-07;1.76096e-05;1.95;23.0
20;8.0;5.0;1.76003e-05;5.99775e-07;1.76096e-05;1.95;23.0
21;8.0;5.0;1.76003e-05;5.99775e-07;1.76096e-05;1.95;23.0
22;8.0;5.0;1.76003e-05;5.99775e-07;1.76096e-05;1.95;23.0
23;8.0;5.0;1.76003e-05;5.99775e-07;1.76096e-05;1.95;23.0
24;8.0;5.0;1.76003e-05;5.99775e-07;1.76096e-05;1.95;23.0
25;8.0;5.0;1.76003e-05;5.99775e-07;1.76096e-05;1.95;23.0
26;8.0;5.0;1.76003e-05;5.99775e-07;1.76096e-05;1.95;23.0
27;8.0;5.0;1.76003e-05;5.99775e-07;1.76096e-05;1.95;23.0
28;8.0;5.0;1.76003e-05;5.99775e-07;1.76096e-05;1.95;23.0
29;8.0;5.0;1.76003e-05;5.99775e-07;1.76096e-05;1.95;23.0
30;8.0;5.0;1.76003e-05;5.99775e-07;1.76096e-05;1.95;23.0
31;8.0;5.0;1.76003e-05;5.99775e-07;1.76096e-05;1.95;23.0
32;8.0;5.0;1.75984e-05;5.99775e-07;1.76077e-05;1.95;23.0
33;8.0;5.0;1.75984e-05;5.99775e-07;1.76077e-05;1.95;23.0
34;8.0;5.0;1.75984e-05;6.01638e-07;1.76077e-05;1.956;23.0
35;8.0;5.0;1.75984e-05;6.01638e-07;1.76077e-05;1.956;23.0
