;I_mag;V_gen;X;Y;R;theta;Points
0;12.0;5.0;1.75909e-05;6.20264e-07;1.7604e-05;2.022;23.0
1;12.0;5.0;1.75909e-05;6.20264e-07;1.7604e-05;2.016;23.0
2;12.0;5.0;1.75909e-05;6.18402e-07;1.7604e-05;2.016;23.0
3;12.0;5.0;1.75909e-05;6.18402e-07;1.7604e-05;2.016;23.0
4;12.0;5.0;1.75909e-05;6.18402e-07;1.7604e-05;2.01;23.0
5;12.0;5.0;1.75909e-05;6.16539e-07;1.7604e-05;2.01;23.0
6;12.0;5.0;1.75909e-05;6.16539e-07;1.7604e-05;2.01;23.0
7;12.0;5.0;1.75909e-05;6.16539e-07;1.7604e-05;2.01;23.0
8;12.0;5.0;1.75909e-05;6.16539e-07;1.76021e-05;2.004;23.0
9;12.0;5.0;1.75909e-05;6.16539e-07;1.76021e-05;2.004;23.0
10;12.0;5.0;1.75909e-05;6.16539e-07;1.76021e-05;2.004;23.0
11;12.0;5.0;1.75928e-05;6.14677e-07;1.7604e-05;2.004;23.0
12;12.0;5.0;1.75928e-05;6.14677e-07;1.7604e-05;2.004;23.0
13;12.0;5.0;1.75928e-05;6.14677e-07;1.7604e-05;2.004;23.0
14;12.0;5.0;1.75928e-05;6.14677e-07;1.7604e-05;1.998;23.0
15;12.0;5.0;1.75928e-05;6.12814e-07;1.7604e-05;1.998;23.0
16;12.0;5.0;1.75928e-05;6.12814e-07;1.7604e-05;1.998;23.0
17;12.0;5.0;1.75928e-05;6.12814e-07;1.7604e-05;1.998;23.0
18;12.0;5.0;1.75928e-05;6.12814e-07;1.7604e-05;1.992;23.0
19;12.0;5.0;1.75928e-05;6.10951e-07;1.7604e-05;1.992;23.0
20;12.0;5.0;1.75928e-05;6.10951e-07;1.7604e-05;1.992;23.0
21;12.0;5.0;1.75928e-05;6.10951e-07;1.7604e-05;1.992;23.0
22;12.0;5.0;1.75928e-05;6.10951e-07;1.7604e-05;1.992;23.0
23;12.0;5.0;1.75928e-05;6.10951e-07;1.7604e-05;1.992;23.0
24;12.0;5.0;1.75928e-05;6.10951e-07;1.7604e-05;1.992;23.0
25;12.0;5.0;1.75928e-05;6.10951e-07;1.7604e-05;1.986;23.0
26;12.0;5.0;1.75928e-05;6.09089e-07;1.7604e-05;1.986;23.0
27;12.0;5.0;1.75928e-05;6.09089e-07;1.7604e-05;1.986;23.0
28;12.0;5.0;1.75928e-05;6.09089e-07;1.7604e-05;1.986;23.0
29;12.0;5.0;1.75928e-05;6.07226e-07;1.7604e-05;1.98;23.0
30;12.0;5.0;1.75928e-05;6.07226e-07;1.7604e-05;1.98;23.0
31;12.0;5.0;1.75928e-05;6.07226e-07;1.7604e-05;1.98;23.0
32;12.0;5.0;1.75928e-05;6.07226e-07;1.7604e-05;1.98;23.0
33;12.0;5.0;1.75928e-05;6.07226e-07;1.7604e-05;1.974;23.0
34;12.0;5.0;1.75928e-05;6.05363e-07;1.7604e-05;1.974;23.0
35;12.0;5.0;1.75928e-05;6.05363e-07;1.7604e-05;1.974;23.0
