;I_mag;V_gen;X;Y;R;theta;Points
0;2.0;5.0;1.76282e-05;6.09089e-07;1.76375e-05;1.98;23.0
1;2.0;5.0;1.76282e-05;6.09089e-07;1.76375e-05;1.98;23.0
2;2.0;5.0;1.76263e-05;6.09089e-07;1.76375e-05;1.98;23.0
3;2.0;5.0;1.76263e-05;6.09089e-07;1.76375e-05;1.98;23.0
4;2.0;5.0;1.76263e-05;6.09089e-07;1.76375e-05;1.98;23.0
5;2.0;5.0;1.76263e-05;6.09089e-07;1.76375e-05;1.98;23.0
6;2.0;5.0;1.76263e-05;6.09089e-07;1.76375e-05;1.98;23.0
7;2.0;5.0;1.76245e-05;6.09089e-07;1.76356e-05;1.98;23.0
8;2.0;5.0;1.76245e-05;6.09089e-07;1.76356e-05;1.98;23.0
9;2.0;5.0;1.76245e-05;6.09089e-07;1.76356e-05;1.98;23.0
10;2.0;5.0;1.76245e-05;6.09089e-07;1.76356e-05;1.98;23.0
11;2.0;5.0;1.76245e-05;6.09089e-07;1.76356e-05;1.98;23.0
12;2.0;5.0;1.76245e-05;6.09089e-07;1.76356e-05;1.98;23.0
13;2.0;5.0;1.76245e-05;6.09089e-07;1.76356e-05;1.98;23.0
14;2.0;5.0;1.76245e-05;6.09089e-07;1.76356e-05;1.98;23.0
15;2.0;5.0;1.76226e-05;6.09089e-07;1.76338e-05;1.98;23.0
16;2.0;5.0;1.76226e-05;6.09089e-07;1.76338e-05;1.98;23.0
17;2.0;5.0;1.76226e-05;6.09089e-07;1.76338e-05;1.98;23.0
18;2.0;5.0;1.76226e-05;6.09089e-07;1.76338e-05;1.986;23.0
19;2.0;5.0;1.76226e-05;6.10951e-07;1.76338e-05;1.986;23.0
20;2.0;5.0;1.76226e-05;6.10951e-07;1.76338e-05;1.986;23.0
21;2.0;5.0;1.76226e-05;6.10951e-07;1.76338e-05;1.986;23.0
22;2.0;5.0;1.76226e-05;6.12814e-07;1.76319e-05;1.992;23.0
23;2.0;5.0;1.76226e-05;6.12814e-07;1.76319e-05;1.992;23.0
24;2.0;5.0;1.76226e-05;6.12814e-07;1.76319e-05;1.992;23.0
25;2.0;5.0;1.76226e-05;6.12814e-07;1.76319e-05;1.992;23.0
26;2.0;5.0;1.76226e-05;6.12814e-07;1.76319e-05;1.992;23.0
27;2.0;5.0;1.76226e-05;6.12814e-07;1.76319e-05;1.992;23.0
28;2.0;5.0;1.76226e-05;6.12814e-07;1.76301e-05;1.992;23.0
29;2.0;5.0;1.76207e-05;6.12814e-07;1.76301e-05;1.992;23.0
30;2.0;5.0;1.76207e-05;6.14677e-07;1.76301e-05;1.998;23.0
31;2.0;5.0;1.76207e-05;6.14677e-07;1.76301e-05;1.998;23.0
32;2.0;5.0;1.76207e-05;6.14677e-07;1.76301e-05;1.998;23.0
33;2.0;5.0;1.76207e-05;6.14677e-07;1.76301e-05;1.998;23.0
34;2.0;5.0;1.76207e-05;6.14677e-07;1.76301e-05;1.998;23.0
35;2.0;5.0;1.76207e-05;6.14677e-07;1.76282e-05;1.998;23.0
