;I_mag;V_gen;X;Y;R;theta;Points
0;5.0;5.0;1.7576e-05;6.14677e-07;1.75872e-05;2.004;23.0
1;5.0;5.0;1.7576e-05;6.14677e-07;1.75872e-05;2.004;23.0
2;5.0;5.0;1.7576e-05;6.14677e-07;1.75872e-05;2.01;23.0
3;5.0;5.0;1.7576e-05;6.16539e-07;1.75872e-05;2.01;23.0
4;5.0;5.0;1.7576e-05;6.16539e-07;1.75872e-05;2.01;23.0
5;5.0;5.0;1.7576e-05;6.16539e-07;1.75872e-05;2.01;23.0
6;5.0;5.0;1.7576e-05;6.16539e-07;1.75872e-05;2.01;23.0
7;5.0;5.0;1.7576e-05;6.16539e-07;1.75872e-05;2.01;23.0
8;5.0;5.0;1.7576e-05;6.16539e-07;1.75872e-05;2.01;23.0
9;5.0;5.0;1.7576e-05;6.16539e-07;1.75872e-05;2.01;23.0
10;5.0;5.0;1.75779e-05;6.16539e-07;1.75909e-05;2.016;23.0
11;5.0;5.0;1.75779e-05;6.16539e-07;1.75909e-05;2.016;23.0
12;5.0;5.0;1.75779e-05;6.16539e-07;1.75909e-05;2.016;23.0
13;5.0;5.0;1.75779e-05;6.16539e-07;1.75909e-05;2.016;23.0
14;5.0;5.0;1.75798e-05;6.16539e-07;1.75909e-05;2.016;23.0
15;5.0;5.0;1.75798e-05;6.16539e-07;1.75909e-05;2.016;23.0
16;5.0;5.0;1.75798e-05;6.16539e-07;1.75909e-05;2.016;23.0
17;5.0;5.0;1.75798e-05;6.16539e-07;1.75909e-05;2.016;23.0
18;5.0;5.0;1.75816e-05;6.16539e-07;1.75928e-05;2.016;23.0
19;5.0;5.0;1.75816e-05;6.16539e-07;1.75928e-05;2.016;23.0
20;5.0;5.0;1.75816e-05;6.16539e-07;1.75928e-05;2.016;23.0
21;5.0;5.0;1.75835e-05;6.16539e-07;1.75947e-05;2.01;23.0
22;5.0;5.0;1.75835e-05;6.16539e-07;1.75947e-05;2.01;23.0
23;5.0;5.0;1.75835e-05;6.16539e-07;1.75965e-05;2.01;23.0
24;5.0;5.0;1.75853e-05;6.16539e-07;1.75965e-05;2.01;23.0
25;5.0;5.0;1.75853e-05;6.16539e-07;1.75965e-05;2.01;23.0
26;5.0;5.0;1.75853e-05;6.16539e-07;1.75965e-05;2.01;23.0
27;5.0;5.0;1.75872e-05;6.16539e-07;1.75984e-05;2.01;23.0
28;5.0;5.0;1.75872e-05;6.16539e-07;1.75984e-05;2.01;23.0
29;5.0;5.0;1.75872e-05;6.16539e-07;1.75984e-05;2.01;23.0
30;5.0;5.0;1.75891e-05;6.16539e-07;1.75984e-05;2.01;23.0
31;5.0;5.0;1.75891e-05;6.16539e-07;1.75984e-05;2.01;23.0
32;5.0;5.0;1.75891e-05;6.16539e-07;1.75984e-05;2.01;23.0
33;5.0;5.0;1.75909e-05;6.16539e-07;1.76003e-05;2.004;23.0
34;5.0;5.0;1.75909e-05;6.14677e-07;1.76003e-05;2.004;23.0
35;5.0;5.0;1.75909e-05;6.14677e-07;1.76003e-05;2.004;23.0
