;I_mag;V_gen;X;Y;R;theta;Points
0;-14.0;5.0;1.79486e-05;6.14677e-07;1.79579e-05;1.962;23.0
1;-14.0;5.0;1.79486e-05;6.14677e-07;1.79579e-05;1.962;23.0
2;-14.0;5.0;1.79486e-05;6.14677e-07;1.7956e-05;1.962;23.0
3;-14.0;5.0;1.79467e-05;6.16539e-07;1.7956e-05;1.968;23.0
4;-14.0;5.0;1.79467e-05;6.16539e-07;1.7956e-05;1.968;23.0
5;-14.0;5.0;1.79467e-05;6.16539e-07;1.79542e-05;1.968;23.0
6;-14.0;5.0;1.79448e-05;6.16539e-07;1.79542e-05;1.968;23.0
7;-14.0;5.0;1.79448e-05;6.16539e-07;1.79542e-05;1.968;23.0
8;-14.0;5.0;1.7943e-05;6.16539e-07;1.79542e-05;1.968;23.0
9;-14.0;5.0;1.7943e-05;6.16539e-07;1.79542e-05;1.968;23.0
10;-14.0;5.0;1.7943e-05;6.16539e-07;1.79542e-05;1.968;23.0
11;-14.0;5.0;1.7943e-05;6.16539e-07;1.79523e-05;1.968;23.0
12;-14.0;5.0;1.79411e-05;6.16539e-07;1.79523e-05;1.968;23.0
13;-14.0;5.0;1.79411e-05;6.16539e-07;1.79523e-05;1.968;23.0
14;-14.0;5.0;1.79393e-05;6.16539e-07;1.79504e-05;1.968;23.0
15;-14.0;5.0;1.79393e-05;6.16539e-07;1.79504e-05;1.968;23.0
16;-14.0;5.0;1.79393e-05;6.16539e-07;1.79486e-05;1.968;23.0
17;-14.0;5.0;1.79393e-05;6.16539e-07;1.79486e-05;1.968;23.0
18;-14.0;5.0;1.79393e-05;6.16539e-07;1.79486e-05;1.968;23.0
19;-14.0;5.0;1.79393e-05;6.16539e-07;1.79486e-05;1.968;23.0
20;-14.0;5.0;1.79393e-05;6.16539e-07;1.79467e-05;1.968;23.0
21;-14.0;5.0;1.79374e-05;6.16539e-07;1.79467e-05;1.968;23.0
22;-14.0;5.0;1.79374e-05;6.16539e-07;1.79467e-05;1.968;23.0
23;-14.0;5.0;1.79374e-05;6.14677e-07;1.79467e-05;1.962;23.0
24;-14.0;5.0;1.79355e-05;6.14677e-07;1.79448e-05;1.962;23.0
25;-14.0;5.0;1.79355e-05;6.14677e-07;1.79448e-05;1.962;23.0
26;-14.0;5.0;1.79355e-05;6.14677e-07;1.79448e-05;1.962;23.0
27;-14.0;5.0;1.79355e-05;6.14677e-07;1.79448e-05;1.962;23.0
28;-14.0;5.0;1.79355e-05;6.14677e-07;1.79448e-05;1.962;23.0
29;-14.0;5.0;1.79355e-05;6.14677e-07;1.79448e-05;1.962;23.0
30;-14.0;5.0;1.79355e-05;6.14677e-07;1.79448e-05;1.962;23.0
31;-14.0;5.0;1.79355e-05;6.14677e-07;1.79448e-05;1.962;23.0
32;-14.0;5.0;1.79355e-05;6.14677e-07;1.79448e-05;1.962;23.0
33;-14.0;5.0;1.79355e-05;6.14677e-07;1.79448e-05;1.962;23.0
34;-14.0;5.0;1.79355e-05;6.14677e-07;1.79448e-05;1.962;23.0
35;-14.0;5.0;1.79355e-05;6.14677e-07;1.79448e-05;1.962;23.0
