;I_mag;V_gen;X;Y;R;theta;Points
0;-9.0;5.0;1.78107e-05;6.09089e-07;1.782e-05;1.962;23.0
1;-9.0;5.0;1.78107e-05;6.09089e-07;1.78182e-05;1.962;23.0
2;-9.0;5.0;1.78089e-05;6.09089e-07;1.78182e-05;1.962;23.0
3;-9.0;5.0;1.78089e-05;6.09089e-07;1.78182e-05;1.962;23.0
4;-9.0;5.0;1.78089e-05;6.09089e-07;1.78182e-05;1.962;23.0
5;-9.0;5.0;1.78089e-05;6.09089e-07;1.78163e-05;1.962;23.0
6;-9.0;5.0;1.7807e-05;6.09089e-07;1.78163e-05;1.962;23.0
7;-9.0;5.0;1.7807e-05;6.09089e-07;1.78163e-05;1.962;23.0
8;-9.0;5.0;1.7807e-05;6.09089e-07;1.78163e-05;1.962;23.0
9;-9.0;5.0;1.7807e-05;6.09089e-07;1.78163e-05;1.962;23.0
10;-9.0;5.0;1.7807e-05;6.09089e-07;1.78163e-05;1.962;23.0
11;-9.0;5.0;1.7807e-05;6.09089e-07;1.78163e-05;1.962;23.0
12;-9.0;5.0;1.7807e-05;6.09089e-07;1.78163e-05;1.962;23.0
13;-9.0;5.0;1.7807e-05;6.09089e-07;1.78145e-05;1.962;23.0
14;-9.0;5.0;1.78051e-05;6.09089e-07;1.78145e-05;1.962;23.0
15;-9.0;5.0;1.78051e-05;6.09089e-07;1.78145e-05;1.962;23.0
16;-9.0;5.0;1.78051e-05;6.09089e-07;1.78145e-05;1.962;23.0
17;-9.0;5.0;1.78051e-05;6.09089e-07;1.78145e-05;1.962;23.0
18;-9.0;5.0;1.78051e-05;6.09089e-07;1.78145e-05;1.962;23.0
19;-9.0;5.0;1.78051e-05;6.09089e-07;1.78145e-05;1.962;23.0
20;-9.0;5.0;1.78051e-05;6.09089e-07;1.78145e-05;1.962;23.0
21;-9.0;5.0;1.78051e-05;6.09089e-07;1.78145e-05;1.962;23.0
22;-9.0;5.0;1.78051e-05;6.09089e-07;1.78145e-05;1.962;23.0
23;-9.0;5.0;1.78033e-05;6.09089e-07;1.78126e-05;1.962;23.0
24;-9.0;5.0;1.78033e-05;6.09089e-07;1.78126e-05;1.962;23.0
25;-9.0;5.0;1.78033e-05;6.09089e-07;1.78126e-05;1.962;23.0
26;-9.0;5.0;1.78033e-05;6.09089e-07;1.78126e-05;1.962;23.0
27;-9.0;5.0;1.78033e-05;6.09089e-07;1.78126e-05;1.962;23.0
28;-9.0;5.0;1.78033e-05;6.09089e-07;1.78126e-05;1.962;23.0
29;-9.0;5.0;1.78033e-05;6.09089e-07;1.78126e-05;1.962;23.0
30;-9.0;5.0;1.78033e-05;6.09089e-07;1.78126e-05;1.962;23.0
31;-9.0;5.0;1.78033e-05;6.09089e-07;1.78126e-05;1.962;23.0
32;-9.0;5.0;1.78033e-05;6.09089e-07;1.78126e-05;1.962;23.0
33;-9.0;5.0;1.78033e-05;6.09089e-07;1.78126e-05;1.962;23.0
34;-9.0;5.0;1.78033e-05;6.09089e-07;1.78126e-05;1.962;23.0
35;-9.0;5.0;1.78033e-05;6.09089e-07;1.78126e-05;1.962;23.0
