;I_mag;V_gen;X;Y;R;theta;Points
0;16.0;5.0;1.76133e-05;5.97913e-07;1.76226e-05;1.944;23.0
1;16.0;5.0;1.76133e-05;5.97913e-07;1.76226e-05;1.944;23.0
2;16.0;5.0;1.76152e-05;5.99775e-07;1.76245e-05;1.95;23.0
3;16.0;5.0;1.76152e-05;5.99775e-07;1.76245e-05;1.95;23.0
4;16.0;5.0;1.76152e-05;5.99775e-07;1.76245e-05;1.956;23.0
5;16.0;5.0;1.76152e-05;6.01638e-07;1.76245e-05;1.956;23.0
6;16.0;5.0;1.7617e-05;6.01638e-07;1.76263e-05;1.956;23.0
7;16.0;5.0;1.7617e-05;6.01638e-07;1.76263e-05;1.962;23.0
8;16.0;5.0;1.7617e-05;6.01638e-07;1.76282e-05;1.962;23.0
9;16.0;5.0;1.76189e-05;6.01638e-07;1.76282e-05;1.962;23.0
10;16.0;5.0;1.76189e-05;6.03501e-07;1.76282e-05;1.968;23.0
11;16.0;5.0;1.76189e-05;6.03501e-07;1.76282e-05;1.968;23.0
12;16.0;5.0;1.76207e-05;6.03501e-07;1.76301e-05;1.974;23.0
13;16.0;5.0;1.76207e-05;6.05363e-07;1.76301e-05;1.974;23.0
14;16.0;5.0;1.76207e-05;6.05363e-07;1.76301e-05;1.974;23.0
15;16.0;5.0;1.76226e-05;6.07226e-07;1.76319e-05;1.974;23.0
16;16.0;5.0;1.76226e-05;6.07226e-07;1.76319e-05;1.974;23.0
17;16.0;5.0;1.76226e-05;6.07226e-07;1.76319e-05;1.98;23.0
18;16.0;5.0;1.76226e-05;6.09089e-07;1.76338e-05;1.98;23.0
19;16.0;5.0;1.76226e-05;6.09089e-07;1.76338e-05;1.98;23.0
20;16.0;5.0;1.76226e-05;6.09089e-07;1.76338e-05;1.98;23.0
21;16.0;5.0;1.76226e-05;6.09089e-07;1.76338e-05;1.986;23.0
22;16.0;5.0;1.76226e-05;6.10951e-07;1.76356e-05;1.986;23.0
23;16.0;5.0;1.76245e-05;6.10951e-07;1.76356e-05;1.986;23.0
24;16.0;5.0;1.76245e-05;6.10951e-07;1.76356e-05;1.986;23.0
25;16.0;5.0;1.76263e-05;6.12814e-07;1.76375e-05;1.992;23.0
26;16.0;5.0;1.76263e-05;6.12814e-07;1.76375e-05;1.992;23.0
27;16.0;5.0;1.76263e-05;6.12814e-07;1.76375e-05;1.992;23.0
28;16.0;5.0;1.76263e-05;6.12814e-07;1.76375e-05;1.992;23.0
29;16.0;5.0;1.76282e-05;6.12814e-07;1.76375e-05;1.992;23.0
30;16.0;5.0;1.76282e-05;6.14677e-07;1.76375e-05;1.998;23.0
31;16.0;5.0;1.76282e-05;6.14677e-07;1.76375e-05;1.998;23.0
32;16.0;5.0;1.76282e-05;6.14677e-07;1.76394e-05;1.998;23.0
33;16.0;5.0;1.76301e-05;6.14677e-07;1.76394e-05;1.998;23.0
34;16.0;5.0;1.76301e-05;6.16539e-07;1.76394e-05;2.004;23.0
35;16.0;5.0;1.76301e-05;6.16539e-07;1.76394e-05;2.004;23.0
