;I_mag;V_gen;X;Y;R;theta;Points
0;-13.0;5.0;1.79001e-05;5.90462e-07;1.79094e-05;1.89;23.0
1;-13.0;5.0;1.79001e-05;5.90462e-07;1.79094e-05;1.89;23.0
2;-13.0;5.0;1.79001e-05;5.90462e-07;1.79094e-05;1.89;23.0
3;-13.0;5.0;1.79001e-05;5.90462e-07;1.79076e-05;1.89;23.0
4;-13.0;5.0;1.78983e-05;5.90462e-07;1.79076e-05;1.89;23.0
5;-13.0;5.0;1.78983e-05;5.90462e-07;1.79076e-05;1.89;23.0
6;-13.0;5.0;1.78964e-05;5.90462e-07;1.79076e-05;1.89;23.0
7;-13.0;5.0;1.78964e-05;5.90462e-07;1.79076e-05;1.89;23.0
8;-13.0;5.0;1.78964e-05;5.90462e-07;1.79076e-05;1.89;23.0
9;-13.0;5.0;1.78964e-05;5.90462e-07;1.79057e-05;1.896;23.0
10;-13.0;5.0;1.78945e-05;5.90462e-07;1.79057e-05;1.896;23.0
11;-13.0;5.0;1.78945e-05;5.90462e-07;1.79057e-05;1.896;23.0
12;-13.0;5.0;1.78927e-05;5.90462e-07;1.79039e-05;1.896;23.0
13;-13.0;5.0;1.78927e-05;5.90462e-07;1.79039e-05;1.896;23.0
14;-13.0;5.0;1.78927e-05;5.90462e-07;1.79039e-05;1.896;23.0
15;-13.0;5.0;1.78927e-05;5.90462e-07;1.79039e-05;1.896;23.0
16;-13.0;5.0;1.78908e-05;5.90462e-07;1.7902e-05;1.896;23.0
17;-13.0;5.0;1.78908e-05;5.90462e-07;1.7902e-05;1.896;23.0
18;-13.0;5.0;1.78908e-05;5.90462e-07;1.7902e-05;1.896;23.0
19;-13.0;5.0;1.78908e-05;5.90462e-07;1.79001e-05;1.896;23.0
20;-13.0;5.0;1.78908e-05;5.90462e-07;1.79001e-05;1.896;23.0
21;-13.0;5.0;1.78908e-05;5.90462e-07;1.79001e-05;1.896;23.0
22;-13.0;5.0;1.78908e-05;5.90462e-07;1.78983e-05;1.896;23.0
23;-13.0;5.0;1.7889e-05;5.90462e-07;1.78983e-05;1.896;23.0
24;-13.0;5.0;1.7889e-05;5.90462e-07;1.78983e-05;1.896;23.0
25;-13.0;5.0;1.7889e-05;5.90462e-07;1.78983e-05;1.896;23.0
26;-13.0;5.0;1.78871e-05;5.90462e-07;1.78964e-05;1.896;23.0
27;-13.0;5.0;1.78871e-05;5.90462e-07;1.78964e-05;1.896;23.0
28;-13.0;5.0;1.78871e-05;5.90462e-07;1.78964e-05;1.896;23.0
29;-13.0;5.0;1.78871e-05;5.90462e-07;1.78964e-05;1.896;23.0
30;-13.0;5.0;1.78852e-05;5.90462e-07;1.78945e-05;1.896;23.0
31;-13.0;5.0;1.78852e-05;5.92325e-07;1.78945e-05;1.902;23.0
32;-13.0;5.0;1.78852e-05;5.92325e-07;1.78945e-05;1.902;23.0
33;-13.0;5.0;1.78852e-05;5.92325e-07;1.78945e-05;1.902;23.0
34;-13.0;5.0;1.78852e-05;5.92325e-07;1.78945e-05;1.902;23.0
35;-13.0;5.0;1.78852e-05;5.92325e-07;1.78945e-05;1.902;23.0
