;I_mag;V_gen;X;Y;R;theta;Points
0;-17.0;5.0;1.80044e-05;6.10951e-07;1.80156e-05;1.95;23.0
1;-17.0;5.0;1.80044e-05;6.12814e-07;1.80156e-05;1.95;23.0
2;-17.0;5.0;1.80044e-05;6.12814e-07;1.80156e-05;1.95;23.0
3;-17.0;5.0;1.80044e-05;6.14677e-07;1.80156e-05;1.956;23.0
4;-17.0;5.0;1.80044e-05;6.14677e-07;1.80156e-05;1.956;23.0
5;-17.0;5.0;1.80044e-05;6.14677e-07;1.80156e-05;1.956;23.0
6;-17.0;5.0;1.80044e-05;6.16539e-07;1.80156e-05;1.962;23.0
7;-17.0;5.0;1.80044e-05;6.16539e-07;1.80156e-05;1.962;23.0
8;-17.0;5.0;1.80026e-05;6.16539e-07;1.80138e-05;1.962;23.0
9;-17.0;5.0;1.80026e-05;6.16539e-07;1.80138e-05;1.968;23.0
10;-17.0;5.0;1.80026e-05;6.16539e-07;1.80138e-05;1.968;23.0
11;-17.0;5.0;1.80026e-05;6.16539e-07;1.80138e-05;1.974;23.0
12;-17.0;5.0;1.80026e-05;6.18402e-07;1.80138e-05;1.974;23.0
13;-17.0;5.0;1.80026e-05;6.18402e-07;1.80119e-05;1.974;23.0
14;-17.0;5.0;1.80026e-05;6.18402e-07;1.80119e-05;1.98;23.0
15;-17.0;5.0;1.80026e-05;6.20264e-07;1.80119e-05;1.98;23.0
16;-17.0;5.0;1.80026e-05;6.20264e-07;1.801e-05;1.98;23.0
17;-17.0;5.0;1.80007e-05;6.22127e-07;1.801e-05;1.98;23.0
18;-17.0;5.0;1.80007e-05;6.22127e-07;1.801e-05;1.98;23.0
19;-17.0;5.0;1.80007e-05;6.2399e-07;1.801e-05;1.986;23.0
20;-17.0;5.0;1.79989e-05;6.2399e-07;1.801e-05;1.986;23.0
21;-17.0;5.0;1.79989e-05;6.2399e-07;1.801e-05;1.986;23.0
22;-17.0;5.0;1.79989e-05;6.25852e-07;1.80082e-05;1.992;23.0
23;-17.0;5.0;1.7997e-05;6.25852e-07;1.80082e-05;1.992;23.0
24;-17.0;5.0;1.7997e-05;6.25852e-07;1.80082e-05;1.998;23.0
25;-17.0;5.0;1.79951e-05;6.27715e-07;1.80063e-05;1.998;23.0
26;-17.0;5.0;1.79951e-05;6.27715e-07;1.80063e-05;1.998;23.0
27;-17.0;5.0;1.79951e-05;6.27715e-07;1.80044e-05;1.998;23.0
28;-17.0;5.0;1.79933e-05;6.27715e-07;1.80044e-05;2.004;23.0
29;-17.0;5.0;1.79933e-05;6.29578e-07;1.80026e-05;2.004;23.0
30;-17.0;5.0;1.79914e-05;6.29578e-07;1.80026e-05;2.004;23.0
31;-17.0;5.0;1.79914e-05;6.29578e-07;1.80026e-05;2.004;23.0
32;-17.0;5.0;1.79895e-05;6.29578e-07;1.80026e-05;2.01;23.0
33;-17.0;5.0;1.79895e-05;6.3144e-07;1.80026e-05;2.01;23.0
34;-17.0;5.0;1.79895e-05;6.3144e-07;1.80007e-05;2.01;23.0
35;-17.0;5.0;1.79877e-05;6.3144e-07;1.80007e-05;2.01;23.0
