;I_mag;V_gen;X;Y;R;theta;Points
0;-16.0;5.0;1.79802e-05;5.9605e-07;1.79914e-05;1.902;23.0
1;-16.0;5.0;1.79802e-05;5.9605e-07;1.79914e-05;1.902;23.0
2;-16.0;5.0;1.79802e-05;5.97913e-07;1.79914e-05;1.902;23.0
3;-16.0;5.0;1.79821e-05;5.97913e-07;1.79914e-05;1.902;23.0
4;-16.0;5.0;1.79821e-05;5.97913e-07;1.79914e-05;1.902;23.0
5;-16.0;5.0;1.79821e-05;5.97913e-07;1.79914e-05;1.902;23.0
6;-16.0;5.0;1.79821e-05;5.97913e-07;1.79914e-05;1.902;23.0
7;-16.0;5.0;1.79821e-05;5.97913e-07;1.79914e-05;1.902;23.0
8;-16.0;5.0;1.79821e-05;5.97913e-07;1.79914e-05;1.902;23.0
9;-16.0;5.0;1.79821e-05;5.97913e-07;1.79914e-05;1.908;23.0
10;-16.0;5.0;1.79821e-05;5.99775e-07;1.79914e-05;1.908;23.0
11;-16.0;5.0;1.79821e-05;5.99775e-07;1.79914e-05;1.908;23.0
12;-16.0;5.0;1.79821e-05;5.99775e-07;1.79914e-05;1.908;23.0
13;-16.0;5.0;1.79821e-05;5.99775e-07;1.79914e-05;1.908;23.0
14;-16.0;5.0;1.79821e-05;5.99775e-07;1.79914e-05;1.908;23.0
15;-16.0;5.0;1.79821e-05;5.99775e-07;1.79914e-05;1.908;23.0
16;-16.0;5.0;1.79821e-05;6.01638e-07;1.79933e-05;1.914;23.0
17;-16.0;5.0;1.7984e-05;6.01638e-07;1.79933e-05;1.914;23.0
18;-16.0;5.0;1.7984e-05;6.01638e-07;1.79933e-05;1.914;23.0
19;-16.0;5.0;1.79858e-05;6.01638e-07;1.79951e-05;1.914;23.0
20;-16.0;5.0;1.79858e-05;6.01638e-07;1.79951e-05;1.914;23.0
21;-16.0;5.0;1.79858e-05;6.01638e-07;1.7997e-05;1.914;23.0
22;-16.0;5.0;1.79858e-05;6.01638e-07;1.7997e-05;1.914;23.0
23;-16.0;5.0;1.79858e-05;6.01638e-07;1.7997e-05;1.92;23.0
24;-16.0;5.0;1.79877e-05;6.01638e-07;1.79989e-05;1.92;23.0
25;-16.0;5.0;1.79877e-05;6.01638e-07;1.79989e-05;1.92;23.0
26;-16.0;5.0;1.79877e-05;6.01638e-07;1.80007e-05;1.92;23.0
27;-16.0;5.0;1.79895e-05;6.01638e-07;1.80007e-05;1.92;23.0
28;-16.0;5.0;1.79895e-05;6.01638e-07;1.80007e-05;1.92;23.0
29;-16.0;5.0;1.79914e-05;6.01638e-07;1.80026e-05;1.92;23.0
30;-16.0;5.0;1.79914e-05;6.01638e-07;1.80026e-05;1.92;23.0
31;-16.0;5.0;1.79914e-05;6.03501e-07;1.80026e-05;1.926;23.0
32;-16.0;5.0;1.79933e-05;6.03501e-07;1.80026e-05;1.926;23.0
33;-16.0;5.0;1.79933e-05;6.03501e-07;1.80026e-05;1.926;23.0
34;-16.0;5.0;1.79933e-05;6.03501e-07;1.80026e-05;1.926;23.0
35;-16.0;5.0;1.79933e-05;6.03501e-07;1.80044e-05;1.926;23.0
