;I_mag;V_gen;X;Y;R;theta;Points
0;-10.0;5.0;1.78275e-05;5.94187e-07;1.78387e-05;1.908;23.0
1;-10.0;5.0;1.78275e-05;5.94187e-07;1.78387e-05;1.908;23.0
2;-10.0;5.0;1.78275e-05;5.94187e-07;1.78387e-05;1.914;23.0
3;-10.0;5.0;1.78275e-05;5.9605e-07;1.78387e-05;1.914;23.0
4;-10.0;5.0;1.78275e-05;5.9605e-07;1.78387e-05;1.914;23.0
5;-10.0;5.0;1.78275e-05;5.97913e-07;1.78387e-05;1.92;23.0
6;-10.0;5.0;1.78275e-05;5.97913e-07;1.78387e-05;1.92;23.0
7;-10.0;5.0;1.78275e-05;5.97913e-07;1.78405e-05;1.92;23.0
8;-10.0;5.0;1.78294e-05;5.97913e-07;1.78405e-05;1.92;23.0
9;-10.0;5.0;1.78294e-05;5.99775e-07;1.78405e-05;1.926;23.0
10;-10.0;5.0;1.78294e-05;5.99775e-07;1.78405e-05;1.926;23.0
11;-10.0;5.0;1.78294e-05;5.99775e-07;1.78405e-05;1.926;23.0
12;-10.0;5.0;1.78294e-05;5.99775e-07;1.78405e-05;1.926;23.0
13;-10.0;5.0;1.78294e-05;6.01638e-07;1.78405e-05;1.932;23.0
14;-10.0;5.0;1.78294e-05;6.01638e-07;1.78405e-05;1.932;23.0
15;-10.0;5.0;1.78312e-05;6.01638e-07;1.78424e-05;1.932;23.0
16;-10.0;5.0;1.78312e-05;6.01638e-07;1.78424e-05;1.932;23.0
17;-10.0;5.0;1.78312e-05;6.01638e-07;1.78424e-05;1.932;23.0
18;-10.0;5.0;1.78312e-05;6.01638e-07;1.78424e-05;1.938;23.0
19;-10.0;5.0;1.78331e-05;6.01638e-07;1.78443e-05;1.938;23.0
20;-10.0;5.0;1.78331e-05;6.01638e-07;1.78443e-05;1.938;23.0
21;-10.0;5.0;1.78331e-05;6.01638e-07;1.78443e-05;1.938;23.0
22;-10.0;5.0;1.78331e-05;6.03501e-07;1.78443e-05;1.944;23.0
23;-10.0;5.0;1.78349e-05;6.03501e-07;1.78443e-05;1.944;23.0
24;-10.0;5.0;1.78349e-05;6.03501e-07;1.78443e-05;1.944;23.0
25;-10.0;5.0;1.78349e-05;6.03501e-07;1.78443e-05;1.944;23.0
26;-10.0;5.0;1.78349e-05;6.03501e-07;1.78461e-05;1.944;23.0
27;-10.0;5.0;1.78368e-05;6.03501e-07;1.78461e-05;1.944;23.0
28;-10.0;5.0;1.78368e-05;6.03501e-07;1.78461e-05;1.944;23.0
29;-10.0;5.0;1.78368e-05;6.03501e-07;1.78461e-05;1.95;23.0
30;-10.0;5.0;1.78368e-05;6.05363e-07;1.7848e-05;1.95;23.0
31;-10.0;5.0;1.78387e-05;6.05363e-07;1.7848e-05;1.95;23.0
32;-10.0;5.0;1.78387e-05;6.05363e-07;1.7848e-05;1.95;23.0
33;-10.0;5.0;1.78387e-05;6.05363e-07;1.7848e-05;1.95;23.0
34;-10.0;5.0;1.78387e-05;6.05363e-07;1.7848e-05;1.95;23.0
35;-10.0;5.0;1.78387e-05;6.05363e-07;1.7848e-05;1.95;23.0
