;I_mag;V_gen;X;Y;R;theta;Points
0;0.0;5.0;1.76226e-05;5.83012e-07;1.76319e-05;1.896;23.0
1;0.0;5.0;1.76226e-05;5.83012e-07;1.76319e-05;1.896;23.0
2;0.0;5.0;1.76207e-05;5.83012e-07;1.76301e-05;1.896;23.0
3;0.0;5.0;1.76207e-05;5.83012e-07;1.76301e-05;1.896;23.0
4;0.0;5.0;1.76207e-05;5.83012e-07;1.76301e-05;1.896;23.0
5;0.0;5.0;1.76207e-05;5.83012e-07;1.76301e-05;1.896;23.0
6;0.0;5.0;1.76207e-05;5.83012e-07;1.76282e-05;1.896;23.0
7;0.0;5.0;1.76189e-05;5.83012e-07;1.76282e-05;1.896;23.0
8;0.0;5.0;1.76189e-05;5.83012e-07;1.76282e-05;1.896;23.0
9;0.0;5.0;1.7617e-05;5.83012e-07;1.76263e-05;1.896;23.0
10;0.0;5.0;1.7617e-05;5.83012e-07;1.76263e-05;1.896;23.0
11;0.0;5.0;1.7617e-05;5.83012e-07;1.76263e-05;1.896;23.0
12;0.0;5.0;1.7617e-05;5.84874e-07;1.76263e-05;1.902;23.0
13;0.0;5.0;1.76152e-05;5.84874e-07;1.76245e-05;1.902;23.0
14;0.0;5.0;1.76152e-05;5.84874e-07;1.76245e-05;1.902;23.0
15;0.0;5.0;1.76152e-05;5.84874e-07;1.76226e-05;1.902;23.0
16;0.0;5.0;1.76133e-05;5.84874e-07;1.76226e-05;1.902;23.0
17;0.0;5.0;1.76133e-05;5.84874e-07;1.76226e-05;1.908;23.0
18;0.0;5.0;1.76133e-05;5.84874e-07;1.76226e-05;1.908;23.0
19;0.0;5.0;1.76114e-05;5.84874e-07;1.76226e-05;1.908;23.0
20;0.0;5.0;1.76114e-05;5.84874e-07;1.76226e-05;1.908;23.0
21;0.0;5.0;1.76114e-05;5.84874e-07;1.76207e-05;1.908;23.0
22;0.0;5.0;1.76096e-05;5.84874e-07;1.76207e-05;1.914;23.0
23;0.0;5.0;1.76096e-05;5.86737e-07;1.76207e-05;1.914;23.0
24;0.0;5.0;1.76077e-05;5.86737e-07;1.76189e-05;1.914;23.0
25;0.0;5.0;1.76077e-05;5.86737e-07;1.76189e-05;1.92;23.0
26;0.0;5.0;1.76077e-05;5.886e-07;1.76189e-05;1.92;23.0
27;0.0;5.0;1.76077e-05;5.886e-07;1.76189e-05;1.92;23.0
28;0.0;5.0;1.76058e-05;5.886e-07;1.7617e-05;1.926;23.0
29;0.0;5.0;1.76058e-05;5.90462e-07;1.7617e-05;1.926;23.0
30;0.0;5.0;1.76058e-05;5.90462e-07;1.7617e-05;1.926;23.0
31;0.0;5.0;1.76058e-05;5.92325e-07;1.7617e-05;1.932;23.0
32;0.0;5.0;1.76058e-05;5.92325e-07;1.76152e-05;1.932;23.0
33;0.0;5.0;1.76058e-05;5.92325e-07;1.76152e-05;1.932;23.0
34;0.0;5.0;1.76058e-05;5.92325e-07;1.76152e-05;1.932;23.0
35;0.0;5.0;1.76058e-05;5.94187e-07;1.76152e-05;1.938;23.0
36;0.0;5.0;1.76058e-05;5.94187e-07;1.76152e-05;1.938;23.0
