;I_mag;V_gen;X;Y;R;theta;Points
0;17.0;5.0;1.7604e-05;5.97913e-07;1.76133e-05;1.944;23.0
1;17.0;5.0;1.7604e-05;5.97913e-07;1.76133e-05;1.944;23.0
2;17.0;5.0;1.7604e-05;5.97913e-07;1.76152e-05;1.95;23.0
3;17.0;5.0;1.76058e-05;5.99775e-07;1.76152e-05;1.95;23.0
4;17.0;5.0;1.76058e-05;5.99775e-07;1.76152e-05;1.95;23.0
5;17.0;5.0;1.76058e-05;5.99775e-07;1.7617e-05;1.95;23.0
6;17.0;5.0;1.76058e-05;5.99775e-07;1.7617e-05;1.956;23.0
7;17.0;5.0;1.76058e-05;6.01638e-07;1.7617e-05;1.956;23.0
8;17.0;5.0;1.76058e-05;6.01638e-07;1.76189e-05;1.956;23.0
9;17.0;5.0;1.76077e-05;6.01638e-07;1.76189e-05;1.956;23.0
10;17.0;5.0;1.76077e-05;6.01638e-07;1.76189e-05;1.956;23.0
11;17.0;5.0;1.76096e-05;6.01638e-07;1.76207e-05;1.956;23.0
12;17.0;5.0;1.76096e-05;6.01638e-07;1.76207e-05;1.956;23.0
13;17.0;5.0;1.76096e-05;6.01638e-07;1.76207e-05;1.956;23.0
14;17.0;5.0;1.76096e-05;6.01638e-07;1.76226e-05;1.962;23.0
15;17.0;5.0;1.76114e-05;6.01638e-07;1.76226e-05;1.962;23.0
16;17.0;5.0;1.76114e-05;6.01638e-07;1.76226e-05;1.962;23.0
17;17.0;5.0;1.76133e-05;6.01638e-07;1.76226e-05;1.962;23.0
18;17.0;5.0;1.76133e-05;6.01638e-07;1.76226e-05;1.962;23.0
19;17.0;5.0;1.76133e-05;6.01638e-07;1.76245e-05;1.962;23.0
20;17.0;5.0;1.76152e-05;6.01638e-07;1.76245e-05;1.962;23.0
21;17.0;5.0;1.76152e-05;6.01638e-07;1.76245e-05;1.962;23.0
22;17.0;5.0;1.76152e-05;6.01638e-07;1.76245e-05;1.962;23.0
23;17.0;5.0;1.76152e-05;6.01638e-07;1.76263e-05;1.962;23.0
24;17.0;5.0;1.7617e-05;6.01638e-07;1.76263e-05;1.962;23.0
25;17.0;5.0;1.7617e-05;6.01638e-07;1.76263e-05;1.962;23.0
26;17.0;5.0;1.7617e-05;6.01638e-07;1.76263e-05;1.962;23.0
27;17.0;5.0;1.7617e-05;6.01638e-07;1.76282e-05;1.962;23.0
28;17.0;5.0;1.76189e-05;6.01638e-07;1.76282e-05;1.962;23.0
29;17.0;5.0;1.76189e-05;6.01638e-07;1.76282e-05;1.956;23.0
30;17.0;5.0;1.76189e-05;6.01638e-07;1.76282e-05;1.956;23.0
31;17.0;5.0;1.76189e-05;6.01638e-07;1.76282e-05;1.956;23.0
32;17.0;5.0;1.76189e-05;6.01638e-07;1.76282e-05;1.956;23.0
33;17.0;5.0;1.76189e-05;6.01638e-07;1.76282e-05;1.956;23.0
34;17.0;5.0;1.76189e-05;6.01638e-07;1.76282e-05;1.956;23.0
35;17.0;5.0;1.76207e-05;6.01638e-07;1.76301e-05;1.956;23.0
