;I_mag;V_gen;X;Y;R;theta;Points
0;-10.0;5.0;3.99018e-05;5.84874e-07;3.99055e-05;0.84;12.0
1;-10.0;5.0;3.99018e-05;5.84874e-07;3.99055e-05;0.84;12.0
2;-10.0;5.0;3.99018e-05;5.84874e-07;3.99055e-05;0.84;12.0
3;-10.0;5.0;3.99018e-05;5.84874e-07;3.99055e-05;0.84;12.0
4;-10.0;5.0;3.99018e-05;5.84874e-07;3.99055e-05;0.84;12.0
5;-10.0;5.0;3.99018e-05;5.84874e-07;3.99055e-05;0.84;12.0
6;-10.0;5.0;3.99018e-05;5.84874e-07;3.99055e-05;0.84;12.0
7;-10.0;5.0;3.99018e-05;5.84874e-07;3.99055e-05;0.84;12.0
8;-10.0;5.0;3.99018e-05;5.84874e-07;3.99055e-05;0.84;12.0
9;-10.0;5.0;3.99018e-05;5.84874e-07;3.99055e-05;0.84;12.0
10;-10.0;5.0;3.99055e-05;5.84874e-07;3.99093e-05;0.84;12.0
11;-10.0;5.0;3.99055e-05;5.81149e-07;3.99093e-05;0.84;12.0
12;-10.0;5.0;3.99055e-05;5.81149e-07;3.99093e-05;0.84;12.0
13;-10.0;5.0;3.99055e-05;5.81149e-07;3.99093e-05;0.84;12.0
14;-10.0;5.0;3.99055e-05;5.81149e-07;3.99093e-05;0.84;12.0
15;-10.0;5.0;3.99055e-05;5.81149e-07;3.99093e-05;0.84;12.0
16;-10.0;5.0;3.99055e-05;5.81149e-07;3.99093e-05;0.84;12.0
17;-10.0;5.0;3.99055e-05;5.81149e-07;3.99093e-05;0.84;12.0
18;-10.0;5.0;3.99055e-05;5.81149e-07;3.99093e-05;0.84;12.0
19;-10.0;5.0;3.99055e-05;5.81149e-07;3.99093e-05;0.84;12.0
20;-10.0;5.0;3.99055e-05;5.81149e-07;3.99093e-05;0.84;12.0
21;-10.0;5.0;3.99055e-05;5.84874e-07;3.99093e-05;0.84;12.0
22;-10.0;5.0;3.99055e-05;5.84874e-07;3.99093e-05;0.84;12.0
23;-10.0;5.0;3.99055e-05;5.84874e-07;3.99093e-05;0.84;12.0
24;-10.0;5.0;3.99055e-05;5.84874e-07;3.99093e-05;0.84;12.0
25;-10.0;5.0;3.99055e-05;5.84874e-07;3.99093e-05;0.84;12.0
26;-10.0;5.0;3.99055e-05;5.84874e-07;3.99093e-05;0.84;12.0
27;-10.0;5.0;3.99055e-05;5.84874e-07;3.99093e-05;0.84;12.0
28;-10.0;5.0;3.99055e-05;5.84874e-07;3.99093e-05;0.84;12.0
29;-10.0;5.0;3.99055e-05;5.84874e-07;3.99093e-05;0.84;12.0
30;-10.0;5.0;3.99055e-05;5.84874e-07;3.99093e-05;0.84;12.0
31;-10.0;5.0;3.99055e-05;5.84874e-07;3.9913e-05;0.84;12.0
32;-10.0;5.0;3.99093e-05;5.84874e-07;3.9913e-05;0.84;12.0
33;-10.0;5.0;3.99093e-05;5.84874e-07;3.9913e-05;0.846;12.0
34;-10.0;5.0;3.99093e-05;5.886e-07;3.9913e-05;0.846;12.0
35;-10.0;5.0;3.99093e-05;5.886e-07;3.99167e-05;0.846;12.0
36;-10.0;5.0;3.9913e-05;5.886e-07;3.99167e-05;0.846;12.0
37;-10.0;5.0;3.9913e-05;5.886e-07;3.99167e-05;0.846;12.0
38;-10.0;5.0;3.9913e-05;5.886e-07;3.99167e-05;0.846;12.0
39;-10.0;5.0;3.9913e-05;5.886e-07;3.99204e-05;0.852;12.0
40;-10.0;5.0;3.99167e-05;5.92325e-07;3.99204e-05;0.852;12.0
41;-10.0;5.0;3.99167e-05;5.92325e-07;3.99204e-05;0.852;12.0
42;-10.0;5.0;3.99167e-05;5.92325e-07;3.99242e-05;0.852;12.0
43;-10.0;5.0;3.99204e-05;5.9605e-07;3.99242e-05;0.858;12.0
44;-10.0;5.0;3.99204e-05;5.9605e-07;3.99242e-05;0.858;12.0
45;-10.0;5.0;3.99204e-05;5.9605e-07;3.99279e-05;0.858;12.0
46;-10.0;5.0;3.99242e-05;5.9605e-07;3.99279e-05;0.858;12.0
47;-10.0;5.0;3.99242e-05;5.99775e-07;3.99279e-05;0.864;12.0
48;-10.0;5.0;3.99279e-05;5.99775e-07;3.99316e-05;0.864;12.0
49;-10.0;5.0;3.99279e-05;5.99775e-07;3.99316e-05;0.864;12.0
50;-10.0;5.0;3.99279e-05;5.99775e-07;3.99316e-05;0.864;12.0
51;-10.0;5.0;3.99316e-05;5.99775e-07;3.99316e-05;0.864;12.0
52;-10.0;5.0;3.99316e-05;5.99775e-07;3.99316e-05;0.864;12.0
53;-10.0;5.0;3.99316e-05;5.99775e-07;3.99353e-05;0.87;12.0
54;-10.0;5.0;3.99316e-05;6.03501e-07;3.99353e-05;0.87;12.0
55;-10.0;5.0;3.99316e-05;6.03501e-07;3.99391e-05;0.87;12.0
56;-10.0;5.0;3.99353e-05;6.03501e-07;3.99391e-05;0.87;12.0
57;-10.0;5.0;3.99353e-05;6.07226e-07;3.99391e-05;0.876;12.0
58;-10.0;5.0;3.99391e-05;6.07226e-07;3.99428e-05;0.876;12.0
59;-10.0;5.0;3.99391e-05;6.07226e-07;3.99428e-05;0.876;12.0
60;-10.0;5.0;3.99428e-05;6.07226e-07;3.99465e-05;0.876;12.0
61;-10.0;5.0;3.99428e-05;6.07226e-07;3.99465e-05;0.882;12.0
62;-10.0;5.0;3.99465e-05;6.10951e-07;3.99502e-05;0.882;12.0
63;-10.0;5.0;3.99465e-05;6.10951e-07;3.99502e-05;0.882;12.0
64;-10.0;5.0;3.99465e-05;6.10951e-07;3.9954e-05;0.882;12.0
65;-10.0;5.0;3.99502e-05;6.10951e-07;3.9954e-05;0.882;12.0
66;-10.0;5.0;3.99502e-05;6.14677e-07;3.99577e-05;0.882;12.0
67;-10.0;5.0;3.9954e-05;6.14677e-07;3.99577e-05;0.882;12.0
68;-10.0;5.0;3.9954e-05;6.14677e-07;3.99577e-05;0.882;12.0
69;-10.0;5.0;3.99577e-05;6.14677e-07;3.99614e-05;0.882;12.0
70;-10.0;5.0;3.99577e-05;6.14677e-07;3.99614e-05;0.882;12.0
71;-10.0;5.0;3.99614e-05;6.14677e-07;3.99614e-05;0.882;12.0
72;-10.0;5.0;3.99614e-05;6.14677e-07;3.99614e-05;0.882;12.0
73;-10.0;5.0;3.99614e-05;6.14677e-07;3.99614e-05;0.888;12.0
74;-10.0;5.0;3.99614e-05;6.18402e-07;3.99651e-05;0.888;12.0
75;-10.0;5.0;3.99614e-05;6.18402e-07;3.99651e-05;0.888;12.0
76;-10.0;5.0;3.99614e-05;6.18402e-07;3.99651e-05;0.888;12.0
77;-10.0;5.0;3.99651e-05;6.18402e-07;3.99689e-05;0.888;12.0
78;-10.0;5.0;3.99651e-05;6.18402e-07;3.99689e-05;0.888;12.0
79;-10.0;5.0;3.99651e-05;6.18402e-07;3.99689e-05;0.894;12.0
80;-10.0;5.0;3.99651e-05;6.22127e-07;3.99689e-05;0.894;12.0
81;-10.0;5.0;3.99651e-05;6.22127e-07;3.99726e-05;0.894;12.0
82;-10.0;5.0;3.99689e-05;6.22127e-07;3.99726e-05;0.894;12.0
83;-10.0;5.0;3.99689e-05;6.22127e-07;3.99726e-05;0.894;12.0
84;-10.0;5.0;3.99689e-05;6.22127e-07;3.99726e-05;0.894;12.0
85;-10.0;5.0;3.99689e-05;6.22127e-07;3.99726e-05;0.894;12.0
86;-10.0;5.0;3.99726e-05;6.22127e-07;3.99763e-05;0.894;12.0
87;-10.0;5.0;3.99726e-05;6.22127e-07;3.99763e-05;0.894;12.0
88;-10.0;5.0;3.99726e-05;6.22127e-07;3.99763e-05;0.894;12.0
89;-10.0;5.0;3.99726e-05;6.22127e-07;3.99763e-05;0.894;12.0
