;I_mag;V_gen;X;Y;R;theta;Points
0;-2.0;5.0;4.03824e-05;6.5938e-07;4.03898e-05;0.936;12.0
1;-2.0;5.0;4.03824e-05;6.5938e-07;4.03898e-05;0.936;12.0
2;-2.0;5.0;4.03824e-05;6.5938e-07;4.03898e-05;0.936;12.0
3;-2.0;5.0;4.03824e-05;6.5938e-07;4.03898e-05;0.936;12.0
4;-2.0;5.0;4.03824e-05;6.5938e-07;4.03898e-05;0.936;12.0
5;-2.0;5.0;4.03787e-05;6.5938e-07;4.03861e-05;0.936;12.0
6;-2.0;5.0;4.03787e-05;6.5938e-07;4.03861e-05;0.936;12.0
7;-2.0;5.0;4.03787e-05;6.5938e-07;4.03861e-05;0.936;12.0
8;-2.0;5.0;4.03787e-05;6.5938e-07;4.03861e-05;0.936;12.0
9;-2.0;5.0;4.03787e-05;6.5938e-07;4.03861e-05;0.93;12.0
10;-2.0;5.0;4.03787e-05;6.55655e-07;4.03861e-05;0.93;12.0
11;-2.0;5.0;4.03787e-05;6.55655e-07;4.03824e-05;0.93;12.0
12;-2.0;5.0;4.03749e-05;6.55655e-07;4.03824e-05;0.93;12.0
13;-2.0;5.0;4.03749e-05;6.55655e-07;4.03824e-05;0.93;12.0
14;-2.0;5.0;4.03749e-05;6.55655e-07;4.03824e-05;0.93;12.0
15;-2.0;5.0;4.03749e-05;6.55655e-07;4.03824e-05;0.93;12.0
16;-2.0;5.0;4.03749e-05;6.55655e-07;4.03824e-05;0.93;12.0
17;-2.0;5.0;4.03749e-05;6.55655e-07;4.03824e-05;0.93;12.0
18;-2.0;5.0;4.03749e-05;6.55655e-07;4.03824e-05;0.93;12.0
19;-2.0;5.0;4.03749e-05;6.55655e-07;4.03824e-05;0.93;12.0
20;-2.0;5.0;4.03749e-05;6.51929e-07;4.03824e-05;0.924;12.0
21;-2.0;5.0;4.03749e-05;6.51929e-07;4.03824e-05;0.924;12.0
22;-2.0;5.0;4.03749e-05;6.51929e-07;4.03787e-05;0.924;12.0
23;-2.0;5.0;4.03749e-05;6.51929e-07;4.03787e-05;0.924;12.0
24;-2.0;5.0;4.03749e-05;6.48204e-07;4.03787e-05;0.924;12.0
25;-2.0;5.0;4.03749e-05;6.48204e-07;4.03787e-05;0.924;12.0
26;-2.0;5.0;4.03749e-05;6.48204e-07;4.03787e-05;0.918;12.0
27;-2.0;5.0;4.03749e-05;6.44479e-07;4.03787e-05;0.918;12.0
28;-2.0;5.0;4.03749e-05;6.44479e-07;4.03787e-05;0.918;12.0
29;-2.0;5.0;4.03749e-05;6.44479e-07;4.03787e-05;0.912;12.0
30;-2.0;5.0;4.03749e-05;6.40754e-07;4.03787e-05;0.912;12.0
31;-2.0;5.0;4.03712e-05;6.40754e-07;4.03749e-05;0.906;12.0
