;I_mag;V_gen;X;Y;R;theta;Points
0;-4.0;5.0;4.03749e-05;5.99775e-07;4.03749e-05;0.852;12.0
1;-4.0;5.0;4.03749e-05;5.99775e-07;4.03749e-05;0.852;12.0
2;-4.0;5.0;4.03749e-05;5.99775e-07;4.03749e-05;0.852;12.0
3;-4.0;5.0;4.03749e-05;5.99775e-07;4.03787e-05;0.852;12.0
4;-4.0;5.0;4.03749e-05;5.99775e-07;4.03787e-05;0.852;12.0
5;-4.0;5.0;4.03787e-05;5.9605e-07;4.03824e-05;0.846;12.0
6;-4.0;5.0;4.03787e-05;5.9605e-07;4.03824e-05;0.846;12.0
7;-4.0;5.0;4.03787e-05;5.9605e-07;4.03824e-05;0.846;12.0
8;-4.0;5.0;4.03824e-05;5.9605e-07;4.03861e-05;0.84;12.0
9;-4.0;5.0;4.03824e-05;5.92325e-07;4.03861e-05;0.84;12.0
10;-4.0;5.0;4.03824e-05;5.92325e-07;4.03898e-05;0.84;12.0
11;-4.0;5.0;4.03861e-05;5.92325e-07;4.03898e-05;0.84;12.0
12;-4.0;5.0;4.03861e-05;5.92325e-07;4.03898e-05;0.84;12.0
13;-4.0;5.0;4.03861e-05;5.92325e-07;4.03936e-05;0.834;12.0
14;-4.0;5.0;4.03898e-05;5.886e-07;4.03936e-05;0.834;12.0
15;-4.0;5.0;4.03898e-05;5.886e-07;4.03973e-05;0.834;12.0
16;-4.0;5.0;4.03936e-05;5.886e-07;4.03973e-05;0.834;12.0
17;-4.0;5.0;4.03936e-05;5.886e-07;4.03973e-05;0.834;12.0
18;-4.0;5.0;4.03973e-05;5.84874e-07;4.0401e-05;0.834;12.0
19;-4.0;5.0;4.03973e-05;5.84874e-07;4.0401e-05;0.834;12.0
20;-4.0;5.0;4.0401e-05;5.84874e-07;4.04047e-05;0.834;12.0
21;-4.0;5.0;4.0401e-05;5.84874e-07;4.04047e-05;0.834;12.0
22;-4.0;5.0;4.04047e-05;5.84874e-07;4.04047e-05;0.834;12.0
23;-4.0;5.0;4.04047e-05;5.84874e-07;4.04047e-05;0.834;12.0
24;-4.0;5.0;4.04047e-05;5.84874e-07;4.04085e-05;0.834;12.0
25;-4.0;5.0;4.04047e-05;5.84874e-07;4.04085e-05;0.834;12.0
26;-4.0;5.0;4.04085e-05;5.81149e-07;4.04122e-05;0.828;12.0
27;-4.0;5.0;4.04085e-05;5.81149e-07;4.04122e-05;0.828;12.0
28;-4.0;5.0;4.04122e-05;5.81149e-07;4.04159e-05;0.828;12.0
29;-4.0;5.0;4.04122e-05;5.81149e-07;4.04159e-05;0.828;12.0
30;-4.0;5.0;4.04159e-05;5.81149e-07;4.04196e-05;0.828;12.0
31;-4.0;5.0;4.04159e-05;5.81149e-07;4.04196e-05;0.828;12.0
32;-4.0;5.0;4.04196e-05;5.81149e-07;4.04234e-05;0.828;12.0
33;-4.0;5.0;4.04196e-05;5.81149e-07;4.04234e-05;0.828;12.0
34;-4.0;5.0;4.04234e-05;5.81149e-07;4.04271e-05;0.828;12.0
35;-4.0;5.0;4.04234e-05;5.81149e-07;4.04271e-05;0.828;12.0
36;-4.0;5.0;4.04234e-05;5.81149e-07;4.04308e-05;0.828;12.0
37;-4.0;5.0;4.04271e-05;5.81149e-07;4.04308e-05;0.828;12.0
38;-4.0;5.0;4.04271e-05;5.81149e-07;4.04308e-05;0.828;12.0
