;I_mag;V_gen;X;Y;R;theta;Points
0;-5.0;5.0;4.03749e-05;5.84874e-07;4.03787e-05;0.834;12.0
1;-5.0;5.0;4.03787e-05;5.84874e-07;4.03824e-05;0.834;12.0
2;-5.0;5.0;4.03787e-05;5.84874e-07;4.03824e-05;0.834;12.0
3;-5.0;5.0;4.03787e-05;5.84874e-07;4.03824e-05;0.834;12.0
4;-5.0;5.0;4.03787e-05;5.84874e-07;4.03824e-05;0.834;12.0
5;-5.0;5.0;4.03787e-05;5.84874e-07;4.03824e-05;0.834;12.0
6;-5.0;5.0;4.03787e-05;5.84874e-07;4.03787e-05;0.834;12.0
7;-5.0;5.0;4.03749e-05;5.84874e-07;4.03787e-05;0.834;12.0
8;-5.0;5.0;4.03749e-05;5.84874e-07;4.03787e-05;0.834;12.0
9;-5.0;5.0;4.03749e-05;5.84874e-07;4.03787e-05;0.834;12.0
10;-5.0;5.0;4.03749e-05;5.84874e-07;4.03787e-05;0.834;12.0
11;-5.0;5.0;4.03749e-05;5.84874e-07;4.03787e-05;0.834;12.0
12;-5.0;5.0;4.03749e-05;5.84874e-07;4.03787e-05;0.834;12.0
13;-5.0;5.0;4.03749e-05;5.84874e-07;4.03787e-05;0.834;12.0
14;-5.0;5.0;4.03749e-05;5.84874e-07;4.03787e-05;0.834;12.0
15;-5.0;5.0;4.03749e-05;5.84874e-07;4.03787e-05;0.834;12.0
16;-5.0;5.0;4.03749e-05;5.84874e-07;4.03787e-05;0.834;12.0
17;-5.0;5.0;4.03749e-05;5.84874e-07;4.03749e-05;0.834;12.0
18;-5.0;5.0;4.03749e-05;5.84874e-07;4.03749e-05;0.834;12.0
19;-5.0;5.0;4.03749e-05;5.84874e-07;4.03749e-05;0.834;12.0
20;-5.0;5.0;4.03749e-05;5.84874e-07;4.03749e-05;0.834;12.0
21;-5.0;5.0;4.03712e-05;5.84874e-07;4.03749e-05;0.834;12.0
22;-5.0;5.0;4.03712e-05;5.886e-07;4.03749e-05;0.84;12.0
23;-5.0;5.0;4.03712e-05;5.886e-07;4.03749e-05;0.84;12.0
24;-5.0;5.0;4.03712e-05;5.886e-07;4.03749e-05;0.84;12.0
25;-5.0;5.0;4.03675e-05;5.886e-07;4.03712e-05;0.84;12.0
26;-5.0;5.0;4.03675e-05;5.886e-07;4.03712e-05;0.84;12.0
27;-5.0;5.0;4.03675e-05;5.886e-07;4.03712e-05;0.84;12.0
28;-5.0;5.0;4.03675e-05;5.886e-07;4.03675e-05;0.84;12.0
29;-5.0;5.0;4.03638e-05;5.886e-07;4.03675e-05;0.84;12.0
30;-5.0;5.0;4.03638e-05;5.886e-07;4.03675e-05;0.84;12.0
31;-5.0;5.0;4.03638e-05;5.886e-07;4.03675e-05;0.84;12.0
32;-5.0;5.0;4.036e-05;5.92325e-07;4.03638e-05;0.84;12.0
33;-5.0;5.0;4.036e-05;5.92325e-07;4.03638e-05;0.84;12.0
34;-5.0;5.0;4.036e-05;5.92325e-07;4.03638e-05;0.84;12.0
35;-5.0;5.0;4.03563e-05;5.9605e-07;4.036e-05;0.846;12.0
