;I_mag;V_gen;X;Y;R;theta;Points
0;-6.0;5.0;4.02781e-05;6.07226e-07;4.02781e-05;0.87;12.0
1;-6.0;5.0;4.02781e-05;6.07226e-07;4.02781e-05;0.87;12.0
2;-6.0;5.0;4.02781e-05;6.07226e-07;4.02781e-05;0.87;12.0
3;-6.0;5.0;4.02781e-05;6.03501e-07;4.02781e-05;0.864;12.0
4;-6.0;5.0;4.02781e-05;6.03501e-07;4.02818e-05;0.864;12.0
5;-6.0;5.0;4.02781e-05;6.03501e-07;4.02818e-05;0.864;12.0
6;-6.0;5.0;4.02781e-05;6.03501e-07;4.02818e-05;0.864;12.0
7;-6.0;5.0;4.02781e-05;6.03501e-07;4.02818e-05;0.864;12.0
8;-6.0;5.0;4.02781e-05;6.03501e-07;4.02855e-05;0.864;12.0
9;-6.0;5.0;4.02818e-05;6.03501e-07;4.02855e-05;0.864;12.0
10;-6.0;5.0;4.02818e-05;6.03501e-07;4.02855e-05;0.864;12.0
11;-6.0;5.0;4.02818e-05;6.03501e-07;4.02855e-05;0.864;12.0
12;-6.0;5.0;4.02818e-05;6.03501e-07;4.02855e-05;0.864;12.0
13;-6.0;5.0;4.02818e-05;6.03501e-07;4.02892e-05;0.864;12.0
14;-6.0;5.0;4.02855e-05;6.03501e-07;4.02892e-05;0.864;12.0
15;-6.0;5.0;4.02855e-05;6.03501e-07;4.02892e-05;0.864;12.0
16;-6.0;5.0;4.02855e-05;6.03501e-07;4.02892e-05;0.864;12.0
17;-6.0;5.0;4.02855e-05;6.03501e-07;4.02892e-05;0.864;12.0
18;-6.0;5.0;4.02892e-05;6.03501e-07;4.0293e-05;0.864;12.0
19;-6.0;5.0;4.02892e-05;6.03501e-07;4.0293e-05;0.864;12.0
20;-6.0;5.0;4.02892e-05;6.03501e-07;4.0293e-05;0.864;12.0
21;-6.0;5.0;4.02892e-05;6.03501e-07;4.0293e-05;0.864;12.0
22;-6.0;5.0;4.02892e-05;6.03501e-07;4.0293e-05;0.864;12.0
23;-6.0;5.0;4.02892e-05;6.03501e-07;4.0293e-05;0.864;12.0
24;-6.0;5.0;4.02892e-05;6.03501e-07;4.0293e-05;0.864;12.0
25;-6.0;5.0;4.02892e-05;6.03501e-07;4.0293e-05;0.864;12.0
26;-6.0;5.0;4.02892e-05;6.03501e-07;4.0293e-05;0.87;12.0
27;-6.0;5.0;4.02892e-05;6.07226e-07;4.0293e-05;0.87;12.0
28;-6.0;5.0;4.02892e-05;6.07226e-07;4.0293e-05;0.87;12.0
29;-6.0;5.0;4.02892e-05;6.07226e-07;4.0293e-05;0.87;12.0
30;-6.0;5.0;4.02892e-05;6.07226e-07;4.0293e-05;0.87;12.0
31;-6.0;5.0;4.02892e-05;6.07226e-07;4.0293e-05;0.87;12.0
32;-6.0;5.0;4.02892e-05;6.07226e-07;4.02967e-05;0.87;12.0
33;-6.0;5.0;4.0293e-05;6.07226e-07;4.02967e-05;0.87;12.0
34;-6.0;5.0;4.0293e-05;6.07226e-07;4.02967e-05;0.87;12.0
35;-6.0;5.0;4.0293e-05;6.07226e-07;4.02967e-05;0.87;12.0
36;-6.0;5.0;4.0293e-05;6.07226e-07;4.02967e-05;0.87;12.0
37;-6.0;5.0;4.0293e-05;6.07226e-07;4.02967e-05;0.87;12.0
38;-6.0;5.0;4.0293e-05;6.07226e-07;4.02967e-05;0.87;12.0
39;-6.0;5.0;4.0293e-05;6.07226e-07;4.02967e-05;0.87;12.0
40;-6.0;5.0;4.0293e-05;6.07226e-07;4.02967e-05;0.87;12.0
41;-6.0;5.0;4.02967e-05;6.07226e-07;4.03004e-05;0.87;12.0
42;-6.0;5.0;4.02967e-05;6.07226e-07;4.03004e-05;0.87;12.0
43;-6.0;5.0;4.02967e-05;6.07226e-07;4.03004e-05;0.87;12.0
44;-6.0;5.0;4.02967e-05;6.07226e-07;4.03004e-05;0.87;12.0
45;-6.0;5.0;4.02967e-05;6.07226e-07;4.03004e-05;0.87;12.0
46;-6.0;5.0;4.02967e-05;6.07226e-07;4.03004e-05;0.87;12.0
47;-6.0;5.0;4.02967e-05;6.07226e-07;4.03041e-05;0.87;12.0
48;-6.0;5.0;4.03004e-05;6.07226e-07;4.03041e-05;0.87;12.0
49;-6.0;5.0;4.03004e-05;6.07226e-07;4.03041e-05;0.87;12.0
50;-6.0;5.0;4.03004e-05;6.07226e-07;4.03041e-05;0.87;12.0
51;-6.0;5.0;4.03004e-05;6.07226e-07;4.03041e-05;0.87;12.0
52;-6.0;5.0;4.03041e-05;6.07226e-07;4.03079e-05;0.87;12.0
53;-6.0;5.0;4.03041e-05;6.07226e-07;4.03079e-05;0.87;12.0
54;-6.0;5.0;4.03041e-05;6.07226e-07;4.03079e-05;0.87;12.0
55;-6.0;5.0;4.03041e-05;6.07226e-07;4.03079e-05;0.87;12.0
56;-6.0;5.0;4.03041e-05;6.07226e-07;4.03079e-05;0.864;12.0
57;-6.0;5.0;4.03079e-05;6.03501e-07;4.03116e-05;0.864;12.0
58;-6.0;5.0;4.03079e-05;6.03501e-07;4.03116e-05;0.864;12.0
59;-6.0;5.0;4.03079e-05;6.03501e-07;4.03116e-05;0.864;12.0
60;-6.0;5.0;4.03079e-05;6.03501e-07;4.03116e-05;0.864;12.0
61;-6.0;5.0;4.03116e-05;6.03501e-07;4.03116e-05;0.858;12.0
62;-6.0;5.0;4.03116e-05;5.99775e-07;4.03116e-05;0.858;12.0
63;-6.0;5.0;4.03116e-05;5.99775e-07;4.03116e-05;0.858;12.0
64;-6.0;5.0;4.03116e-05;5.99775e-07;4.03116e-05;0.858;12.0
65;-6.0;5.0;4.03116e-05;5.99775e-07;4.03153e-05;0.852;12.0
66;-6.0;5.0;4.03116e-05;5.99775e-07;4.03153e-05;0.852;12.0
67;-6.0;5.0;4.03116e-05;5.99775e-07;4.03153e-05;0.852;12.0
68;-6.0;5.0;4.03116e-05;5.9605e-07;4.03153e-05;0.846;12.0
69;-6.0;5.0;4.03153e-05;5.9605e-07;4.0319e-05;0.846;12.0
70;-6.0;5.0;4.03153e-05;5.9605e-07;4.0319e-05;0.846;12.0
71;-6.0;5.0;4.03153e-05;5.92325e-07;4.0319e-05;0.846;12.0
72;-6.0;5.0;4.03153e-05;5.92325e-07;4.0319e-05;0.846;12.0
73;-6.0;5.0;4.03153e-05;5.92325e-07;4.03228e-05;0.84;12.0
74;-6.0;5.0;4.0319e-05;5.886e-07;4.03228e-05;0.84;12.0
